query,clicks,impressions,ctr,position
התנגדות לצוואה השפעה בלתי הוגנת,0,114,0.00%,30.6
התנגדות לצוואה שלא במועד דחיית תביעה,0,2,0.00%,19.0
התקנת נט המשפט,0,9,0.00%,52.3
התקשיר,0,1,0.00%,50.0
ודאד יונס גנאים,0,2,0.00%,45.0
ויזה הומניטרית,0,1,0.00%,74.0
ויתור מזונות ילדים,0,9,0.00%,43.2
ועדת אתיקה חוק זכויות החולה קפות חולים,0,1,0.00%,50.0
ועדת שניט חזקת הגיל הרך,0,1,0.00%,89.0
ורד פיליכובסקי,0,1,0.00%,60.0
ורד ריקנטי רוסהר,0,1,0.00%,131.0
זאב גורודצקי,0,1,0.00%,68.0
זאב הנדזל,0,1,0.00%,49.0
זכויות אישה שבעלה עזב את הבית,0,1,0.00%,71.0
זכויות דיירים בשכירות,0,1,0.00%,69.0
זכויות השוכר,0,1,0.00%,46.0
זכויות נפגעי עבירה בהליך הפלילי,0,1,0.00%,19.0
זכויות עובדים ייעוץ חינם,0,9,0.00%,84.9
זכויות פרילנסר,0,2,0.00%,71.5
זכויות של שוכר דירה,0,1,0.00%,47.0
זכויות תושב חוזר ותיק ביטוח לאומי,0,1,0.00%,62.0
זכויות תושב חוזר מכס,0,1,0.00%,34.0
זכויות תושב חוזר קניית רכב בארץ,0,1,0.00%,37.0
זכיות שוכר,0,5,0.00%,38.6
זרה חוות דעת,0,4,0.00%,13.3
"חברה להשקעות נדל""ן בפורטוגל",0,1,0.00%,22.0
חברה לניהול נכסים בפורטוגל,0,14,0.00%,54.3
"חברה לקידום אתרים באינטרנט,-,,44",0,5,0.00%,86.0
"חברה לקידום אתרים בגוגל,-,,53",0,3,0.00%,83.0
"חברה לקידום אתרים בחיפה,-,,61",0,13,0.00%,81.3
חברה קבלנית,0,1,0.00%,2.0
חברות השמה עורכי דין,0,2,0.00%,20.0
חברת isa,0,1,0.00%,99.0
"חברת seo,-,,85",0,5,0.00%,37.2
חברת הביטוח שלחה חוקר פרטי,0,4,0.00%,76.5
חגית מטלין,0,1,0.00%,98.0
חדלות פירעון חברה,0,1,0.00%,68.0
חדלות פירעון לעסקים במרכז,0,5,0.00%,30.8
חדלות פירעון של חברה,0,1,0.00%,83.0
חדלות פירעון של לקוח,0,12,0.00%,46.3
חדשות היום פלילי,0,2,0.00%,55.5
חדשות וינט פלילי,0,1,0.00%,36.0
חדשות פלילי,0,28,0.00%,42.6
חדשות פלילים היום,0,1,0.00%,67.0
חובות הבעל לאשתו,0,2,0.00%,70.0
חוברת נוסחי אישום,0,3,0.00%,9.0
חובת עורך דין להליך kyc,0,1,0.00%,57.0
"חוות דעת דין זר בארה""ב",0,3,0.00%,48.7
חוות דעת דין זר קנדה,0,5,0.00%,62.6
חוות דעת כלכלית מטעם אחד הצדדים בתיק,0,1,0.00%,74.0
חוות דעת משפטית לדוגמא,0,3,0.00%,45.0
חוות דעת על עורכי דין,0,1,0.00%,10.0
חוות+דעת+משפטית+נדל״ן,0,2,0.00%,67.5
חוות+דעת+שנייה+לפני+חתימה,0,1,0.00%,99.0
חוזה 587,0,2,0.00%,32.5
חוזה אישי בשירות המדינה,0,1,0.00%,27.0
חוזה אקדמאים 587,0,1,0.00%,54.0
חוזה בנייה עם קבלן,0,2,0.00%,50.0
חוזה גירושין לדוגמא,0,1,0.00%,65.0
חוזה דירה,0,1,0.00%,45.0
חוזה השכרת דירה,0,2,0.00%,81.0
חוזה השכרת קרקע חקלאית,0,2,0.00%,80.0
חוזה השכרת רכב,0,49,0.00%,43.6
חוזה חכירה מה זה,0,2,0.00%,89.5
חוזה לדירה להשכרה,0,1,0.00%,32.0
חוזה לשכירות,0,1,0.00%,65.0
חוזה לשכר דירה,0,1,0.00%,67.0
חוזה מול קבלן,0,4,0.00%,25.3
חוזה מומחים בשירות המדינה,0,1,0.00%,34.0
חוזה ניהול נכסים,0,6,0.00%,43.7
חוזה עבודה פרילנסר,0,1,0.00%,96.0
חוזה עסקי,0,5,0.00%,26.8
חוזה פרילנס,0,1,0.00%,39.0
חוזה רכישה מקבלן,0,1,0.00%,20.0
"חוזה רכישת נדל""ן בפורטוגל",0,1,0.00%,73.0
חוזה רכישת נדל״ן בפורטוגל,0,1,0.00%,50.0
חוזה שכירות,0,127,0.00%,66.7
חוזה שכירות בית,0,1,0.00%,62.0
חוזה שכירות דירה,0,32,0.00%,71.0
חוזה שכירות דירה לטווח קצר,0,2,0.00%,89.5
חוזה שכירות דירה ללא תמורה,0,1,0.00%,57.0
חוזה שכירות הלכתי,0,1,0.00%,54.0
חוזה שכירות חדר בדירה,0,1,0.00%,48.0
חוזה שכירות לבן משפחה,0,1,0.00%,39.0
חוזה שכירות לטובת המשכיר,0,1,0.00%,89.0
חוזה שכירות לטובת השוכר,0,1,0.00%,99.0
חוזה שכירות לטווח ארוך,0,1,0.00%,27.0
חוזה שכירות ללא תמורה,0,4,0.00%,37.0
חוזה שכירות משנה,0,26,0.00%,28.0
חוזה שכירות משנית,0,1,0.00%,48.0
חוזה שכירות סטנדרטי להורדה חינם,0,1,0.00%,83.0
חוזה שכירות פיקטיבי,0,1,0.00%,69.0
חוזה שכירות רגיל,0,2,0.00%,83.5
חוזה שכר דירה,0,4,0.00%,67.0
חוזה של שכירות,0,2,0.00%,68.0
חוזי שכירות,0,5,0.00%,34.4
חוזים אישיים בשירות המדינה,0,4,0.00%,19.3
חולי קורונה בבית,0,1,0.00%,98.0
חולשה פתאומית בגוף קורונה,0,1,0.00%,72.0
חוסר חמצן בלידה,0,199,0.00%,22.5
חוק בית המשפט,0,4,0.00%,38.3
חוק בתי המשפט,0,14,0.00%,39.6
חוק בתי המשפט נוסח משולב,0,3,0.00%,33.0
חוק בתי משפט,0,4,0.00%,43.3
חוק דיני עבודה,0,26,0.00%,59.2
חוק הבניה,0,1,0.00%,66.0
חוק הבניה והתכנון,0,1,0.00%,92.0
חוק הגבלת שכר טרחה ביטוח לאומי נבו,0,1,0.00%,82.0
חוק הגנת הפרטיות פיצוי ללא הוכחת נזק,0,7,0.00%,49.3
חוק הודעה מוקדמת,0,12,0.00%,46.7
חוק הודעה מוקדמת להתפטרות,0,3,0.00%,54.7
חוק הודעה מוקדמת לעובד,0,1,0.00%,53.0
חוק הודעה מוקדמת לפיטורים,0,3,0.00%,41.0
חוק הודעה מוקדמת לפיטורים ולהתפטרות,0,3,0.00%,33.0
חוק הודעה מוקדמת לפיטורין,0,1,0.00%,48.0
חוק הותמל,0,6,0.00%,45.5
חוק הירושה ידועים בציבור,0,1,0.00%,82.0
חוק העונשין pdf,0,3,0.00%,37.3
חוק העונשין תשל ז 1977,0,1,0.00%,35.0
חוק הפיצויים לנפגעי תאונות דרכים,0,4,0.00%,79.5
חוק השב כ,0,2,0.00%,64.5
חוק השכרת דירה,0,2,0.00%,80.5
חוק התפטרות,0,1,0.00%,64.0
חוק התראה מוקדמת,0,1,0.00%,59.0
חוק זכויות החולה,0,23,0.00%,64.7
חוק זכויות החולה רשומה רפואית,0,2,0.00%,64.0
חוק חוזה הביטוח inurl:nevo.co.il/law_html/,0,2,0.00%,5.5
חוק חוזה שכירות,0,1,0.00%,64.0
חוק יחסי עובד מעביד,0,1,0.00%,59.0
חוק ייפוי כוח מתמשך,0,6,0.00%,38.3
חוק יסוד השפיטה,0,2,0.00%,38.5
חוק יסוד השפיטה נבו,0,2,0.00%,60.0
חוק יסוד השפיטה סעיף 15,0,1,0.00%,21.0
חוק יסוד: השפיטה,0,1,0.00%,47.0
חוק יסודות השפיטה,0,1,0.00%,51.0
חוק יפוי כח מתמשך,0,2,0.00%,59.5
חוק לפיצוי נפגעי תאונות דרכים,0,1,0.00%,45.0
חוק מינוי שופטים,0,2,0.00%,59.0
חוק מפעל חיוני,0,1,0.00%,45.0
חוק משמורת ילדים,0,1,0.00%,41.0
חוק מתחמים מועדפים לדיור,0,2,0.00%,26.0
חוק מתן הודעה מוקדמת,0,2,0.00%,48.5
חוק סדר הדין הפלילי הסדר מותנה,0,1,0.00%,97.0
חוק סימון מוצרים ויקיפדיה,0,1,0.00%,41.0
חוק פיטורים והתפטרות,0,51,0.00%,64.5
חוק פיטורין הודעה מוקדמת,0,1,0.00%,49.0
חוק פיצוי לנפגעי תאונות דרכים,0,2,0.00%,78.0
חוק פיצויים לנפגעי תאונות דרכים,0,8,0.00%,72.1
חוק פיצויים לנפגעי תאונות דרכים inurl:nevo.co.il/law_html/,0,1,0.00%,7.0
"חוק רישוי שירותים ומקצועות בענף הרכב תשע""ו-2016",0,1,0.00%,62.0
חוק רשלנות רפואית,0,80,0.00%,40.9
חוק שירות בטחון,0,3,0.00%,28.0
חוק שירות בטחוןמ,0,5,0.00%,26.8
חוק שירות ביטחון,0,7,0.00%,26.3
חוק שירות המדינה,0,1,0.00%,40.0
חוק שירות המדינה מינויים,0,4,0.00%,43.5
חוק תושב חוזר,0,1,0.00%,80.0
חוק תכנון ובנייה,0,3,0.00%,51.3
חוקי בנייה,0,1,0.00%,24.0
חוקי גירושים,0,15,0.00%,42.2
חוקי גירושין,0,7,0.00%,84.9
חוקי דיני עבודה,0,3,0.00%,63.0
חוקי הקורונה,0,1,0.00%,69.0
חוקי חזקות חיבור בסיסים זהים,0,1,0.00%,97.0
חוקי מכס,0,1,0.00%,60.0
חוקי תכנון ובניה,0,27,0.00%,38.0
חוקים בדיני עבודה,0,5,0.00%,71.0
חוקר פרטי מחיר גלובלי,0,1,0.00%,41.0
חוקר פרטי פגיעה מינית,0,1,0.00%,85.0
חותמת אפוסטיל תעודת לידה,0,1,0.00%,97.0
חזי סימן טוב ואשתו,0,1,0.00%,62.0
חזקת הגיל הרך בית דין רבני,0,51,0.00%,16.4
חזרת ילדים למוסדות חינוך,0,1,0.00%,38.0
חזרתה או חזרת,0,1,0.00%,2.0
חיבור חשמל ביוון,0,1,0.00%,46.0
חידוש הסכם שכירות,0,1,0.00%,70.0
חיוב בגט,0,31,0.00%,26.0
חיוב גט,0,2,0.00%,24.5
חיות בקצר,0,1,0.00%,52.0
חיים רוזוב,0,2,0.00%,6.5
חילוט כספים,0,1,0.00%,62.0
חילוט רכוש בעבירות סמים,0,1,0.00%,39.0
חיסיון משפטי,0,2,0.00%,28.5
חיסיון עורך דין לקוח,0,13,0.00%,90.1
חיפוש בבית ללא צו,0,1,0.00%,66.0
"חיפוש דירות בחו""ל",0,4,0.00%,19.3
חיפוש מילה בדף אינטרנט,0,15,0.00%,59.1
חיפוש מספר רישיון עורך דין,0,3,0.00%,43.3
"חיפוש עו""ד",0,20,0.00%,8.3
חיפוש עוד,0,4,0.00%,7.5
חיפוש עורך דין לפי מספר רישיון,0,9,0.00%,12.4
חיפוש עורך דין לפי שם לשכת עורכי הדין,0,2,0.00%,10.0
חיפוש עורכי דין לפי מספר רישיון,0,7,0.00%,27.0
חיפוש עורכי דין לפי עיר,0,55,0.00%,18.1
חיפוש תיקים משפטיים,0,1,0.00%,77.0
חישוב דמי מדור,0,7,0.00%,70.9
חישוב דמי מדור במזונות ילדים,0,6,0.00%,70.3
חישוב דמי מזונות,0,6,0.00%,55.8
חישוב החזר מס שבח,0,16,0.00%,93.3
חישוב מדור,0,5,0.00%,61.0
חישוב מזונות,0,44,0.00%,47.5
חישוב מזונות במשמורת משותפת,0,21,0.00%,53.8
חישוב מזונות ילדים,0,1,0.00%,39.0
חישוב מזונות לילד אחד,0,65,0.00%,60.4
חישוב מיסוי מקרקעין,0,1,0.00%,25.0
חישוב מס שבח מקרקעין,0,1,0.00%,55.0
חישוב ערך של נכס,0,1,0.00%,85.0
חישוב שווי דירה בדמי מפתח,0,1,0.00%,83.0
חישוב שווי זכויות בניה,0,1,0.00%,91.0
"חישוב תשואה בנדל""ן",0,9,0.00%,88.4
"חישוב תשואה על נכס להשקעה בארה""ב",0,2,0.00%,35.0
חלוק מעבדה מדא,0,1,0.00%,72.0
חלוקת דירה בגירושין,0,12,0.00%,54.0
חלוקת חובות בגירושין,0,3,0.00%,78.0
חלוקת מיטלטלין בגירושין,0,4,0.00%,84.8
חלוקת רכוש ללא הסכם ממון,0,1,0.00%,62.0
חמצן לתינוק שנולד,0,4,0.00%,10.3
חסיון עורך דין לקוח,0,1,0.00%,46.0
חקיקת חירום,0,1,0.00%,41.0
חקירות ביטוח,0,1,0.00%,55.0
חשבון מוגבל חירום,0,1,0.00%,46.0
חשבונות חלקיים מול קבלן,0,47,0.00%,24.7
חשבונית חד פעמית רשות המיסים,0,2,0.00%,29.0
חשיבות הסכם ממון,0,1,0.00%,96.0
חתימה נוטריונית,0,3,0.00%,81.7
חתימה על חוזה שכירות,0,2,0.00%,61.0
טבלת מזונות,0,1,0.00%,95.0
טבלת קנסות עבירות תנועה,0,42,0.00%,60.7
טובה ספרא תחזית 2026,0,1,0.00%,37.0
טופס 3199 מקוון,0,1,0.00%,47.0
טופס 7017 א,0,1,0.00%,72.0
טופס 703 הלנת שכר,0,1,0.00%,53.0
טופס בקשה כללית בית הדין הרבני,0,2,0.00%,43.0
טופס בקשה להסדר חוב,0,1,0.00%,72.0
טופס בקשה לסיוע משפטי להורדה,0,1,0.00%,43.0
טופס בקשה לצו הגנה,0,2,0.00%,34.0
טופס בקשה לרישום חברת יחיד,0,1,0.00%,63.0
טופס בקשה לשלום בית,0,1,0.00%,50.0
טופס דין וחשבון רב שנתי מפורט,0,3,0.00%,69.0
טופס הגבלת חברות לשכת עורכי הדין,0,1,0.00%,36.0
טופס הכרה באבהות משרד הפנים,0,1,0.00%,91.0
טופס הסבת דוח תנועה על שם הנהג מבצע העבירה,0,7,0.00%,70.3
טופס הסכם גירושין,0,22,0.00%,57.3
טופס הסכם גירושין להורדה,0,110,0.00%,47.0
טופס הסכמה למסירת מידע,0,2,0.00%,51.0
טופס הסכמה למסירת מידע משרד הרישוי,0,1,0.00%,22.0
טופס הצעת הסדר נושים,0,1,0.00%,23.0
טופס הקטנת מזונות,0,1,0.00%,72.0
טופס חנינה לנשיא המדינה,0,4,0.00%,76.0
טופס יחסי עובד מעביד,0,2,0.00%,20.5
טופס צו הגנה,0,1,0.00%,84.0
טופס צוואה,0,2,0.00%,71.0
טורנט קידום אתרים,0,3,0.00%,33.7
טים דרייפר,0,1,0.00%,55.0
טיסה ללא הריסה,0,3,0.00%,32.7
טיעונים לעונש בתיק תעבורה,0,4,0.00%,50.8
טיפול משפטי,0,1,0.00%,72.0
טיפת חלב יא באדר חולון,0,1,0.00%,33.0
טיפת חלב יג אשדוד,0,2,0.00%,59.5
טיפת חלב כללית נס ציונה,0,1,0.00%,71.0
טכנועד,0,2,0.00%,29.0
טלפון רשות המיסים,0,2,0.00%,68.0
טלפון של רשות המיסים,0,2,0.00%,69.0
טעויות בטיפול רפואי,0,40,0.00%,32.4
טעות במתן תרופה,0,1,0.00%,54.0
טעות במתן תרופות,0,45,0.00%,88.9
טעות רפואית,0,1,0.00%,67.0
טענות מן הגורן ומן היקב,0,1,0.00%,26.0
טענת הגנה מן הצדק,0,1,0.00%,63.0
יד 2,0,1,0.00%,3.0
יד 2 דירות בחול,0,1,0.00%,22.0
יד שניה,0,1,0.00%,2.0
ידועים בציבור מזונות,0,1,0.00%,62.0
יומן בית המשפט העליון,0,1,0.00%,18.0
יונת קפלן גרושה,0,2,0.00%,59.0
יועץ משפטי מקורות,0,1,0.00%,56.0
"יועץ נדל""ן בגרמניה",0,22,0.00%,18.9
יורשים של ניצולי שואה רומניה,0,1,0.00%,72.0
יחסי ישראל מלטה,0,2,0.00%,12.0
יחסי עבודה,0,41,0.00%,76.7
יחסי עובד מעביד,0,116,0.00%,59.3
יחסי עובד מעביד טלפון,0,1,0.00%,33.0
יחסי עובד מעסיק,0,2,0.00%,47.5
יחסי עורך דין לקוח,0,1,0.00%,35.0
ייחוד עילה פלת ד,0,1,0.00%,73.0
ייעוץ בדיני עבודה,0,4,0.00%,64.3
ייעוץ בענייני עבודה,0,1,0.00%,84.0
ייעוץ חינם עורך דין דיני עבודה,0,6,0.00%,27.7
ייעוץ חינם עם עורך דין,0,1,0.00%,49.0
ייעוץ חיצוני לעורכי דין בתיקי משמורת,0,1,0.00%,50.0
ייעוץ לעורכי דין,0,12,0.00%,27.8
ייעוץ מקצועי לעורכי דין,0,5,0.00%,33.2
ייעוץ משפטי,0,53,0.00%,41.7
ייעוץ משפטי אונליין,0,2,0.00%,30.0
ייעוץ משפטי בדיני עבודה חינם,0,1,0.00%,93.0
ייעוץ משפטי בישראל,0,7,0.00%,29.4
ייעוץ משפטי וניהול משברים,0,2,0.00%,64.5
ייעוץ משפטי חינם,0,3,0.00%,40.3
ייעוץ משפטי חינם לנשים,0,1,0.00%,53.0
ייעוץ משפטי חינם משרד המשפטים,0,1,0.00%,20.0
ייעוץ משפטי לחברות,0,4,0.00%,85.5
ייעוץ משפטי לעובדים,0,1,0.00%,68.0
ייעוץ משפטי לעובדים באזור המרכז,0,5,0.00%,25.8
ייעוץ משפטי מקצועי,0,2,0.00%,20.5
ייעוץ משפטי משרד המשפטים,0,1,0.00%,52.0
ייעוץ משפטי פלילי בתל אביב,0,9,0.00%,45.1
ייעוץ עורך דין,0,8,0.00%,32.8
ייעוץ עורך דין בחינם,0,2,0.00%,28.5
ייעוץ עורך דין דיני עבודה,0,11,0.00%,85.7
ייעוץ עורך דין חינם,0,1,0.00%,30.0
ייעוץ עורך דין לענייני עבודה,0,2,0.00%,52.5
ייעוץ עורכי דין בחינם בטלפון,0,1,0.00%,43.0
ייעוץ עם עורך דין,0,3,0.00%,29.3
ייעוץ+משפטי,0,14,0.00%,41.1
ייעוץ+משפטי+בינלאומי,0,11,0.00%,56.2
ייעוץ+משפטי+בלתי+תלוי,0,2,0.00%,68.5
ייעוץ+משפטי+בקטגוריות+שונות,0,7,0.00%,21.0
ייעוץ+משפטי+ליזמים,0,1,0.00%,76.0
ייעוץ+משפטי+ללא+ייצוג,0,12,0.00%,51.8
ייעוץ+משפטי+פרטי,0,13,0.00%,54.5
ייפוי כוח מתמשך,0,821,0.00%,70.5
ייפוי כוח מתמשך אונליין,0,1,0.00%,65.0
ייפוי כוח מתמשך אפוטרופוס,0,1,0.00%,100.0
ייפוי כוח מתמשך אצל עורך דין,0,8,0.00%,65.0
ייפוי כוח מתמשך ברעננה,0,1,0.00%,91.0
ייפוי כוח מתמשך האפוטרופוס הכללי,0,1,0.00%,75.0
ייפוי כוח מתמשך הגשה,0,1,0.00%,49.0
ייפוי כוח מתמשך הפעלה,0,1,0.00%,95.0
ייפוי כוח מתמשך הפקדה,0,1,0.00%,92.0
ייפוי כוח מתמשך כל זכות,0,1,0.00%,68.0
ייפוי כוח מתמשך לשכת עורכי הדין,0,1,0.00%,47.0
ייפוי כוח מתמשך מחיר,0,30,0.00%,86.6
ייפוי כוח מתמשך מחיר לשכת עורכי הדין,0,2,0.00%,45.0
ייפוי כוח מתמשך מקוון,0,64,0.00%,65.1
ייפוי כוח מתמשך משרד המשפטים,0,2,0.00%,45.5
ייפוי כוח מתמשך עורך דין,0,147,0.00%,58.7
ייפוי כוח מתמשך עורך דין.,0,48,0.00%,57.1
ייפוי כוח מתמשך עורכי דין,0,9,0.00%,48.9
ייפוי כוח מתמשך שכר טרחה מומלץ,0,1,0.00%,44.0
ייפוי כוח רפואי מתמשך,0,42,0.00%,63.9
ייפוי כח מתמשך,0,171,0.00%,68.8
ייפוי כח מתמשך לשכת עורכי הדין,0,3,0.00%,47.3
ייפוי כח מתמשך מקוון,0,10,0.00%,56.0
ייצוג מול רשויות המס,0,17,0.00%,44.7
ייצוג משפטי,0,15,0.00%,39.7
ייצוג משפטי אוסטרליה,0,5,0.00%,59.2
ייצוג משפטי איטליה,0,1,0.00%,54.0
ייצוג משפטי אנגליה,0,2,0.00%,82.0
ייצוג משפטי ארהב,0,6,0.00%,69.3
ייצוג משפטי בבית משפט,0,1,0.00%,94.0
ייצוג משפטי בלגיה,0,1,0.00%,51.0
ייצוג משפטי בפורטוגל,0,76,0.00%,3.5
ייצוג משפטי ברזיל,0,13,0.00%,23.9
ייצוג משפטי הודו,0,4,0.00%,42.0
ייצוג משפטי זכיינות,0,1,0.00%,93.0
ייצוג משפטי יפן,0,16,0.00%,33.6
ייצוג משפטי מצרים,0,1,0.00%,60.0
ייצוג משפטי מקצועי מול רשויות המס,0,17,0.00%,28.4
ייצוג משפטי קפריסין,0,2,0.00%,39.0
ייצוג משפטי שוויץ,0,26,0.00%,41.3
ייצוג משפטי תאילנד,0,2,0.00%,20.0
ייצוג נפגעות תקיפה מינית,0,12,0.00%,75.3
ייצוג תביעה הנגשת אתר,0,1,0.00%,87.0
ייצוג+משפטי,0,2,0.00%,36.0
ייצור פרויקטים באיטליה,0,2,0.00%,91.5
יישוב+סכסוכי+נדל״ן,0,3,0.00%,54.0
"יישוב+סכסוכים+בנדל""ן",0,5,0.00%,87.8
ילד שלא רוצה ללכת לאבא שלו,0,1,0.00%,15.0
ילדיו של הרבי מלובביץ,0,1,0.00%,34.0
יניב טרוס,0,2,0.00%,96.0
יעוץ משפטי,0,1,0.00%,53.0
יעוץ משפטי חינם,0,1,0.00%,40.0
יעוץ+משפטי+זול,0,3,0.00%,40.7
יעל בלכר,0,3,0.00%,27.0
יעל ייטב,0,7,0.00%,8.7
יעל מושקוביץ שופטת,0,2,0.00%,8.5
יעקב בכר שופט,0,1,0.00%,27.0
יעקב לובצקי יועץ חשמל,0,1,0.00%,73.0
יפוי כוח מתמשך,0,18,0.00%,62.7
יפוי כוח מתמשך מקוון,0,5,0.00%,64.8
יפוי כח מתמשך,0,104,0.00%,73.6
יפוי כח מתמשך בין בני זוג,0,51,0.00%,74.3
יפוי כח מתמשך הגשה מקוונת,0,2,0.00%,77.5
יפוי כח מתמשך חסרונות,0,22,0.00%,79.8
יפוי כח מתמשך לשכת עורכי הדין,0,1,0.00%,29.0
יפוי כח מתמשך מקוון,0,56,0.00%,71.5
יפוי כח עורך דין,0,3,0.00%,87.7
יפויי כוח מתמשך,0,2,0.00%,71.5
יפויי כח מתמשך,0,2,0.00%,72.0
יפעת מישורי,0,2,0.00%,9.0
יפעת קלמר,0,1,0.00%,72.0
יקי גולד,0,18,0.00%,3.3
ירוחם חלפים,0,1,0.00%,35.0
ירושות וצוואות,0,1,0.00%,72.0
ירושלים רובעים,0,2,0.00%,75.0
ירידת ערך דירה עקב ליקויי בניה,0,14,0.00%,39.6
יש שופטים בירושלים פירוש,0,1,0.00%,84.0
ישי קורן שופט,0,1,0.00%,17.0
ישראל אור קדמי ירוק אופנוע חוקי,0,1,0.00%,5.0
ישראל רוזוב,0,1,0.00%,10.0
יתרת כרטיס נטען בנק הדואר,0,1,0.00%,56.0
כאבי שרירים אחרי הרדמה מלאה,0,1,0.00%,33.0
כביש דו סיטרי,0,1,0.00%,69.0
כונס הנכסים מידע מקוון,0,20,0.00%,72.0
כוריואמניוניטיס,0,1,0.00%,52.0
כיווצפלציה תביעה ייצוגית,0,1,0.00%,95.0
כיצד ינהג נוהג ברכב היוצא מדרך עפר,0,1,0.00%,70.0
כיצד ינהג נוהג ברכב המתקרב לתמרור,0,1,0.00%,38.0
כיצד יש להוביל מטען ברכב שאין בו תא נהג נפרד,0,1,0.00%,57.0
כיצד יש להסיע ברכב ילד שטרם מלאה לו שנה,0,1,0.00%,66.0
כיצד יש להסיע ברכב ילד שטרם מלאו לו שלוש שנים,0,1,0.00%,77.0
כיצד יש לנהוג אחרי שעברת את התמרור המוצב משמאל,0,1,0.00%,25.0
כיצד יש לנהוג ממקום הצבת התמרור ועד אחרי המסילה,0,2,0.00%,35.0
כיצד יש לנהוג ממקום הצבת התמרור ועד אחרי המסילה?,0,1,0.00%,29.0
כיצד עליך לנהוג בהתקרבך למחסום,0,2,0.00%,19.0
כיצד עליך לנהוג בהתקרבך לסימון על פני הדרך,0,1,0.00%,24.0
כירורג פלסטי,0,11,0.00%,90.7
כל זכות דיני עבודה,0,1,0.00%,74.0
כל זכות ייפוי כוח מתמשך,0,1,0.00%,26.0
כלי seo,0,7,0.00%,40.0
כלי בידי המעסיק לעת סכסוך עבודה,0,2,0.00%,25.0
כלי לקידום אתרים,0,1,0.00%,100.0
"כלי+ניתוח+עסקאות+נדל""ן",0,2,0.00%,39.0
כלים seo,0,28,0.00%,79.0
כלים שלובים כניסת עורכי דין,0,1,0.00%,38.0
"כלים+למשקיעי+נדל""ן",0,8,0.00%,54.3
"כלים+לניתוח+השקעות+נדל""ן",0,7,0.00%,49.1
כלל אובדן כושר עבודה,0,2,0.00%,69.5
כלל ביטוח אובדן כושר עבודה,0,1,0.00%,47.0
כלל חישוב 12 הוצאה לפועל,0,1,0.00%,42.0
כללי השפיטה,0,1,0.00%,81.0
כללי נציבות שירות המדינה,0,4,0.00%,29.0
כללים לביטול הסכם ממון,0,3,0.00%,37.3
כלמוביל ביטקוין,0,1,0.00%,33.0
כמה אחוז מס יורד מהמשכורת,0,1,0.00%,46.0
כמה אחוזים לוקח עורך דין מכירת דירה,0,57,0.00%,49.3
כמה אחוזים לוקח עורך דין רשלנות רפואית,0,9,0.00%,27.7
כמה אמירויות יש,0,1,0.00%,86.0
כמה זה דמי מזונות,0,1,0.00%,79.0
כמה זה מזונות לילד,0,48,0.00%,62.9
כמה זה תשלום מזונות,0,3,0.00%,80.3
כמה זוגות מתגרשים בשנה בישראל,0,1,0.00%,64.0
כמה זמן לוקח לכרות ביטקוין,0,1,0.00%,34.0
כמה כסף מקבלים על אימוץ ילד,0,2,0.00%,33.5
כמה כסף שמים בכתובה,0,1,0.00%,77.0
כמה לוחיות זיהוי יותקנו ברכב נוסעים פרטי,0,1,0.00%,82.0
כמה לוקח מתווך על קניית דירה,0,1,0.00%,17.0
כמה לוקח עורך דין על מכירת דירה,0,14,0.00%,40.0
כמה לוקח עורך דין על קניית דירה,0,56,0.00%,73.6
כמה לוקח עורך דין על רכישת דירה,0,35,0.00%,69.1
כמה מזונות 3 ילדים,0,1,0.00%,63.0
כמה מזונות לילד אחד,0,37,0.00%,72.9
כמה מזונות משלמים,0,49,0.00%,78.9
כמה מזונות משלמים לילד,0,31,0.00%,84.3
כמה מזונות משלמים על 2 ילדים,0,92,0.00%,74.9
כמה מזונות משלמים על 3 ילדים,0,44,0.00%,75.2
כמה מזונות משלמים על 4 ילדים,0,59,0.00%,74.0
כמה מזונות משלמים על ילד,0,45,0.00%,77.1
כמה מזונות משלמים על ילד אחד,0,81,0.00%,82.4
כמה מזונות משלמים על שני ילדים,0,35,0.00%,79.1
כמה מזונות על 3 ילדים,0,2,0.00%,70.0
כמה מינימום מזונות לילד,0,2,0.00%,90.0
כמה מכס צריך לשלם,0,1,0.00%,62.0
כמה מקבלים מזונות על 3 ילדים,0,40,0.00%,75.8
כמה משלמים דמי מזונות,0,37,0.00%,75.1
כמה משלמים דמי מזונות לילד,0,31,0.00%,81.2
כמה משלמים לעו ד בקניית דירה,0,1,0.00%,58.0
כמה משלמים לעורך דין על מכירת דירה,0,77,0.00%,58.9
כמה משלמים לעורך דין על קניית דירה,0,99,0.00%,60.0
כמה משלמים לעורך דין קניית דירה,0,45,0.00%,64.1
כמה משלמים מזונות,0,60,0.00%,74.3
כמה משלמים מזונות ל2 ילדים,0,37,0.00%,74.5
כמה משלמים מזונות לילד,0,40,0.00%,67.6
כמה משלמים מזונות לילד אחד,0,32,0.00%,82.7
כמה משלמים מזונות עבור ילד אחד,0,35,0.00%,70.2
כמה משלמים מזונות על 2 ילדים,0,150,0.00%,80.1
כמה משלמים מזונות על 3 ילדים,0,105,0.00%,63.1
כמה משלמים מזונות על 4 ילדים,0,81,0.00%,75.7
כמה משלמים מזונות על 5 ילדים,0,1,0.00%,83.0
כמה משלמים מזונות על ילד 1,0,53,0.00%,78.5
