post_id,title,current_url,word_count,depth_score,subtopic,article_type,decision,target_id,target_title,quality_status,notes
6429,תכונות חובה של עורך דין משפחה טוב,http://jus-tice.co.il/must-have-traits-of-a-good-family-lawyer,660,11,family_general,guide,MERGE_REDIRECT,12921,(2025) המומחים המובילים בדיני משפחה,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 12921
11263,משרד עורכי דין דיני משפחה בשותפות,http://jus-tice.co.il/משרד-עורכי-דין-דיני-משפחה-בשותפות,242,,family_general,guide,MERGE_REDIRECT,12921,(2025) המומחים המובילים בדיני משפחה,THIN,Too thin to stand alone — 301 redirect to pillar 12921
12921,(2025) המומחים המובילים בדיני משפחה,http://jus-tice.co.il/top-experts-family-law,13838,60,family_general,guide,MAKE_PILLAR,,,STRONG,Best guide for family_general subtopic
11645,בגידה: סטטיסטיקה נתונים סיבות לבגידות ומה עושים כשחושדים בבגידת בן/בת זוג,http://jus-tice.co.il/infidelity-statistics-reasons-suspicions,2393,38,infidelity,guide,SUPPORT_UPGRADE,,,STRONG,Best article for infidelity but needs content expansion to become pillar
11615,"בגידה, ניאוף ובגידה זוגית | דיני משפחה וגירושין",http://jus-tice.co.il/infidelity-adultery-marital-betrayal-family-law,996,21,infidelity,guide,UPGRADE_OR_MERGE,11645,בגידה: סטטיסטיקה נתונים סיבות לבגידות ומה עושים כש,GOOD_BUT_NEEDS_UPDATE,Content thin — upgrade to standalone or merge into pillar 11645
11587,"חשיפת תמונות אישה שנתפסה בבגידה | השופטת מורן ואלך ניסן: פס&#8221;ד בתביעה לפיצוי מכוח חוק איסור לשון הרע והגנת הפרטיות בגין הצגת תמונות אינטימיות של אישה לעיני הוריה (תמ&#8221;ש 10864-09-21, 8209-12-21)",http://jus-tice.co.il/10864-09-21,15304,55,infidelity,case_law,CASE_LAW_KEEP,11645,בגידה: סטטיסטיקה נתונים סיבות לבגידות ומה עושים כש,STRONG,"Substantial court ruling — keep as case law, link from infidelity pillar"
8760,ביטול מכר או מתנה בגירושין &#8216;מועד הקרע&#8217; במקרה של בגידה,http://jus-tice.co.il/1312042-4-ביהד-הגדול,11822,35,infidelity,case_law,CASE_LAW_KEEP,11645,בגידה: סטטיסטיקה נתונים סיבות לבגידות ומה עושים כש,STRONG,"Substantial court ruling — keep as case law, link from infidelity pillar"
10480,בגידה | מעשה הבגידה | מה זה בגידה? | עורך דין גירושין,http://jus-tice.co.il/בגידה,401,11,infidelity,guide,MERGE_REDIRECT,11645,בגידה: סטטיסטיקה נתונים סיבות לבגידות ומה עושים כש,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 11645
6648,ויתור על הכתובה בהסכם הגירושין מבוטל מששבו בני הזוג לשלום בית,http://jus-tice.co.il/תיק-1301763/3-בבית-הדין-הרבני-הגדול-ירושלים,2338,36,ketubah,guide,SUPPORT_UPGRADE,,,STRONG,Best article for ketubah but needs content expansion to become pillar
2816,חלוקת דירת בני זוג והשלכותיה על חיוב הכתובה,http://jus-tice.co.il/division-of-a-couples-apartment-and-its-implications-for-charging-the-ketubah,40860,35,ketubah,guide,UPGRADE_OR_MERGE,6648,ויתור על הכתובה בהסכם הגירושין מבוטל מששבו בני הזו,STRONG,Content thin — upgrade to standalone or merge into pillar 6648
10264,"גירושין 2023: תביעת כתובה של התובעת-האישה על סך 1,000,000 ש&#8221;ח",http://jus-tice.co.il/תביעת-כתובה-של-התובעת-האישה-על-סך-1000000-שח,24560,35,ketubah,case_law,CASE_LAW_KEEP,6648,ויתור על הכתובה בהסכם הגירושין מבוטל מששבו בני הזו,STRONG,"Substantial court ruling — keep as case law, link from ketubah pillar"
11613,תביעה נזיקית בזיקה לחיוב האיש בכתובה 1511-7 &#8211; ביה&#8221;ד אשדוד‎ | בחינה הלכתית של פסיקת ביהמ&#8221;ש,http://jus-tice.co.il/damages-claim-husband-ketubah-obligation,11467,35,ketubah,case_law,CASE_LAW_KEEP,6648,ויתור על הכתובה בהסכם הגירושין מבוטל מששבו בני הזו,STRONG,"Substantial court ruling — keep as case law, link from ketubah pillar"
7166,פס&#8221;ד &#8211; תביעת כתובה שהגישו יורשי האישה נגד עזבון בעלה מנישואים שניים כשברור שלא התפיס צררי &#8211; 1303958-1 &#8211; ביה&#8221;ד חיפה‎‎,http://jus-tice.co.il/articles/פסד-תביעת-כתובה-שהגישו-יורשי-האישה-נג,4588,35,ketubah,case_law,CASE_LAW_KEEP,6648,ויתור על הכתובה בהסכם הגירושין מבוטל מששבו בני הזו,STRONG,"Substantial court ruling — keep as case law, link from ketubah pillar"
8764,&#8216;חזקת חיוב&#8217; בכתובה כשהאישה שתבעה גירושין &#8211; 1265026-5 &#8211; ביה&#8221;ד חיפה,http://jus-tice.co.il/1265026-5-רבני-חיפה,2885,28,ketubah,case_law,CASE_LAW_ENRICH,6648,ויתור על הכתובה בהסכם הגירושין מבוטל מששבו בני הזו,STRONG,Court ruling needs analysis expansion — add commentary and practical takeaways
7164,פס&#8221;ד &#8211; הפסד כתובה באישה שיזמה את הגירושין &#8211; 1236570-2 &#8211; ביה&#8221;ד חיפה‎‎,http://jus-tice.co.il/פסד-הפסד-כתובה-באישה-שיזמה-את-הגירושין-1236570-2-ביהד-חיפה,1970,28,ketubah,case_law,CASE_LAW_ENRICH,6648,ויתור על הכתובה בהסכם הגירושין מבוטל מששבו בני הזו,STRONG,Court ruling needs analysis expansion — add commentary and practical takeaways
8562,פס&#8221;ד &#8211; תביעת גירושין וכתובה באישה שקיימה יחסי אישות עם גברים זרים בנוכחות בעלה 1242579-2 &#8211; ביה&#8221;ד רחובות,http://jus-tice.co.il/פסד-תביעת-גירושין-וכתובה-באישה-שקיימה-יחסי-אישות-עם-גברים-זרים-בנוכחות-בעלה-1242579-2-ביהד-רחובות,UNKNOWN,,ketubah,case_law,CASE_LAW_MERGE,6648,ויתור על הכתובה בהסכם הגירושין מבוטל מששבו בני הזו,NEEDS_MERGE_REVIEW,Thin court ruling — merge into case law digest or redirect to related guide
1125,גישור גירושין &#8211; הבסיס | הליך גישור גירושין מומלץ,http://jus-tice.co.il/divorce-mediation-basics,1045,41,mediation,guide,UPGRADE_OR_MERGE,12934,גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונ,GOOD_BUT_NEEDS_UPDATE,Content thin — upgrade to standalone or merge into pillar 12934
8232,מה זה גישור גירושין  | איך תהליך גירושין בגישור עובד?,http://jus-tice.co.il/גישור-גירושין-מה-זה-ואיך-התהליך-עובד,1754,28,mediation,guide,UPGRADE_OR_MERGE,12934,גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונ,STRONG,Content thin — upgrade to standalone or merge into pillar 12934
10886,הגדרת גישור גירושין: יתרונות וחסרונות (מדריך 2024),http://jus-tice.co.il/divorce-mediation-cons-pros,465,11,mediation,guide,MERGE_REDIRECT,12934,גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונ,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 12934
8234,תהליך גישור גירושין בשנת 2023- כל מה חייבים לדעת מעורכי דין מומחים לגישור בגירושין,http://jus-tice.co.il/תהליך-גישור-גירושין-בשנת-2023-כל-מה-חייבים-לדעת-מעורכי-דין-מומחים-לגישור-בגירושין,439,11,mediation,guide,MERGE_REDIRECT,12934,גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונ,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 12934
8236,גירושין בגישור עם ילדים: הדרך הטובה להתגרש בגישור בלי לפגוע בילדים,http://jus-tice.co.il/גירושין-בגישור-עם-ילדים-הדרך-הטובה-להתגרש-בגישור-בלי-לפגוע-בילדים,349,11,mediation,guide,MERGE_REDIRECT,12934,גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונ,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 12934
12934,"גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונים, התפתחות ומגמות עדכניות",http://jus-tice.co.il/family-mediation-updated-trends,20334,60,mediation,guide,MAKE_PILLAR,,,STRONG,Best guide for mediation subtopic
3347,עונש פלילי תקיפת בת זוג ועבירות איומים,http://jus-tice.co.il/עונש-פלילי-תקיפת-בת-זוג-ועבירות-איומים,3567,43,other_family,guide,SUPPORT_UPGRADE,,,STRONG,Best article for other_family but needs content expansion to become pillar
5955,הבעל מבקש להתגרש בהסכמה בהתאם להוראות הסכם יחסי ממון,http://jus-tice.co.il/בעל-מבקש-להתגרש-בהסכמה-בהתאם-להוראות-הסכם-יחסי-ממון,9184,35,other_family,guide,UPGRADE_OR_MERGE,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,Content thin — upgrade to standalone or merge into pillar 3347
11774,קניית דירה על שם אחד מבני הזוג | רישום דירה על שם אחד מבני הזוג &#8211; כיצד לבצע נכון,http://jus-tice.co.il/spouse-property-registration-guide,3663,35,other_family,guide,UPGRADE_OR_MERGE,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,Content thin — upgrade to standalone or merge into pillar 3347
6657,האם יש מקום להוציא מאיזון המשאבים כספים המצויים בחשבונות בן זוג בחשד כי הוברחו,http://jus-tice.co.il/איזון-משאבים-כספים-המצויים-בחשבונות-בן-זוג-הברחת-נכסים,3649,35,other_family,guide,UPGRADE_OR_MERGE,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,Content thin — upgrade to standalone or merge into pillar 3347
6612,"אחריות הבעל לחובות אשתו על פי דין תורה ועל פי חוק יחסי ממון,זכויות וחובות במערכת יחסים שבה האישה היא המפרנסת",http://jus-tice.co.il/אחריות-הבעל-לחובות-אשתו-על-פי-דין-תורה-ועל-פי-חוק-יחסי-ממון-זכויות-וחובות-במערכת-יחסים-שבה-האישה-היא-המפרנסת,3085,35,other_family,guide,UPGRADE_OR_MERGE,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,Content thin — upgrade to standalone or merge into pillar 3347
1121,נישואים אזרחיים,http://jus-tice.co.il/articles/נישואים-אזרחיים,560,31,other_family,guide,UPGRADE_OR_MERGE,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,GOOD_BUT_NEEDS_UPDATE,Content thin — upgrade to standalone or merge into pillar 3347
11468,השופטת ורד ריקנטי-רוסהר: פס&#8221;ד בעניין שיתוף בנחלה שהיתה שייכת לאחד מבני הזוג מלפני הנישואין (תלה&#8221;מ 40939-11-19),http://jus-tice.co.il/40939-11-19,12506,55,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
7191,תביעת אישה לפיצוי מוסכם בגין הפרת הסכם מכר נגד בן זוגה לשעבר (תמ&#8221;ש 21029-12-21),http://jus-tice.co.il/decision21029-12-21,3968,55,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
7580,זיכוי מעבירות איומים ערעור פס&#8221;ד תקיפת סתם כנגד בת זוג (ע&#8221;פ 48240-04-17),http://jus-tice.co.il/decision48240-04-17,12870,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
11598,מעמדו של חשבון בנק הרשום ע&#8221;ש בני הזוג &#8211; 1381290-2 &#8211; ביה&#8221;ד ירושלים‎,http://jus-tice.co.il/articles/מעמדו-של-חשבון-בנק-הרשום-עש-בני-הזוג-1381290-2,12669,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
6780,ירושה: פסק דין בתביעות של אישה למתן חשבונות כנגד אחיו של בן זוגה לשעבר המנוח (תמ&#8221;ש 59182-12-13),http://jus-tice.co.il/תביעות-של-אישה-למתן-חשבונות-כנגד-אחיו-של-בן-זוגה-לשעבר-המנוח,10403,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
5850,היתר נישואין מינקת גרושה &#8211; 1315248-1- ביה&#8221;ד אשדוד‎‎,http://jus-tice.co.il/articles/היתר-נישואין-מינקת-גרושה-1315248-1-ביהד-אשדו,7672,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
8358,בירור זכויות בת זוג מכוח חוק יחסי ממון למרות שבת הזוג לא צורפה כצד להליך (עמ&#8221;ש 34613-02-22),http://jus-tice.co.il/articles/בירור-זכויות-בת-זוג-מכוח-חוק-יחסי-ממון-ל,7006,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
10310,פסק דין זיכוי מאישום תקיפת בת זוג | ת&#8221;פ 42377-09-22 מדינת ישראל נ&#8217; אוזנה,http://jus-tice.co.il/decision42377-09-22,6341,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
8428,תביעה של אישה לקבל פיצויים מבן זוגה לשעבר בשל תיעוד אינטימי באמצעות מצלמות שהתקין בדירתה (תלה&#8221;מ 47127-07-21),http://jus-tice.co.il/תביעה-של-אישה-לקבל-פיצויים-מבן-זוגה-לשעבר-בשל-תיעוד-אינטימי-באמצעות-מצלמות-שהתקין-בדירתה-תלהמ-47127-07-21,5259,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
11866,פסק דין תלה&#8221;מ 34872-06-22 | הסכם הממון נמצא לא תקף הגרושה קיבלה חלק מהאימפריה הכלכלית,http://jus-tice.co.il/prenup-not-valid,4783,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
7384,זיכוי נאשם בתקיפת בת זוג מחמת הספק | שופט איל כהן ת&#8221;פ36253-05-20,http://jus-tice.co.il/articles/זיכוי-נאשם-בתקיפת-בת-זוג-מחמת-הספק-שופ,4505,35,other_family,case_law,CASE_LAW_KEEP,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,"Substantial court ruling — keep as case law, link from other_family pillar"
7170,פס&#8221;ד בתובענה של אישה לביצוע פס&#8221;ד בנוגע לדירה שבבעלות בן זוגה לשעבר (תלה&#8221;מ 35787-02-22),http://jus-tice.co.il/articles/פסד-בתובענה-של-אישה-לביצוע-פסד-בנוגע-ל,2877,48,other_family,case_law,CASE_LAW_ENRICH,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,STRONG,Court ruling needs analysis expansion — add commentary and practical takeaways
5760,מרוץ הסמכויות,http://jus-tice.co.il/the-race-for-jurisdiction-family-law,575,11,other_family,guide,MERGE_REDIRECT,3347,עונש פלילי תקיפת בת זוג ועבירות איומים,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 3347
3231,האם כל הסכם בין בני זוג הוא הסכם ממון?,http://jus-tice.co.il/האם-כל-הסכם-בין-בני-זוג-הוא-הסכם-ממון,7359,43,prenuptial,guide,UPGRADE_OR_MERGE,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,Content thin — upgrade to standalone or merge into pillar 7035
12028,הסכם ממון בישראל – המדריך המקיף לשנת 2025,http://jus-tice.co.il/מדריך-עדכני-להסכם-ממון,19007,35,prenuptial,guide,UPGRADE_OR_MERGE,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,Content thin — upgrade to standalone or merge into pillar 7035
6619,הסמכות לפסוק בעניין הרכוש למרות הסכם ממון שאושר בבית המשפט,http://jus-tice.co.il/הסמכות-לפסוק-בעניין-הרכוש-למרות-הסכם-ממון-שאושר-בבית-המשפט,3814,35,prenuptial,guide,UPGRADE_OR_MERGE,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,Content thin — upgrade to standalone or merge into pillar 7035
3371,הסכם ממון,http://jus-tice.co.il/prenuptial-agreements-overview,1307,21,prenuptial,guide,UPGRADE_OR_MERGE,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,GOOD_BUT_NEEDS_UPDATE,Content thin — upgrade to standalone or merge into pillar 7035
3207,הסכם ממון על דירה |  מתי הסכם ממון לא תופס,http://jus-tice.co.il/marital-property-agreement,1075,21,prenuptial,guide,UPGRADE_OR_MERGE,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,GOOD_BUT_NEEDS_UPDATE,Content thin — upgrade to standalone or merge into pillar 7035
12141,פסק דין &#8211; פירוק שיתוף דירה לפני נישואים ללא הסכם ממון | השופטת אפרת ונקרט: תיק תלה&#8221;מ 22328-09-20,http://jus-tice.co.il/decision22328-09-20,13532,69,prenuptial,case_law,CASE_LAW_KEEP,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,"Substantial court ruling — keep as case law, link from prenuptial pillar"
8362,השופטת אורית בן דור ליבל: פס&#8221;ד בתובענה לביטול הסכם ממון שאושר וקיבל תוקף של פסק דין (תה&#8221;ס 27071-11-19),http://jus-tice.co.il/ביטול-הסכם-ממון-שאושר-וקיבל-תוקף-של-פסק-דין-תהס-27071-11-19,19566,35,prenuptial,case_law,CASE_LAW_KEEP,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,"Substantial court ruling — keep as case law, link from prenuptial pillar"
10490,האם ניתן להכיר בדירה שנרכשה לפני הנישואין כנכס חיצוני לקיום הסכם ממון? (תלה&#8221;מ 28272-02-21),http://jus-tice.co.il/decision28272-02-21,14295,35,prenuptial,case_law,CASE_LAW_KEEP,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,"Substantial court ruling — keep as case law, link from prenuptial pillar"
10346,השופטת עפרה גיא: תביעה רכושית לפירוק שיתוף (חלוקת רכוש גירושין הסכם ממון),http://jus-tice.co.il/decision30452-07-20,6847,35,prenuptial,case_law,CASE_LAW_KEEP,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,"Substantial court ruling — keep as case law, link from prenuptial pillar"
6927,"&#8216;חובת אישור הסכם המהווה השלמה להסכם ממון או גירושין, אף אם הוגדר &#8216;הסכם מכר&#8217;, ובטלותו משאושר שלא כדין &#8211; 1333563-1 &#8211; ביה&#8221;ד הגדול&#8217;‎‎",http://jus-tice.co.il/articles/חובת-אישור-הסכם-המהווה-השלמה-להסכם-ממון-או-גירושין-אף-אם-הוגדר-הסכם-מכר-ובטלותו-משאושר-שלא-כדין-1333563-1-ביהד-הגדול,2670,48,prenuptial,case_law,CASE_LAW_ENRICH,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,Court ruling needs analysis expansion — add commentary and practical takeaways
1224,עו&#8221;ד הסכם ממון | עורך דין מומלץ הסכם ממון,http://jus-tice.co.il/prenup-attorney,1346,31,prenuptial,case_law,CASE_LAW_ENRICH,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,GOOD_BUT_NEEDS_UPDATE,Court ruling needs analysis expansion — add commentary and practical takeaways
7260,פס&#8221;ד &#8211; הסכם ממון שנחתם ובוטל בפני נוטריון; העברת רישום דירה מבעלות בלעדית לבעלות משותפת &#8211; 1283069-6 &#8211; ביה&#8221;ד חיפה,http://jus-tice.co.il/articles/פסד-הסכם-ממון-שנחתם-ובוטל-בפני-נוטריו,2521,28,prenuptial,case_law,CASE_LAW_ENRICH,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,STRONG,Court ruling needs analysis expansion — add commentary and practical takeaways
6142,7 סיבות למה אתה צריך הסכם ממון,http://jus-tice.co.il/7-reasons-why-you-need-a-prenup,498,19,prenuptial,guide,MERGE_REDIRECT,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 7035
3381,הסכם ממון דוגמא | הורדת הסכם ממון,http://jus-tice.co.il/prenuptial-agreement-sample,576,11,prenuptial,guide,MERGE_REDIRECT,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 7035
3306,כמה עולה הסכם ממון?,http://jus-tice.co.il/how-much-does-prenup-cost,549,11,prenuptial,guide,MERGE_REDIRECT,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 7035
3300,ביטול הסכם ממון,http://jus-tice.co.il/changing-or-canceling-a-prenuptial-agreement,533,11,prenuptial,guide,MERGE_REDIRECT,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,GOOD_BUT_NEEDS_UPDATE,Too thin to stand alone — 301 redirect to pillar 7035
3211,הסכם ממון בפרק ב&#8217;,http://jus-tice.co.il/prenuptial-agreement-for-second-marriage,453,11,prenuptial,case_law,CASE_LAW_MERGE,7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון של,GOOD_BUT_NEEDS_UPDATE,Thin court ruling — merge into case law digest or redirect to related guide
7035,חלוקת דירה לפי רישום לא שוויוני על פי הסכם ממון שלא אושר כדין,http://jus-tice.co.il/psakdin/חלוקת-דירה-לפי-רישום-לא-שוויוני-על-פי-הס,1880,66,prenuptial,guide,MAKE_PILLAR,,,STRONG,Best guide for prenuptial subtopic
6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין בני זוג,http://jus-tice.co.il/גירושין-בעלות-וחלוקת-אתר-אינטרנט-חלוקת-רכוש-בין-בני-זוג,3009,35,property_division,guide,SUPPORT_UPGRADE,,,STRONG,Best article for property_division but needs content expansion to become pillar
6899,העדר שיתוף ספציפי בנכס שנרשם על שם הבעל רק משיקולי מס | גירושין חלוקת רכוש,http://jus-tice.co.il/articles/העדר-שיתוף-ספציפי-בנכס-שנרשם-על-שם-הבעל,1430,29,property_division,guide,UPGRADE_OR_MERGE,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,GOOD_BUT_NEEDS_UPDATE,Content thin — upgrade to standalone or merge into pillar 6819
3147,חלוקת רכוש בין ידועים בציבור,http://jus-tice.co.il/cohabitation-property-rights-for-unmarried-couples,887,21,property_division,guide,UPGRADE_OR_MERGE,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,GOOD_BUT_NEEDS_UPDATE,Content thin — upgrade to standalone or merge into pillar 6819
6901,חזקת חוב לצד ג&#8217; שאכן חוב הוא ובר־איזון וחובת הראיה על הטוען אחרת | איזון משאבים,http://jus-tice.co.il/articles/חזקת-חוב-לצד-ג-שאכן-חוב-הוא-ובראיזון-ו,37168,55,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
6784,השופטת אורית בן דור ליבל: החלטה בתביעה רכושית מועד הקרע בגירושין לצורך איזון משאבים בין בני זוג לשעבר (תלה&#8221;מ 23952-08-19),http://jus-tice.co.il/מועד-הקרע-בגירושין-לצורך-איזון-משאבים-בין-בני-זוג-לשעבר-תלהמ-23952-08-19,13591,55,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
10371,"ביהמ&#8221;ש לענייני משפחה חדרה, השופטת יפעת שקדי שץ: פס&#8221;ד עניינים רכושיים, ביטול רשיון שימוש מקרקעין והמשמעות של הסכם נישואין כהסכם לפי חוק יחסי ממון (תמ&#8221;ש 53041-12-20)",http://jus-tice.co.il/decision53041-12-20a,10299,55,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
10342,השופטת רונית גורביץ: פס&#8221;ד בתביעה לפירוק שיתוף כנגד צדדים שלישיים בשל טענה להברחת נכסים ע&#8221;י הבעל | חלוקת רכוש גירושין,http://jus-tice.co.il/decision67437-12-18,8655,55,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
12596,"פסק דין בתביעה רכושית: אישה נגד בן-זוגה חושפת הון משפחתי במקלטי מס, נאמנויות ותאגידים זרים | תמ״ש 31661-07-16",http://jus-tice.co.il/family-judgment-31661-07-16,21303,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
11628,תנאי הסמכות לדון בענייני הרכוש כשתביעת הגירושין הייתה לפי סעיף 4א לחשבד&#8221;ר,http://jus-tice.co.il/property-jurisdiction-divorce-claim-section-4a,16728,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
8772,פס&#8221;ד בעניין תביעה רכושית בין בני זוג לשעבר | תלה&#8221;מ 6199-03-18 השופטת עפרה גיא,http://jus-tice.co.il/decision6199-03-18,12751,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
6839,"גירושין: פס&#8221;ד הצהרתי, שמירת זכויות, רכושית, פירוק שיתוף, פיצוי משווה",http://jus-tice.co.il/פסק-דין-בתביעות-רכושיות-בין-בני-זוג-תלהמ-32773-02-17-תלהמ-548840-04-18,11378,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
11520,פס&#8221;ד תביעה רכושית בין בני זוג אותה הגישה האישה כתובעת (תלה&#8221;מ 52705-01-20) | גירושין | השופטת שירי היימן,http://jus-tice.co.il/52705-01-20,10749,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
8635,השופט רמי בז&#8217;ה: פס&#8221;ד בעניין תביעה לאיזון משאבים בין בני זוג לשעבר (תמ&#8221;ש 21019-01-21),http://jus-tice.co.il/divorce-resource-balancing-case21019-01-21,9672,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
8926,פס&#8221;ד בעניין תביעה רכושית ואיזון משאבים בין בני זוג לשעבר (תלה&#8221;מ 33316-07-19),http://jus-tice.co.il/33316-07-19,9264,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
