post_id,post_type,status,current_url,current_slug,proposed_new_url,proposed_english_slug,title,h1,seo_title,meta_description,word_count,content_length,content_hash,date_published,date_modified,author,categories,tags,practice_area,city,parent_page,current_canonical,proposed_canonical,internal_links_in,internal_links_out,media_count,featured_image,gsc_clicks_3m,gsc_impressions_3m,gsc_ctr_3m,gsc_position_3m,gsc_clicks_12m,gsc_impressions_12m,top_queries,primary_keyword,secondary_keywords,search_intent,topic_cluster,pillar_candidate,supporting_page_candidate,duplicate_title_risk,duplicate_topic_risk,cannibalization_group,traffic_value,traffic_risk,content_quality_score,quality_status,recommended_action,redirect_required,redirect_target,import_ready,owner_approval_required,notes,last_reviewed_by,last_reviewed_at,h1_count,h2_count,h3_count,external_links_out,has_images,content_body_file
6456,article,publish,http://jus-tice.co.il/תק-25449-12-20-פלונית-ואח-נ-יונייטד-אירליינס-אינק,%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%9b%d7%a1%d7%a4%d7%99-%d7%91%d7%92%d7%99%d7%9f-%d7%90%d7%99%d7%97%d7%95%d7%a8-%d7%91%d7%94%d7%9e%d7%a8%d7%90%d7%aa-%d7%98%d7%99%d7%a1%d7%94-%d7%95%d7%90%d7%99-%d7%90,UNKNOWN,UNKNOWN,פיצוי כספי בגין איחור בהמראת טיסה ואי אספקת שירותי לינה בהתאם לחוק שירותי תעופה,UNKNOWN,UNKNOWN,UNKNOWN,2820,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6456-%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%9b%d7%a1%d7%a4%d7%99-%d7%91%d7%92%d7%99%d7%9f-%d7%90%d7%99%d7%97%d7%95%d7%a8-%d7%91%d7%94%d7%9e%d7%a8%d7%90%d7%aa-%d7%98%d7%99%d7%a1%d7%94-%d7%95%d7%90%d7%99-%d7%90.md
6454,article,publish,http://jus-tice.co.il/תא-19141-07-18-הלוי-נ-פט-ביי-ישראל-בעמ-ואח,%d7%94%d7%a4%d7%a8%d7%94-%d7%a9%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%96%d7%9b%d7%99%d7%99%d7%a0%d7%95%d7%aa-%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a2%d7%93%d7%99-%d7%94%d7%93%d7%a8-%d7%a4%d7%a1%d7%a7,UNKNOWN,UNKNOWN,הפרה של הסכם זכיינות | השופט עדי הדר | פסק דין הלוי נ׳ פט ביי ישראל,UNKNOWN,UNKNOWN,UNKNOWN,6096,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6454-%d7%94%d7%a4%d7%a8%d7%94-%d7%a9%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%96%d7%9b%d7%99%d7%99%d7%a0%d7%95%d7%aa-%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a2%d7%93%d7%99-%d7%94%d7%93%d7%a8-%d7%a4%d7%a1%d7%a7.md
6435,article,publish,http://jus-tice.co.il/פסיקה-תביעות-רכוש-משמורת-ומזונות-לידועים-בציבור,%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9-%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%95%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%99%d7%93%d7%95%d7%a2%d7%99%d7%9d-%d7%91%d7%a6%d7%99,UNKNOWN,UNKNOWN,זכויות רכוש משמורת ומזונות ידועים בציבור,UNKNOWN,UNKNOWN,UNKNOWN,11944,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Family Law,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6435-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9-%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%95%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%99%d7%93%d7%95%d7%a2%d7%99%d7%9d-%d7%91%d7%a6%d7%99.md
6433,article,publish,http://jus-tice.co.il/כספים-משותפים-שהועברו-בדרכי-מרמה-לצדדים-שלישיים,%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9b%d7%a1%d7%a4%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%99%d7%9d-%d7%a9%d7%94%d7%95%d7%a2%d7%91%d7%a8%d7%95-%d7%91%d7%93%d7%a8%d7%9b%d7%99-%d7%9e,UNKNOWN,UNKNOWN,גירושין &#8211; כספים משותפים שהועברו בדרכי מרמה לצדדים שלישיים בהסכמת הצדדים,UNKNOWN,UNKNOWN,UNKNOWN,10977,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6433-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9b%d7%a1%d7%a4%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%99%d7%9d-%d7%a9%d7%94%d7%95%d7%a2%d7%91%d7%a8%d7%95-%d7%91%d7%93%d7%a8%d7%9b%d7%99-%d7%9e.md
6429,article,publish,http://jus-tice.co.il/must-have-traits-of-a-good-family-lawyer,%d7%aa%d7%9b%d7%95%d7%a0%d7%95%d7%aa-%d7%97%d7%95%d7%91%d7%94-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%98%d7%95%d7%91,UNKNOWN,UNKNOWN,תכונות חובה של עורך דין משפחה טוב,UNKNOWN,UNKNOWN,UNKNOWN,660,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6429-%d7%aa%d7%9b%d7%95%d7%a0%d7%95%d7%aa-%d7%97%d7%95%d7%91%d7%94-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%98%d7%95%d7%91.md
6426,article,publish,http://jus-tice.co.il/בקשה-לקיום-צוואה-כנגד-התנגדותו-של-בן-המנוחה-שהודר-מהצוואה-בטענה-שלא-הייתה-כשירה,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a0%d7%9c%d7%99-%d7%a8%d7%95%d7%a1%d7%9e%d7%9f-%d7%92%d7%9c%d7%99%d7%a1-%d7%a4%d7%a1%d7%93-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a7%d7%99%d7%95%d7%9d,UNKNOWN,UNKNOWN,השופטת נלי רוסמן-גליס: פס&#8221;ד בבקשה לקיום צוואה כנגד התנגדותו של בן המנוחה שהודר מהצוואה בטענה שלא הייתה כשירה (ת&#8221;ע 3612-09-18),UNKNOWN,UNKNOWN,UNKNOWN,15315,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6426-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a0%d7%9c%d7%99-%d7%a8%d7%95%d7%a1%d7%9e%d7%9f-%d7%92%d7%9c%d7%99%d7%a1-%d7%a4%d7%a1%d7%93-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a7%d7%99%d7%95%d7%9d.md
6424,article,publish,http://jus-tice.co.il/קריטריונים-לקביעת-מעמד-בני-הזוג-לפני-החתונה-כידועים-בציבור,%d7%9e%d7%94%d7%9d-%d7%94%d7%a7%d7%a8%d7%99%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99%d7%9d-%d7%9c%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%9e%d7%a2%d7%9e%d7%93-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%9b%d7%99,UNKNOWN,UNKNOWN,מהם הקריטריונים לקביעת מעמד בני זוג כידועים בציבור לפני החתונה?,UNKNOWN,UNKNOWN,UNKNOWN,6608,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,7,NO,post-6424-%d7%9e%d7%94%d7%9d-%d7%94%d7%a7%d7%a8%d7%99%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99%d7%9d-%d7%9c%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%9e%d7%a2%d7%9e%d7%93-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%9b%d7%99.md
6420,article,publish,http://jus-tice.co.il/עמ-2007929-גאנם-נ-ממונה-אזורי-מעמ-טבריה,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a2%d7%99%d7%a8%d7%99%d7%aa-%d7%94%d7%95%d7%93-%d7%a0%d7%98%d7%9c-%d7%94%d7%a8%d7%90%d7%99%d7%95%d7%aa-%d7%9b%d7%90%d7%a9%d7%a8-%d7%93%d7%95%d7%b4%d7%97,UNKNOWN,UNKNOWN,השופטת עירית הוד:  נטל הראיות כאשר דו״ח אינו נתמך בפנקסי חשבונות שנוהלו כדין &#8211; מס ערך מוסף,UNKNOWN,UNKNOWN,UNKNOWN,1064,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6420-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%a2%d7%99%d7%a8%d7%99%d7%aa-%d7%94%d7%95%d7%93-%d7%a0%d7%98%d7%9c-%d7%94%d7%a8%d7%90%d7%99%d7%95%d7%aa-%d7%9b%d7%90%d7%a9%d7%a8-%d7%93%d7%95%d7%b4%d7%97.md
6412,article,publish,http://jus-tice.co.il/פסד-בשתי-תובענות-בנושא-גביית-מזונות-וביטול-הסכם-חלוקת-עיזבון,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%94%d7%91%d7%9b%d7%99%d7%a8%d7%94-%d7%a9%d7%95%d7%a9%d7%a0%d7%94-%d7%91%d7%a8%d7%92%d7%a8-%d7%a4%d7%a1%d7%93-%d7%91%d7%a9%d7%aa%d7%99-%d7%aa%d7%95%d7%91,UNKNOWN,UNKNOWN,השופטת הבכירה שושנה ברגר: פס&#8221;ד בשתי תובענות בנושא גביית מזונות וביטול הסכם חלוקת עיזבון,UNKNOWN,UNKNOWN,UNKNOWN,6992,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Family Law,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,15,NO,post-6412-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%94%d7%91%d7%9b%d7%99%d7%a8%d7%94-%d7%a9%d7%95%d7%a9%d7%a0%d7%94-%d7%91%d7%a8%d7%92%d7%a8-%d7%a4%d7%a1%d7%93-%d7%91%d7%a9%d7%aa%d7%99-%d7%aa%d7%95%d7%91.md
6408,article,publish,http://jus-tice.co.il/articles/שדה-דב-פסק-דין-דיור-בר-השגה-דיור-בהישג-י,%d7%a9%d7%93%d7%94-%d7%93%d7%91-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%93%d7%99%d7%95%d7%a8-%d7%91%d7%a8-%d7%94%d7%a9%d7%92%d7%94-%d7%93%d7%99%d7%95%d7%a8-%d7%91%d7%94%d7%99%d7%a9%d7%92-%d7%99,UNKNOWN,UNKNOWN,שדה דב: פסק דין דיור בר-השגה | דיור בהישג יד עת״מ 21054-10-20 מימון ואח׳ נ׳ הועדה המחוזית לתכנון ובניה,UNKNOWN,UNKNOWN,UNKNOWN,15081,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6408-%d7%a9%d7%93%d7%94-%d7%93%d7%91-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%93%d7%99%d7%95%d7%a8-%d7%91%d7%a8-%d7%94%d7%a9%d7%92%d7%94-%d7%93%d7%99%d7%95%d7%a8-%d7%91%d7%94%d7%99%d7%a9%d7%92-%d7%99.md
6386,article,publish,http://jus-tice.co.il/תא-28120-03-18-פלוני-נ-googel-llc-ואח,%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%95%d7%92%d7%9c-google-llc-%d7%9c%d7%9e%d7%aa%d7%9f-%d7%a6%d7%95-%d7%a2%d7%a9%d7%94-%d7%95%d7%9c%d7%97%d7%99%d7%95%d7%91-%d7%91%d7%a4%d7%99%d7%a6%d7%95%d7%99,UNKNOWN,UNKNOWN,"תביעת גוגל google llc למתן צו עשה, ולחיוב בפיצוי בגין לשון הרע ופגיעה בפרטיות",UNKNOWN,UNKNOWN,UNKNOWN,11081,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,NO,post-6386-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%95%d7%92%d7%9c-google-llc-%d7%9c%d7%9e%d7%aa%d7%9f-%d7%a6%d7%95-%d7%a2%d7%a9%d7%94-%d7%95%d7%9c%d7%97%d7%99%d7%95%d7%91-%d7%91%d7%a4%d7%99%d7%a6%d7%95%d7%99.md
6163,article,publish,http://jus-tice.co.il/טופס-לפי-חוק-למניעת-העסקה-של-עברייני-מין-במוסד-המכוון-למתן-שירות-לקטינים,%d7%98%d7%95%d7%a4%d7%a1-%d7%91%d7%a7%d7%a9%d7%aa-%d7%91%d7%92%d7%99%d7%a8-%d7%9c%d7%a7%d7%91%d7%9c-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%9e%d7%a9%d7%98%d7%a8%d7%94-%d7%91%d7%a7%d7%a9%d7%aa-%d7%9e,UNKNOWN,UNKNOWN,טופס בקשת בגיר לקבל אישור משטרה | בקשת מעסיק לקבל אישור משטרה,UNKNOWN,UNKNOWN,UNKNOWN,2454,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,7,,1,NO,post-6163-%d7%98%d7%95%d7%a4%d7%a1-%d7%91%d7%a7%d7%a9%d7%aa-%d7%91%d7%92%d7%99%d7%a8-%d7%9c%d7%a7%d7%91%d7%9c-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%9e%d7%a9%d7%98%d7%a8%d7%94-%d7%91%d7%a7%d7%a9%d7%aa-%d7%9e.md
6157,article,publish,http://jus-tice.co.il/sex-crime-lawyer,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a0%d7%90%d7%a9%d7%9e%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%a2%d7%95%d7%93-%d7%a4%d7%a9%d7%a2%d7%99-%d7%9e%d7%99,UNKNOWN,UNKNOWN,עורך דין לענייני עבירות מין | טענות הגנה בעבירות מין | עו&#8221;ד פלילי חקירת עבירות מין,UNKNOWN,UNKNOWN,UNKNOWN,23858,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,22,6,1,NO,post-6157-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a0%d7%90%d7%a9%d7%9e%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%a2%d7%95%d7%93-%d7%a4%d7%a9%d7%a2%d7%99-%d7%9e%d7%99.md
6145,article,publish,http://jus-tice.co.il/פסד-בתביעת-הדיבה-של-מני-נפתלי-תא-56442-02-15,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%92%d7%9c%d7%a2%d7%93-%d7%94%d7%a1-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%94%d7%93%d7%99%d7%91%d7%94-%d7%a9%d7%9c-%d7%9e%d7%a0%d7%99-%d7%a0,UNKNOWN,UNKNOWN,פסק דין דיבה מני נפתלי אב הבית במעון ראש ממשלת ישראל בנימין נתניהו,UNKNOWN,UNKNOWN,UNKNOWN,29279,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,STRONG,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,,6,NO,post-6145-%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%92%d7%9c%d7%a2%d7%93-%d7%94%d7%a1-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%94%d7%93%d7%99%d7%91%d7%94-%d7%a9%d7%9c-%d7%9e%d7%a0%d7%99-%d7%a0.md
6142,article,publish,http://jus-tice.co.il/7-reasons-why-you-need-a-prenup,7-%d7%a1%d7%99%d7%91%d7%95%d7%aa-%d7%9c%d7%9e%d7%94-%d7%90%d7%aa%d7%94-%d7%a6%d7%a8%d7%99%d7%9a-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,UNKNOWN,UNKNOWN,7 סיבות למה אתה צריך הסכם ממון,UNKNOWN,UNKNOWN,UNKNOWN,498,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,UNKNOWN,GOOD_BUT_NEEDS_UPDATE,NEEDS_OWNER_REVIEW,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,1,NO,post-6142-7-%d7%a1%d7%99%d7%91%d7%95%d7%aa-%d7%9c%d7%9e%d7%94-%d7%90%d7%aa%d7%94-%d7%a6%d7%a8%d7%99%d7%9a-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f.md
