old_url,new_url,post_id,reason,traffic_risk,gsc_clicks_export,gsc_impressions_export,redirect_type,approved,status,notes
https://jus-tice.co.il/decision39696-06-16,https://jus-tice.co.il/medical-malpractice-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,6,594,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision42377-09-22,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,74,5657,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision47098-04-21,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,8,1068,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision48240-04-17,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,8,1502,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision48940-07-20,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,32,1117,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision49576-05-20,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,24,933,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision50014-01-19,https://jus-tice.co.il/legal-database-rulings-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,19,1794,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision53041-12-20a,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,10,520,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision54477-10-18,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,9,486,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision55016-06-17a,https://jus-tice.co.il/legal-database-rulings-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,11,1141,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision56187-03-21,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,4,341,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision56258-02-22,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,4,290,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision58450-02-22,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,18,1270,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision58589-11-21,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,3,518,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision5987-10-16,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,46,1179,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision60362-03-22,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,10,1616,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision60567-12-21,https://jus-tice.co.il/child-support/,UNKNOWN,NEEDS_MERGE_REVIEW,MEDIUM,2,1116,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision6077-20,https://jus-tice.co.il/drug-offenses/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,1,1581,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision6199-03-18,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,49,6805,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision66529-11-19,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,23,391,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision67437-12-18,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,17,952,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision71869-11-21,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,13,1552,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/decision75385-12-20,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,28,1455,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/deep-pocket,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,15,230,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/dentons,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,18,256,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/department-of-justice,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,18,12309,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/department-of-justice-general-manager,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,1,283,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/description-and-structure-of-the-ministry-of-justice,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,11,4448,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/detention-before-charge-or-trial,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,1,7530,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/detention-days,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,5,5411,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/digital-marketing-agency,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,0,1139,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/digital-signature,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,24,18372,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/division-of-a-couples-apartment-and-its-implications-for-charging-the-ketubah,https://jus-tice.co.il/real-estate-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,5,523,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-agreement,https://jus-tice.co.il/consensual-divorce/,12345,NEEDS_CONTENT_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-agreement-validity-dispute,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,18,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-claim-error-during-stay,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,3,184,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-costs-2025,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,31,13272,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-everything-you-need-to-know,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,2,8326,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-law-in-sweden,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,8,1420,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-lawyer,https://jus-tice.co.il/divorce-lawyer/,12347,NEEDS_CONTENT_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-mediation,https://jus-tice.co.il/divorce-mediation/,12346,NEEDS_CONTENT_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-mediation-basics,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,0,8732,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-mediation-cons-pros,https://jus-tice.co.il/divorce-mediation/,UNKNOWN,NEEDS_MERGE_REVIEW,MEDIUM,1,3596,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-resource-balancing-case21019-01-21,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,32,1000,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/divorce-with-consent,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,1,5651,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/dla-piper,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,15,2640,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/driver-with-36-valid-points-or-more-will-be-disqualified-from-holding-a-drivers-license,https://jus-tice.co.il/inheritance-wills-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,269,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/driving-under-the-influence,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,0,14990,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/driving-under-the-influence-of-drugs,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,2,7731,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/drug-offenses-criminal-lawyer,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,18,3189,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/drug-possession,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,4,5962,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/drug-related-crime,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,3,24014,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/drug-trafficking,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,6,8084,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/dui-refusal-blood-breath-urine-test,https://jus-tice.co.il/traffic-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,1,6426,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/dun-bradstreet,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,6,3069,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/durable-power-of-attorney-cost,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,0,58,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/economic-crimes-white-collar-lawyer,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,20,11283,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/edp,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,1,66,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/electronic-signature,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,3,11228,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/employer-worker-relationship,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,13,4704,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/employers,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,0,48,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/employment-contract,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,3,5933,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/epa-guide-qa,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,7,1377,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/ethiopia-lawyer,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,67,3509,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/everything-you-need-to-know-about-becoming-a-criminal-lawyer,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,50,8104,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/expungement-of-criminal-records,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,2,5725,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/extension-of-detention-for-more-than-thirty-days,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,10,4441,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/extradition-guide,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,95,9963,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/family-court,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,4,6408,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/family-judgment-31661-07-16,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,27,1847,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/family-law,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,7,9254,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/family-law-italy,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,22,2651,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/family-law/page/2,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,675,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/famous-criminal-defense-lawyer,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,90,16268,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/fbi-cyber-division,https://jus-tice.co.il/cyber-privacy-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,28,8091,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/federal-bureau-of-investigation,https://jus-tice.co.il/criminal-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,53,6019,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/filing-a-lawsuit-how-to-sue,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,13,6402,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/financial-strategies-after-divorce,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,480,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/find-lawyer,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,4,7420,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/find-lawyer-how-to-find-good-attorney,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,13,6385,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/findlaw,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,1,184,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/fintech,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,3,542,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/force-majeure,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,18,444,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/foreign-legal-opinion,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_MERGE_REVIEW,LOW,3,850,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/foreign_legal_opinion,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,10,929,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,74,5122,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/france-lawyers,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,26,5589,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/free-affidavit-sample,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,141,8117,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/free-divorce-agreement-template,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,185,36900,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/garrigues_law_firm,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,LOW,0,48,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/georgia-lawyers,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,71,4565,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/german-passport,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,13,46747,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/germany-lawyers,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,79,5902,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/global-tax-consulting-services,https://jus-tice.co.il/tax-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,8,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/golden-visa,https://jus-tice.co.il/notary-foreign-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,79,14197,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/government-of-portugal,https://jus-tice.co.il/notary-foreign-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,2,489,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/greece-financing,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,MEDIUM,11,1389,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/greece-lawyers,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,119,4576,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/greece-price-list,UNKNOWN_FINAL_TARGET_NEEDED,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,85,12234,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/grounds-for-divorce-united-states,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,35,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/guide-buying-property-portugal-israelis,https://jus-tice.co.il/notary-foreign-needs-slug-review/,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,HIGH,18,14398,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
