post_id,post_type,wp_status,current_url,current_slug,current_title,author_id,published_date,modified_date,practice_area_ids,practice_area_names,category_ids,tag_ids
7953,articles,publish,http://jus-tice.co.il/articles/7953-2/,7953-2,בקשה לאיזון חובות בשל חשש לחובות פיקטיביים שיצר צד אחד לשם חיובו של הצד השני במחציתם – 1283952-9 – ביה&#8221;ד ירושלים,282,2022-11-02,2022-11-02,646,פסקי דין חשובים,,
7951,articles,publish,http://jus-tice.co.il/articles/%D7%A4%D7%99%D7%A8%D7%95%D7%A7-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%9C%D7%A4%D7%99/,%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%9c%d7%a4%d7%99,פירוק שיתוף בין בני זוג- חלוקת דירה לפי הרישום – 1273597-6 – ביה&#8221;ד ירושלים,282,2022-11-02,2022-11-02,646,פסקי דין חשובים,,
7947,articles,publish,http://jus-tice.co.il/articles/%D7%96%D7%9B%D7%95%D7%AA-%D7%94%D7%95%D7%A8%D7%94-%D7%92%D7%A8%D7%95%D7%A9-%D7%9C%D7%94%D7%A2%D7%AA%D7%99%D7%A7-%D7%90%D7%AA-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%95-%D7%95%D7%90%D7%A3-%D7%9C%D7%94%D7%92/,%d7%96%d7%9b%d7%95%d7%aa-%d7%94%d7%95%d7%a8%d7%94-%d7%92%d7%a8%d7%95%d7%a9-%d7%9c%d7%94%d7%a2%d7%aa%d7%99%d7%a7-%d7%90%d7%aa-%d7%9e%d7%92%d7%95%d7%a8%d7%99%d7%95-%d7%95%d7%90%d7%a3-%d7%9c%d7%94%d7%92,זכות הורה גרוש להעתיק את מגוריו ואף להגר לארץ אחרת; השיקולים לקביעת המשמורת והיחס בין זכותו האמורה של ההורה לבין המשמורת – 1330348-1 – ביה&#8221;ד הגדול,282,2022-11-02,2022-11-02,651,פסקי דין גירושין דיני משפחה 2022,,
7934,articles,publish,http://jus-tice.co.il/articles/%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%A9%D7%9B%D7%95%D7%A8-%D7%9E%D7%A4%D7%AA%D7%97-%D7%90%D7%AA%D7%A8%D7%99%D7%9D/,%d7%9b%d7%99%d7%a6%d7%93-%d7%9c%d7%a9%d7%9b%d7%95%d7%a8-%d7%9e%d7%a4%d7%aa%d7%97-%d7%90%d7%aa%d7%a8%d7%99%d7%9d,כיצד לשכור מפתח אתרים,282,2022-10-28,2022-10-29,,,,
7910,articles,publish,http://jus-tice.co.il/companyregistrationform2/,%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a8%d7%99%d7%a9%d7%95%d7%9d-%d7%97%d7%91%d7%a8%d7%94-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f-%d7%98%d7%95%d7%a4%d7%a1-1-%d7%91%d7%94%d7%aa%d7%90%d7%9d-%d7%9c,בקשה לרישום חברה אונליין | טופס 1 בהתאם לסעיף 8 לחוק החברות (להורדה חינם),282,2022-10-26,2022-10-26,312,מסחרי-אזרחי,,
7905,articles,publish,http://jus-tice.co.il/%D7%A0%D7%99%D7%94%D7%95%D7%9C-%D7%9E%D7%95%D7%A0%D7%99%D7%98%D7%99%D7%9F-%D7%9E%D7%A7%D7%95%D7%95%D7%9F-%D7%9C%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%A8%D7%A9%D7%AA-%D7%94%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A0%D7%98/,%d7%a2%d7%95%d7%93-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f-%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%9e%d7%95%d7%a0%d7%99%d7%98%d7%99%d7%9f-%d7%9e%d7%a7%d7%95%d7%95%d7%9f-%d7%9c%d7%a2%d7%95%d7%a8%d7%9b,עו&#8221;ד אונליין? ניהול מוניטין מקוון לעורכי דין ברשת האינטרנט,282,2022-10-24,2022-10-24,308,עורך דין,,
7899,articles,publish,http://jus-tice.co.il/%D7%99%D7%99%D7%A2%D7%95%D7%A5-%D7%9E%D7%A9%D7%A4%D7%98%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%A1%D7%95%D7%A8%D7%A1%D7%99%D7%A0%D7%92-%D7%91%D7%99%D7%A0%D7%9C%D7%90%D7%95%D7%9E%D7%99-jus-tice-%D7%9E%D7%A9%D7%A8%D7%95%D7%AA-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/,%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%90%d7%90%d7%95%d7%98%d7%a1%d7%95%d7%a8%d7%a1%d7%99%d7%a0%d7%92-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99-jus-tice-%d7%9e%d7%a9,ייעוץ משפטי אאוטסורסינג בינלאומי Jus-Tice משרות עורכי דין השמה,282,2022-10-23,2022-10-23,308,עורך דין,,
7849,articles,publish,http://jus-tice.co.il/articles/%D7%9E%D7%A0%D7%99%D7%95%D7%AA-%D7%9E%D7%94-%D7%94%D7%9F-%D7%A1%D7%95%D7%92%D7%99%D7%9D-%D7%A2%D7%99%D7%A7%D7%A8%D7%99%D7%99%D7%9D/,%d7%9e%d7%a0%d7%99%d7%95%d7%aa-%d7%9e%d7%94-%d7%94%d7%9f-%d7%a1%d7%95%d7%92%d7%99%d7%9d-%d7%a2%d7%99%d7%a7%d7%a8%d7%99%d7%99%d7%9d,מניות: מה הן- סוגים עיקריים,282,2022-10-11,2022-10-11,68,דיני משפחה,,
7822,articles,publish,http://jus-tice.co.il/articles/%D7%94%D7%A6%D7%A2%D7%AA-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%97%D7%95%D7%A7-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E/,%d7%94%d7%a6%d7%a2%d7%aa-%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%97%d7%95%d7%a7-%d7%97%d7%99%d7%a4%d7%95%d7%a9-%d7%91%d7%9e%d7%a7%d7%95%d7%9d-%d7%9c%d7%9c%d7%90-%d7%a6%d7%95-%d7%91%d7%99%d7%aa-%d7%9e,הצעת תיקון חוק: חיפוש במקום ללא צו בית משפט,282,2022-10-03,2022-10-03,170,משפט פלילי,,
7761,articles,publish,http://jus-tice.co.il/criminal-defenses/,%d7%94%d7%92%d7%a0%d7%95%d7%aa-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%95%d7%aa-%d7%a1%d7%95%d7%92%d7%99-%d7%94%d7%92%d7%a0%d7%95%d7%aa-%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%91%d7%91,הגנות פליליות | סוגי הגנות  בבית משפט,282,2022-09-28,2025-08-24,170,משפט פלילי,,
7743,articles,publish,http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94-%D7%94%D7%92%D7%A0%D7%94-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%AA-%D7%99%D7%A2%D7%99%D7%9C%D7%94-%D7%9E%D7%96%D7%A8%D7%97-%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%a4%d7%94-%d7%94%d7%92%d7%a0%d7%94-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%aa-%d7%99%d7%a2%d7%99%d7%9c,עורך דין פלילי אירופה | הגנה פלילית יעילה מזרח אירופה,282,2022-09-15,2022-09-15,170,משפט פלילי,,
7736,articles,publish,http://jus-tice.co.il/articles/%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%91%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%91%D7%AA%D7%99%D7%A7%D7%99%D7%9D-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D/,%d7%a9%d7%99%d7%9e%d7%95%d7%a9-%d7%91%d7%9e%d7%95%d7%9e%d7%97%d7%99%d7%9d-%d7%91%d7%aa%d7%99%d7%a7%d7%99%d7%9d-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%99%d7%9d,שימוש במומחים בתיקים פליליים,282,2022-09-15,2022-09-15,170,משפט פלילי,,
7724,articles,publish,http://jus-tice.co.il/articles/%D7%A4%D7%99%D7%A8%D7%95%D7%98-%D7%AA%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%94-%D7%A9%D7%9C-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F/,%d7%a4%d7%99%d7%a8%d7%95%d7%98-%d7%aa%d7%94%d7%9c%d7%99%d7%9a-%d7%94%d7%91%d7%97%d7%99%d7%a8%d7%94-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f,תהליך הדירוג של עורכי דין,282,2022-09-14,2022-09-15,308,עורך דין,,
7719,articles,publish,http://jus-tice.co.il/articles/%D7%99%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%A2%D7%A1%D7%A7%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,%d7%99%d7%aa%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99,יתרונות העסקת עורך דין פלילי,282,2022-09-14,2022-09-14,170,משפט פלילי,,
7702,articles,publish,http://jus-tice.co.il/articles/%D7%AA%D7%A7%D7%A6%D7%99%D7%A8-%D7%94%D7%93%D7%95%D7%97-%D7%A2%D7%9C-%D7%99%D7%99%D7%A9%D7%95%D7%9D-%D7%94%D7%97%D7%95%D7%A7-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E/,%d7%aa%d7%a7%d7%a6%d7%99%d7%a8-%d7%94%d7%93%d7%95%d7%97-%d7%a2%d7%9c-%d7%99%d7%99%d7%a9%d7%95%d7%9d-%d7%94%d7%97%d7%95%d7%a7-%d7%9c%d7%9e%d7%a0%d7%99%d7%a2%d7%aa-%d7%94%d7%98%d7%a8%d7%93%d7%94-%d7%9e,יישום החוק למניעת הטרדה מינית – מבקר המדינה תקציר,282,2022-09-07,2022-09-07,83,דיני עבודה,,
7699,articles,publish,http://jus-tice.co.il/53431-10-21/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%99%d7%95%d7%a6%d7%a8-%d7%a2%d7%a8%d7%95%d7%a5-%d7%94%d7%98%d7%9c%d7%92%d7%a8%d7%9d-%d7%aa%d7%95%d7%a6%d7%a8%d7%aa-%d7%9b%d7%97%d7%95%d7%9c,עונש פלילי יוצר ערוץ הטלגרם &#8220;תוצרת כחול לבן&#8221; בגין ריבוי עבירות של הטרדה מינית והתנכלות ופגיעה בפרטיות (ת&#8221;פ 53431-10-21),282,2022-09-07,2022-09-07,656,עורך דין פלילי פסקי דין 2022,,
7697,articles,publish,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%9E%D7%A9%D7%95%D7%AA%D7%A4%D7%AA-%D7%94%D7%A8%D7%97%D7%91%D7%AA-%D7%94%D7%A1%D7%93%D7%A8%D7%99-%D7%A9%D7%94%D7%95%D7%AA-%D7%9C%D7%90%D7%91-1244887-2/,%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%aa-%d7%94%d7%9e%d7%92%d7%9e%d7%94-%d7%94%d7%9b%d7%9c%d7%9c%d7%99%d7%aa-%d7%95%d7%a2%d7%9e%d7%93%d7%aa-%d7%94%d7%94%d7%9c,&#8220;משמורת משותפת&#8221; המגמה הכללית ועמדת ההלכה | פס&#8221;ד – משמורת משותפת הרחבת הסדרי שהות לאב – 1244887-2,282,2022-09-07,2022-09-07,68,דיני משפחה,,
7685,articles,publish,http://jus-tice.co.il/lawyer-near-me-criminal-law/,%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%94%d7%92%d7%a0%d7%94-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%aa-%d7%94%d7%98%d7%95%d7%91%d7%99%d7%9d-%d7%91%d7%99%d7%95%d7%aa%d7%a8-%d7%91,עורכי הדין להגנה פלילית הטובים ביותר בקרבתי – דירוגי עורכי דין,282,2022-09-01,2022-09-01,170,משפט פלילי,,
7683,articles,publish,http://jus-tice.co.il/decision75385-12-20/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a2%d7%93%d7%99-%d7%94%d7%93%d7%a8-%d7%a4%d7%a1%d7%93-%d7%91%d7%a9%d7%aa%d7%99-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%9c%d7%a9%d7%95,השופט עדי הדר: פס&#8221;ד בשתי תביעות בגין לשון הרע נגד אותו נתבע (ת&#8221;א 75385-12-20; ת&#8221;א 75416-12-20),282,2022-09-01,2022-09-01,129,לשון הרע,,
7679,articles,publish,http://jus-tice.co.il/%D7%A2%D7%9E%D7%AA20794-07-22%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%AA%D7%9E%D7%9D%D7%A2%D7%A6%D7%99%D7%A8/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%9c%d7%95%d7%9f-%d7%90%d7%99%d7%a0%d7%a4%d7%9c%d7%93-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%a9%d7%99%d7%a9-%d7%91%d7%94-%d7%94%d7%a6%d7%a2%d7%94-%d7%9c%d7%94%d7%a8,השופט אלון אינפלד: החלטה שיש בה הצעה להרחיב החריגים לכלל הפוסל עדויות שמיעה (עמ&#8221;ת 20794-07-22),282,2022-08-31,2022-08-31,642,פלילי פסקי דין חשובים,,
7677,articles,publish,http://jus-tice.co.il/%D7%AA%D7%A47140-09-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%9B%D7%A8%D7%9E%D7%99/,%d7%92%d7%96%d7%93-%d7%a4%d7%a1%d7%99%d7%9b%d7%95%d7%9c%d7%95%d7%92-%d7%99%d7%95%d7%91%d7%9c-%d7%9b%d7%a8%d7%9e%d7%99-3-%d7%a9%d7%a0%d7%95%d7%aa-%d7%9e%d7%90%d7%a1%d7%a8-%d7%a2%d7%95%d7%a0%d7%a9,גז&#8221;ד פסיכולוג יובל כרמי 3 שנות מאסר עונש בגין עבירות של יחסי מין ומעשה מגונה בין מטפל למטופל (ת&#8221;פ 7140-09-21),282,2022-08-31,2022-08-31,642,פלילי פסקי דין חשובים,,
7674,articles,publish,http://jus-tice.co.il/decision39696-06-16/,%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%a9%d7%9c-4330162-%e2%82%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%91%d7%98%d7%99%d7%a4%d7%95%d7%9c,"פיצוי של 4,330,162 ₪ בגין רשלנות רפואית בטיפול ביילוד (היפוגליקמיה) ובהדרכת האם להנקתו ולהזנתו (ת&#8221;א 39696-06-16)",282,2022-08-29,2022-08-29,76,דיני נזיקין,,
7671,articles,publish,http://jus-tice.co.il/decision33954-04-20/,%d7%a4%d7%a1%d7%93-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a9%d7%94%d7%95%d7%92%d7%a9%d7%94-%d7%9b%d7%a0%d7%92%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"פס&#8221;ד תביעת רשלנות שהוגשה כנגד עורכי דין על סך של 1,796,494 ₪ (ת&#8221;א 33954-04-20)",282,2022-08-29,2022-08-29,308,עורך דין,,
7636,articles,publish,http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%91%D7%99%D7%97%D7%A1-%D7%9C%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%99%D7%95%D7%A6%D7%A8%D7%99%D7%9D-%D7%91%D7%9E%D7%A9%D7%97%D7%A7-%D7%A9%D7%9D-%D7%A7%D7%95%D7%93/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%99%d7%97%d7%a1-%d7%9c%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%99%d7%95%d7%a6%d7%a8%d7%99%d7%9d-%d7%91%d7%9e%d7%a9%d7%97%d7%a7-%d7%a9%d7%9d-%d7%a7%d7%95%d7%93,תביעה ביחס לזכויות יוצרים במשחק &#8220;שם קוד&#8221; (ת&#8221;א 58491-06-19)  פס&#8221;ד של השופט אביים ברקאי,282,2022-08-07,2022-08-07,,,,
7632,articles,publish,http://jus-tice.co.il/rules-for-being-a-successful-lawyer/,%d7%90%d7%99%d7%9a-%d7%9c%d7%94%d7%99%d7%95%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%98%d7%95%d7%91-10-%d7%94%d7%9b%d7%9c%d7%9c%d7%99%d7%9d-%d7%94%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%99,איך להיות עורך דין טוב: 10 הכללים המובילים להיות עורך דין מצליח,282,2022-08-05,2022-08-05,308,עורך דין,,
7623,articles,publish,http://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%99%D7%A9-%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%94%D7%9B%D7%99%D7%A8-%D7%91%D7%A9%D7%9C%D7%99%D7%97%D7%99%D7%9D-%D7%A9%D7%9C-%D7%95%D7%95%D7%9C%D7%98-%D7%9B%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%95%D7%95%D7%9C%D7%98/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%a8%d7%99%d7%90%d7%9c%d7%94-%d7%92%d7%99%d7%9c%d7%a6%d7%a8-%d7%9b%d7%a5-%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%94-%d7%99%d7%99%d7%a6%d7%95%d7%92%d7%99%d7%aa,השופטת אריאלה גילצר כץ: תובענה ייצוגית נגד wolt וולט אנטרפריזס ישראל בע&#8221;מ (ת&#8221;צ 35327-08-20),282,2022-08-04,2022-08-04,83,דיני עבודה,,
7621,articles,publish,http://jus-tice.co.il/decision48940-07-20/,%d7%a9%d7%95%d7%a4%d7%98-%d7%a8%d7%9f-%d7%90%d7%a8%d7%a0%d7%95%d7%9f-%d7%a4%d7%99%d7%a6%d7%95%d7%99-160000-%d7%a9%d7%97-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f,"שופט רן ארנון: פיצוי 160,000 ש&#8221;ח בתביעת נזיקין של אישה כנגד בעלה בעקבות שנים רבות של התעללות (תלה&#8221;מ 48940-07-20)",282,2022-08-03,2022-08-03,646,פסקי דין חשובים,,
7616,articles,publish,http://jus-tice.co.il/medical-malpractice-common-errors-doctors-hospitals/,%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%a9%d7%92%d7%99%d7%90%d7%95%d7%aa-%d7%a0%d7%a4%d7%95%d7%a6%d7%95%d7%aa-%d7%a9%d7%9c-%d7%a8%d7%95%d7%a4%d7%90%d7%99%d7%9d,רשלנות רפואית: שגיאות נפוצות של רופאים ובתי חולים,282,2022-07-27,2022-07-27,76,דיני נזיקין,,
7618,articles,publish,http://jus-tice.co.il/klumpke-paralysis/,%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%91%d7%9c%d7%99%d7%93%d7%94-%d7%9e%d7%94-%d7%96%d7%94-%d7%a9%d7%99%d7%aa%d7%95%d7%a7-%d7%a7%d7%9c%d7%95%d7%9e%d7%a7%d7%94,רשלנות רפואית בלידה: מה זה שיתוק קלומקה?,282,2022-07-27,2022-07-27,76,דיני נזיקין,,
7611,articles,publish,http://jus-tice.co.il/history-of-medicine/,%d7%a2%d7%95%d7%93-%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%94-%d7%a9%d7%9c-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%94,עו&#8221;ד רפואי | היסטוריה של הרפואה,282,2022-07-26,2023-02-08,,,,
7601,articles,publish,http://jus-tice.co.il/%D7%94%D7%98%D7%A8%D7%99%D7%A7%D7%99%D7%9D-%D7%94%D7%9E%D7%9C%D7%95%D7%9B%D7%9C%D7%9B%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%AA%D7%A8-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/,10-%d7%94%d7%98%d7%a8%d7%99%d7%a7%d7%99%d7%9d-%d7%94%d7%9e%d7%9c%d7%95%d7%9b%d7%9c%d7%9b%d7%99%d7%9d-%d7%91%d7%99%d7%95%d7%aa%d7%a8-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f,הטריקים המלוכלכים ביותר בגירושין | עו&#8221;ד גירושין,282,2022-07-22,2022-07-22,392,גירושין,,
7583,articles,publish,http://jus-tice.co.il/articles/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%93%D7%95%D7%92%D7%9E%D7%90%D7%95%D7%AA/,%d7%9e%d7%a7%d7%a8%d7%99-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%93%d7%95%d7%92%d7%9e%d7%90%d7%95%d7%aa,מקרי רשלנות רפואית דוגמאות,282,2022-07-21,2022-07-21,76,דיני נזיקין,,
7580,articles,publish,http://jus-tice.co.il/decision48240-04-17/,%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%9e%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%99%d7%95%d7%9e%d7%99%d7%9d-%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a4%d7%a1%d7%93-%d7%aa%d7%a7%d7%99%d7%a4%d7%aa-%d7%a1,זיכוי מעבירות איומים ערעור פס&#8221;ד תקיפת סתם כנגד בת זוג (ע&#8221;פ 48240-04-17),282,2022-07-18,2022-07-18,642,פלילי פסקי דין חשובים,,
7571,articles,publish,http://jus-tice.co.il/decision50014-01-19/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%99%d7%a2%d7%9c-%d7%99%d7%99%d7%98%d7%91-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%93%d7%91%d7%a8-%d7%9e%d7%99%d7%a0%d7%95%d7%99-%d7%9e%d7%95%d7%9e%d7%97%d7%94,השופטת יעל ייטב: החלטה בדבר מינוי מומחה מטעם בית המשפט בתיק רשלנות רפואית (ת&#8221;א 50014-01-19),282,2022-07-15,2022-07-15,76,דיני נזיקין,,
7569,articles,publish,http://jus-tice.co.il/decision71869-11-21/,%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%97%d7%99%d7%9c%d7%95%d7%98-%d7%a8%d7%9b%d7%91-%d7%99%d7%95%d7%a7%d7%a8%d7%94-%d7%91,פלילי: החלטה בערעור על חילוט רכב יוקרה בו נתפס נשק לא חוקי (עפ&#8221;ג 71869-11-21),282,2022-07-13,2022-07-13,656,עורך דין פלילי פסקי דין 2022,,
7533,articles,publish,http://jus-tice.co.il/articles/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A2%D7%A1-90031-%D7%91%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%A9%D7%9C-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%AA%D7%A7%D7%99/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a2%d7%a1-90031-%e2%82%aa-%d7%91%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%a9%d7%9c-%d7%94%d7%98%d7%a8%d7%93%d7%94-%d7%9e%d7%99%d7%a0%d7%99%d7%aa-%d7%aa%d7%a7%d7%99,"תביעה ע&#8221;ס 900,31 ₪ בעילות של הטרדה מינית , תקיפה מילולית והוצאת לשון הרע",282,2022-06-26,2022-06-26,648,"עו""ד נזיקין פסקי דין",,
7527,articles,publish,http://jus-tice.co.il/articles/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A1-50-31-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%A2%D7%9C%D7%99%D7%95%D7%9F-%D7%91%D7%A9%D7%91/,%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%a1%d7%b3-50-31-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98-%d7%94%d7%a2%d7%9c%d7%99%d7%95%d7%9f-%d7%91%d7%a9%d7%91,ערעור פלילי מס׳ 50/31 בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים,282,2022-06-26,2022-06-26,642,פלילי פסקי דין חשובים,,
