"id","post_type","status","current_url","current_slug","proposed_english_slug","title","traffic_risk","redirect_needed","notes"
"6927","articles","publish","http://jus-tice.co.il/articles/%D7%97%D7%95%D7%91%D7%AA-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A1%D7%9B%D7%9D-%D7%94%D7%9E%D7%94%D7%95%D7%95%D7%94-%D7%94%D7%A9%D7%9C%D7%9E%D7%94-%D7%9C%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%90%D7%95-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%90%D7%A3-%D7%90%D7%9D-%D7%94%D7%95%D7%92%D7%93%D7%A8-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9B%D7%A8-%D7%95%D7%91%D7%98%D7%9C%D7%95%D7%AA%D7%95-%D7%9E%D7%A9%D7%90%D7%95%D7%A9%D7%A8-%D7%A9%D7%9C%D7%90-%D7%9B%D7%93%D7%99%D7%9F-1333563-1-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/","%d7%97%d7%95%d7%91%d7%aa-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%94%d7%a1%d7%9b%d7%9d-%d7%94%d7%9e%d7%94%d7%95%d7%95%d7%94-%d7%94%d7%a9%d7%9c%d7%9e%d7%94-%d7%9c%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95","","‘חובת אישור הסכם המהווה השלמה להסכם ממון או גירושין, אף אם הוגדר ‘הסכם מכר’, ובטלותו משאושר שלא כדין – 1333563-1 – ביה”ד הגדול’‎‎","UNKNOWN","","PUBLIC_REST_EXPORT"
"6925","articles","publish","http://jus-tice.co.il/articles/%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%9C%D7%A2%D7%95%D7%91%D7%93-%D7%A9%D7%A4%D7%95%D7%98%D7%A8-%D7%9E%D7%A2%D7%91%D7%95%D7%93%D7%AA%D7%95-%D7%9C%D7%90%D7%9C%D7%AA%D7%A8-%D7%95%D7%9C%D7%9C/","%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d-%d7%9c%d7%a2%d7%95%d7%91%d7%93-%d7%a9%d7%a4%d7%95%d7%98%d7%a8-%d7%9e%d7%a2%d7%91%d7%95%d7%93%d7%aa%d7%95-%d7%9c%d7%90%d7%9c%d7%aa%d7%a8-%d7%95%d7%9c%d7%9c","","פיצויים לעובד שפוטר מעבודתו לאלתר וללא עריכת שימוע כדין | פסק דין סע”ש 31439-10-17","UNKNOWN","","PUBLIC_REST_EXPORT"
"6922","articles","publish","http://jus-tice.co.il/%D7%AA%D7%90-55450-03-20-%D7%9E%D7%A0%D7%98%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%95%D7%95%D7%A1%D7%98%D7%9E%D7%A0%D7%98%D7%A1-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97-%D7%A0-%D7%A1%D7%A8%D7%92%D7%A0%D7%99/","%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%92%d7%99%d7%9f-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99%d7%aa-%d7%a9%d7%9c-%d7%a8%d7%95%d7%90%d7%94-%d7%97%d7%a9%d7%91%d7%95","","תביעה בגין רשלנות מקצועית של רואה חשבון | פסק דין (ת”א 55450-03-20)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6916","articles","publish","http://jus-tice.co.il/%D7%AA%D7%90-63521-05-19-%D7%A4%D7%99%D7%A7%D7%9C-%D7%A0-%D7%90%D7%A2-%D7%90%D7%9C%D7%99%D7%9E%D7%9C%D7%9A-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%91%D7%A0%D7%99%D7%9F-%D7%95%D7%9C%D7%A4%D7%99%D7%AA%D7%95%D7%97-%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA-%D7%91%D7%A2%D7%9E/","%d7%a9%d7%99%d7%a2%d7%95%d7%a8-%d7%94%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%91%d7%92%d7%99%d7%9f-%d7%9c%d7%99%d7%a7%d7%95%d7%99%d7%99-%d7%91%d7%a0%d7%99%d7%99%d7%94-%d7%91%d7%93%d7%99%d7%a8%d7%94-%d7%a9","","שיעור הפיצוי בגין ליקויי בנייה בדירה שנרכשה | ליקויים מהותיים המצדיקים החלפת הריצוף","UNKNOWN","","PUBLIC_REST_EXPORT"
"6913","articles","publish","http://jus-tice.co.il/court-judge/","%d7%9e%d7%99%d7%94%d7%95-%d7%a9%d7%95%d7%a4%d7%98-%d7%a1%d7%95%d7%92%d7%99-%d7%a9%d7%95%d7%a4%d7%98%d7%99%d7%9d-%d7%9e%d7%94%d7%95-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%95-%d7%a9%d7%9c-%d7%a9%d7%95","","מיהו שופט? סוגי שופטים | מהו תפקידו של שופט בית משפט","UNKNOWN","","PUBLIC_REST_EXPORT"
"6903","articles","publish","http://jus-tice.co.il/articles/%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%93%D7%A8-%D7%97%D7%99%D7%95%D7%91-%D7%94%D7%90%D7%91-%D7%91%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%A7%D7%98%D7%A0%D7%99%D7%9D-%D7%9E%D7%A2%D7%9C-%D7%92%D7%99/","%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%93%d7%a8-%d7%97%d7%99%d7%95%d7%91-%d7%94%d7%90%d7%91-%d7%91%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%a7%d7%98%d7%a0%d7%99%d7%9d-%d7%9e%d7%a2%d7%9c-%d7%92%d7%99","","קביעת גדר חיוב האב במזונות קטנים מעל גיל שש, על פי שיטת הרשבא","UNKNOWN","","PUBLIC_REST_EXPORT"
"6901","articles","publish","http://jus-tice.co.il/articles/%D7%97%D7%96%D7%A7%D7%AA-%D7%97%D7%95%D7%91-%D7%9C%D7%A6%D7%93-%D7%92-%D7%A9%D7%90%D7%9B%D7%9F-%D7%97%D7%95%D7%91-%D7%94%D7%95%D7%90-%D7%95%D7%91%D7%A8%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%95/","%d7%97%d7%96%d7%a7%d7%aa-%d7%97%d7%95%d7%91-%d7%9c%d7%a6%d7%93-%d7%92-%d7%a9%d7%90%d7%9b%d7%9f-%d7%97%d7%95%d7%91-%d7%94%d7%95%d7%90-%d7%95%d7%91%d7%a8%d6%be%d7%90%d7%99%d7%96%d7%95%d7%9f-%d7%95","","חזקת חוב לצד ג’ שאכן חוב הוא ובר־איזון וחובת הראיה על הטוען אחרת | איזון משאבים","UNKNOWN","","PUBLIC_REST_EXPORT"
"6899","articles","publish","http://jus-tice.co.il/articles/%D7%94%D7%A2%D7%93%D7%A8-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%A1%D7%A4%D7%A6%D7%99%D7%A4%D7%99-%D7%91%D7%A0%D7%9B%D7%A1-%D7%A9%D7%A0%D7%A8%D7%A9%D7%9D-%D7%A2%D7%9C-%D7%A9%D7%9D-%D7%94%D7%91%D7%A2%D7%9C/","%d7%94%d7%a2%d7%93%d7%a8-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%a1%d7%a4%d7%a6%d7%99%d7%a4%d7%99-%d7%91%d7%a0%d7%9b%d7%a1-%d7%a9%d7%a0%d7%a8%d7%a9%d7%9d-%d7%a2%d7%9c-%d7%a9%d7%9d-%d7%94%d7%91%d7%a2%d7%9c","","העדר שיתוף ספציפי בנכס שנרשם על שם הבעל רק משיקולי מס | גירושין חלוקת רכוש","UNKNOWN","","PUBLIC_REST_EXPORT"
"6894","articles","publish","http://jus-tice.co.il/apostille/","%d7%9e%d7%94-%d7%96%d7%94-%d7%90%d7%a4%d7%95%d7%a1%d7%98%d7%99%d7%9c-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%90%d7%a4%d7%95%d7%a1%d7%98%d7%99%d7%9c-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c","","מה זה אפוסטיל? אישור אפוסטיל בישראל","UNKNOWN","","PUBLIC_REST_EXPORT"
"6892","articles","publish","https://jus-tice.co.il/articles/%d7%94%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%91%d7%a0%d7%a4%d7%92%d7%a2%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%91%d7%94%d7%9c%d7%99%d7%9a-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99/","%d7%94%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%91%d7%a0%d7%a4%d7%92%d7%a2%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%91%d7%94%d7%9c%d7%99%d7%9a-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99","","הטיפול בנפגעי עבירות מין בהליך הפלילי – דין וחשבון","UNKNOWN","","PUBLIC_REST_EXPORT"
"6890","articles","publish","https://jus-tice.co.il/articles/%d7%94%d7%90%d7%9d-%d7%9c%d7%a0%d7%a6%d7%99%d7%91-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%99%d7%a9-%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%9c%d7%97%d7%aa%d7%95%d7%9d-%d7%a2/","%d7%94%d7%90%d7%9d-%d7%9c%d7%a0%d7%a6%d7%99%d7%91-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%99%d7%a9-%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%9c%d7%97%d7%aa%d7%95%d7%9d-%d7%a2","","האם לנציב שירות המדינה יש סמכות לחתום על חוזים מיוחדים?","UNKNOWN","","PUBLIC_REST_EXPORT"
"6889","articles","publish","https://jus-tice.co.il/articles/%d7%93%d7%a0%d7%a4-5387-20-%d7%a8%d7%a4%d7%99-%d7%a8%d7%95%d7%aa%d7%9d-%d7%a0-%d7%9e%d7%93%d7%99%d7%a0%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c/","%d7%93%d7%a0%d7%a4-5387-20-%d7%a8%d7%a4%d7%99-%d7%a8%d7%95%d7%aa%d7%9d-%d7%a0-%d7%9e%d7%93%d7%99%d7%a0%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c","","דנפ 5387/20 רפי רותם נ’ מדינת ישראל","UNKNOWN","","PUBLIC_REST_EXPORT"
"6888","articles","publish","https://jus-tice.co.il/articles/%d7%94%d7%a2%d7%a8%d7%95%d7%aa-%d7%94%d7%a1%d7%a0%d7%99%d7%92%d7%95%d7%a8%d7%99%d7%94-%d7%94%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99%d7%aa-%d7%9c%d7%aa%d7%96%d7%9b%d7%99%d7%a8-%d7%97%d7%95%d7%a7-%d7%99/","%d7%94%d7%a2%d7%a8%d7%95%d7%aa-%d7%94%d7%a1%d7%a0%d7%99%d7%92%d7%95%d7%a8%d7%99%d7%94-%d7%94%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99%d7%aa-%d7%9c%d7%aa%d7%96%d7%9b%d7%99%d7%a8-%d7%97%d7%95%d7%a7-%d7%99","","הערות הסניגוריה הציבורית לתזכיר חוק-יסוד: זכויות בחקירה ובמשפט פלילי","UNKNOWN","","PUBLIC_REST_EXPORT"
"6886","articles","publish","https://jus-tice.co.il/articles/%d7%9e%d7%94%d7%95-%d7%91%d7%99%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98/","%d7%9e%d7%94%d7%95-%d7%91%d7%99%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98","","מהו בית משפט?","UNKNOWN","","PUBLIC_REST_EXPORT"
"6884","articles","publish","http://jus-tice.co.il/articles/%D7%9E%D7%97%D7%99%D7%A7%D7%AA-%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%91%D7%99%D7%98%D7%95%D7%9C/","%d7%9e%d7%97%d7%99%d7%a7%d7%aa-%d7%9b%d7%aa%d7%91-%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%97%d7%96%d7%a8%d7%94-%d7%9e%d7%9b%d7%aa%d7%91-%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%91%d7%99%d7%98%d7%95%d7%9c","","מחיקת כתב אישום | חזרה מכתב אישום | ביטול כתב אישום","UNKNOWN","","PUBLIC_REST_EXPORT"
"6882","articles","publish","http://jus-tice.co.il/publications_batap_olami_police-crime-data-transparency/","%d7%a9%d7%a7%d7%99%d7%a4%d7%95%d7%aa-%d7%95%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%94%d7%a6%d7%99%d7%91%d7%95%d7%a8-%d7%91%d7%a0%d7%aa%d7%95%d7%a0%d7%99-%d7%a4%d7%a9%d7%99%d7%a2%d7%94-%d7%95%d7%a4%d7%a2","","שקיפות ושיתוף הציבור בנתוני פשיעה ופעילות משטרה","UNKNOWN","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"6880","articles","publish","http://jus-tice.co.il/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94/","%d7%94%d7%94%d7%9c%d7%99%d7%9a-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a4%d7%a8%d7%a7%d7%9c%d7%99%d7%98%d7%95%d7%aa-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%9e%d7%95%d7%9c-%d7%97%d7%98%d7%99%d7%91","","ההליך הפלילי: פרקליטות המדינה מול חטיבת תביעות המשטרה","UNKNOWN","","PUBLIC_REST_EXPORT"
"6861","articles","publish","http://jus-tice.co.il/articles/%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/","%d7%a9%d7%9b%d7%a8-%d7%98%d7%a8%d7%97%d7%94-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa","","שכר טרחה עורך דין רשלנות רפואית","UNKNOWN","","PUBLIC_REST_EXPORT"
"6857","articles","publish","http://jus-tice.co.il/%D7%9E%D7%99%D7%A0%D7%95%D7%99-%D7%9E%D7%A0%D7%94%D7%9C-%D7%A2%D7%99%D7%96%D7%91%D7%95%D7%9F-%D7%9B%D7%9E%D7%A4%D7%95%D7%A8%D7%98-%D7%91%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%95%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%91%D7%A7%D7%A9%D7%94/","%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%95%d7%a8%d7%99%d7%aa-%d7%99%d7%94%d7%9c%d7%95%d7%9e%d7%99-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%9e%d7%99%d7%a0%d7%95","","השופטת אורית יהלומי: החלטה בבקשה למינוי מנהל עיזבון כמפורט בצוואה והתנגדות לבקשה (ת”א 21159-07-21)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6855","articles","publish","http://jus-tice.co.il/%D7%9E%D7%99%D7%A0%D7%95%D7%99-%D7%A9%D7%9E%D7%90%D7%99-%D7%9E%D7%A7%D7%A8%D7%A7%D7%A2%D7%99%D7%9F-%D7%A2%D7%96%D7%91%D7%95%D7%9F-%D7%A6%D7%95-%D7%99%D7%A8%D7%95%D7%A9%D7%94/","%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%94%d7%97%d7%9c%d7%98%d7%aa-%d7%9e%d7%99%d7%a0%d7%95%d7%99-%d7%a9%d7%9e%d7%90%d7%99-%d7%9e%d7%a7%d7%a8%d7%a7%d7%a2%d7%99%d7%9f-%d7%a2%d7%96%d7%91%d7%95","","ערעור על החלטת מינוי שמאי מקרקעין- עזבון צו ירושה (רמ”ש 61112-02-22)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6853","articles","publish","http://jus-tice.co.il/articles/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%A2%D7%AA%D7%A7%D7%AA-%D7%97%D7%95%D7%9E%D7%A8%D7%99-%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%95%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D-%D7%91%D7%94%D7%9C%D7%99%D7%9B/","%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%94%d7%a2%d7%aa%d7%a7%d7%aa-%d7%97%d7%95%d7%9e%d7%a8%d7%99-%d7%97%d7%a7%d7%99%d7%a8%d7%94-%d7%95%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%91%d7%94%d7%9c%d7%99%d7%9b","","בקשה להעתקת חומרי חקירה ומסמכים בהליכים המתנהלים בפרקליטות המדינה","UNKNOWN","","PUBLIC_REST_EXPORT"
"6847","articles","publish","http://jus-tice.co.il/%D7%94%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%90%D7%95%D7%A8%D7%99%D7%AA-%D7%91%D7%9F-%D7%93%D7%95%D7%A8-%D7%9C%D7%99%D7%91%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A1%D7%A2%D7%93-%D7%94%D7%A6%D7%94%D7%A8%D7%AA%D7%99-%D7%A2%D7%9C-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%93%D7%99%D7%A8%D7%94-%D7%AA%D7%9E%D7%A9-50682-04-17/","%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9f-%d7%93%d7%95%d7%a8-%d7%9c%d7%99%d7%91%d7%9c-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a1","","השופטת אורית בן דור ליבל: החלטה בבקשה לסעד הצהרתי על זכויות בדירה (תמ”ש 50682-04-17)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6839","articles","publish","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9%D7%99%D7%95%D7%AA-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%AA%D7%9C%D7%94%D7%9E-32773-02-17-%D7%AA%D7%9C%D7%94%D7%9E-548840-04-18/","%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a4%d7%a1%d7%93-%d7%94%d7%a6%d7%94%d7%a8%d7%aa%d7%99-%d7%a9%d7%9e%d7%99%d7%a8%d7%aa-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9","","גירושין: פס”ד הצהרתי, שמירת זכויות, רכושית, פירוק שיתוף, פיצוי משווה","UNKNOWN","","PUBLIC_REST_EXPORT"
"6834","articles","publish","http://jus-tice.co.il/%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9B%D7%A8%D7%95%D7%9B%D7%94-%D7%A9%D7%9C-%D7%90%D7%96%D7%A8%D7%97-%D7%92%D7%9D-%D7%90%D7%9D-%D7%90%D7%99%D7%A0%D7%95-%D7%AA%D7%95%D7%A9%D7%91/","%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9b%d7%a8%d7%95%d7%9b%d7%94-%d7%a9%d7%9c","","סמכות בית הדין בתביעת גירושין כרוכה של אזרח, גם אם אינו תושב, בהתקיים זיקות שדי בהן כדי לראות בו ‘יהודי בישראל’ – 1353166-2 – ביה”ד הגדול‎‎","UNKNOWN","","PUBLIC_REST_EXPORT"
"6830","articles","publish","http://jus-tice.co.il/%D7%A1%D7%9E%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99-%D7%9C%D7%99%D7%99%D7%A9%D7%95%D7%9D-%D7%95%D7%90%D7%9B%D7%99%D7%A4%D7%AA-%D7%94%D7%A1%D7%9B%D7%9D-%D7%A9%D7%90%D7%99%D7%A9%D7%A8-%D7%91%D7%A0%D7%95%D7%92%D7%A2-%D7%9C%D7%94%D7%A1%D7%93%D7%A8%D7%99-%D7%A9%D7%94%D7%95%D7%AA/","%d7%a1%d7%9e%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99-%d7%9c%d7%99%d7%99%d7%a9%d7%95%d7%9d-%d7%95%d7%90%d7%9b%d7%99%d7%a4%d7%aa-%d7%94","","סמכויות בית הדין הרבני ליישום ואכיפת הסכם שאישר בנוגע להסדרי שהות, אף שלא ‘דן ופסק’, ולמינוי אפוטרופוס לדין – 1289509-1 – ביה”ד הגדול‎‎","UNKNOWN","","PUBLIC_REST_EXPORT"
"6824","articles","publish","http://jus-tice.co.il/%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%95%D7%91%D7%94-%D7%94%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%91%D7%94%D7%AA%D7%90%D7%9D-%D7%9C%D7%9B%D7%95%D7%A9%D7%A8-%D7%94%D7%94%D7%A9%D7%AA%D7%9B%D7%A8%D7%95%D7%AA-%D7%95%D7%9C%D7%90-%D7%A8%D7%A7-%D7%9C%D7%92%D7%95%D7%91%D7%94-%D7%94%D7%94%D7%A9%D7%AA%D7%9B%D7%A8%D7%95%D7%AA-%D7%91%D7%A4%D7%95%D7%A2%D7%9C/","%d7%97%d7%95%d7%91%d7%aa-%d7%94%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%9b%d7%a0%d7%92%d7%96%d7%a8%d7%aa-%d7%a9%d7%9c-%d7%a6%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%95%d7%99","","חובת המזונות כנגזרת של צורכי הילדים ויכולות האב; משמעותה של יכולת השתכרות – הגדרות, עקרונות ויישום – 1320290-1- ביה”ד הגדול‎‎","UNKNOWN","","PUBLIC_REST_EXPORT"
"6821","articles","publish","http://jus-tice.co.il/%D7%97%D7%A9%D7%A9-%D7%9C%D7%9E%D7%A9%D7%95%D7%90-%D7%A4%D7%A0%D7%99%D7%9D-%D7%A9%D7%9C-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%95%D7%9C%D7%94%D7%98%D7%99%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F/","%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a4%d7%a1%d7%99%d7%9c%d7%aa-%d7%94%d7%a8%d7%9b%d7%91-%d7%91%d7%99%d7%aa-%d7%93%d7%99%d7%9f-%d7%a8%d7%91%d7%a0%d7%99-%d7%97%d7%a9%d7%a9-%d7%9c%d7%9e%d7%a9","","בקשה לפסילת הרכב בית דין רבני | חשש למשוא פנים של בית הדין ולהטיית הדין","UNKNOWN","","PUBLIC_REST_EXPORT"
"6819","articles","publish","http://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%A2%D7%9C%D7%95%D7%AA-%D7%95%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%90%D7%AA%D7%A8-%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A0%D7%98-%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92/","%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%95%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%90%d7%aa%d7%a8-%d7%90%d7%99%d7%a0%d7%98%d7%a8%d7%a0%d7%98-%d7%97%d7%9c%d7%95%d7%a7","","גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין בני זוג","UNKNOWN","","PUBLIC_REST_EXPORT"
"6814","articles","publish","http://jus-tice.co.il/%D7%A6%D7%95-%D7%99%D7%A8%D7%95%D7%A9%D7%94-%D7%90%D7%95%D7%A0%D7%9C%D7%99%D7%99%D7%9F-%D7%A2%D7%9D-%D7%97%D7%95%D7%AA%D7%9E%D7%AA-%D7%90%D7%A4%D7%95%D7%A1%D7%98%D7%99%D7%9C/","%d7%a6%d7%95-%d7%99%d7%a8%d7%95%d7%a9%d7%94-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f-%d7%a2%d7%9d-%d7%97%d7%95%d7%aa%d7%9e%d7%aa-%d7%90%d7%a4%d7%95%d7%a1%d7%98%d7%99%d7%9c","","צו ירושה אונליין עם חותמת אפוסטיל","UNKNOWN","","PUBLIC_REST_EXPORT"
"6809","articles","publish","http://jus-tice.co.il/sexual-offenses/","%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%9e%d7%94%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%aa-%d7%9e%d7%99%d7%9f-%d7%a1%d7%95%d7%92%d7%99-%d7%94%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa","","עבירות מין- מהי עבירת מין? סוגי העבירות ועונשן הפלילי","UNKNOWN","","PUBLIC_REST_EXPORT"
