post_id,slug_status,current_url,current_slug,decoded_slug,existing_english_slug,url_is_english,url_has_articles_prefix,title
7473,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/punitive-damage/","%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d-%d7%a2%d7%95%d7%a0%d7%a9%d7%99%d7%99%d7%9d-%d7%9e%d7%94%d7%95-%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%a2%d7%95%d7%a0%d7%a9%d7%99","פיצויים-עונשיים-מהו-פיצוי-עונשי","punitive-damage",true,false,"פיצויים עונשיים | מהו פיצוי עונשי?"
7464,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision58450-02-22/","1406600-%d7%a9%d7%97-%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%91%d7%92%d7%99%d7%9f-%d7%a0%d7%96%d7%a7%d7%99-%d7%92%d7%95%d7%a3-%d7%a9%d7%a0%d7%92%d7%a8%d7%9e%d7%95-%d7%9c%d7%aa%d7%95%d7%91%d7%a2%d7%aa","1406600-שח-פיצוי-בגין-נזקי-גוף-שנגרמו-לתובעת","decision58450-02-22",true,false,"1,406,600 שח פיצוי בגין נזקי גוף שנגרמו לתובעת בגין שני מעשי תקיפה שבוצעו בה בהיותה קטינה (ת""א 37784-01-16)"
7460,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision58450-02-22/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%9e%d7%aa%d7%9f-%d7%a6%d7%95-%d7%9e%d7%a0%d7%99%d7%a2%d7%94-%d7%96%d7%9e%d7%a0%d7%99-%d7%91%d7%a2%d7%a1%d7%a7%d7%aa-%d7%9e%d7%9b%d7%a8-%d7%aa%d7%90-58450-0","פסק-דין-מתן-צו-מניעה-זמני-בעסקת-מכר-תא-58450-0","decision58450-02-22",true,false,"פסק דין: מתן צו-מניעה זמני בעסקת מכר (ת""א 58450-02-22)"
7457,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A8%D7%A8-%D7%A9%D7%9C-%D7%96%D7%95%D7%92-%D7%A9%D7%9E%D7%91%D7%A7%D7%A9-%D7%9C%D7%91%D7%98%D7%9C-%D7%A9%D7%95%D7%9E%D7%AA-%D7%9E%D7%A1-%D7%A8%D7%9B%D7%99%D7%A9/","%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a8%d7%a8-%d7%a9%d7%9c-%d7%96%d7%95%d7%92-%d7%a9%d7%9e%d7%91%d7%a7%d7%a9-%d7%9c%d7%91%d7%98%d7%9c-%d7%a9%d7%95%d7%9e%d7%aa-%d7%9e%d7%a1-%d7%a8%d7%9b%d7%99%d7%a9","פסד-בערר-של-זוג-שמבקש-לבטל-שומת-מס-רכיש","",false,true,"פס""ד בערר של זוג שמבקש לבטל שומת מס רכישה בטענה שאושר להם למכור את דירתם במועד מאוחר יותר (ו""ע 63044-06-20)"
7455,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%94%D7%A9%D7%95%D7%A4%D7%98-%D7%99%D7%97%D7%96%D7%A7%D7%90%D7%9C-%D7%90%D7%9C%D7%99%D7%94%D7%95-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A6%D7%A8%D7%A3-%D7%AA%D7%95/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%99%d7%97%d7%96%d7%a7%d7%90%d7%9c-%d7%90%d7%9c%d7%99%d7%94%d7%95-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a6%d7%a8%d7%a3-%d7%aa%d7%95","השופט-יחזקאל-אליהו-החלטה-בבקשה-לצרף-תו","",false,true,"השופט יחזקאל אליהו: החלטה בבקשה לצרף תובענה להליך אזרחי המתקיים בבית משפט במחוז אחר במסגרת סכסוך בין בני זוג (תלה""מ 34809-06-21)"
7453,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%94%D7%92-%D7%9E%D7%A9%D7%90%D7%99%D7%AA-%D7%A9%D7%94%D7%95%D7%90%D7%A9%D7%9D-%D7%91%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%AA%D7%99%D7%A7-56-03-20/","%d7%aa%d7%a2%d7%91%d7%95%d7%a8%d7%94-%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%a0%d7%94%d7%92-%d7%9e%d7%a9%d7%90%d7%99%d7%aa-%d7%a9%d7%94%d7%95%d7%90%d7%a9%d7%9d-%d7%91%d7%92%d7%a8%d7%99%d7%9e%d7%aa-%d7%9e","תעבורה-זיכוי-נהג-משאית-שהואשם-בגרימת-מ","",false,false,"תעבורה: זיכוי נהג משאית שהואשם בגרימת מוות ברשלנות (גמ""ר 56-03-20)"
7446,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%91%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a1%d7%a8%d7%99-%d7%9c%d7%a0%d7%a7%d7%94-%d7%99%d7%99%d7%a6%d7%95%d7%92-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f","עורך-דין-פלילי-סרי-לנקה-ייצוג-עורך-דין","",false,false,"עורך דין פלילי סרי לנקה | ייצוג עורך דין בסרי לנקה"
7441,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%AA%D7%90-48441-01-15-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0%D7%92%D7%93-%D7%9E%D7%92%D7%93%D7%9C-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%97/","%d7%97%d7%a7%d7%99%d7%a8%d7%aa-%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%97%d7%91%d7%a8%d7%aa-%d7%94%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%9e%d7%97%d7%95%d7%99%d7%91%d7%aa-%d7%9c%d7%9e%d7%a1%d7%95%d7%a8-%d7%9c","חקירת-ביטוח-חברת-הביטוח-מחויבת-למסור-ל","",false,false,"חקירת ביטוח: חברת הביטוח מחויבת למסור לעיון התובע את מלוא חומר החקירה מכוח הלכת סוויסה"
7426,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%94-81100-52001%D7%90-%D7%94%D7%99%D7%95%D7%A2%D7%A5-%D7%94%D7%9E%D7%A9%D7%A4%D7%98%D7%99-%D7%9C%D7%9E%D7%9E%D7%A9%D7%9C%D7%94/","%d7%94%d7%a1%d7%9e%d7%9b%d7%aa-%d7%aa%d7%95%d7%91%d7%a2%d7%99%d7%9d-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%99%d7%9d-%d7%91%d7%a8%d7%a9%d7%95%d7%99%d7%95%d7%aa-%d7%94%d7%9e%d7%a7%d7%95%d7%9e%d7%99%d7%95","הסמכת-תובעים-פליליים-ברשויות-המקומיו","",false,false,"הסמכת תובעים פליליים ברשויות המקומיות ובוועדות המקומיות לתכנון ולבניה"
7424,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/","%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","עוד-פלילי","",false,true,"מערך התביעה הפלילית ברשויות המקומיות  ובוועדות המקומיות לתכנון ולבנייה"
7421,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%94%D7%A0%D7%97%D7%99%D7%94-%D7%9E%D7%A1%D7%A4%D7%A8-13/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","עורך-דין-פלילי","",false,false,"סגירת תיק פלילי בעילת ""חוסר ראיות"" ובעילת ""העדר אשמה"""
7400,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/india-lawyers/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%94%d7%95%d7%93%d7%95-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9c%d7%a0%d7%90%d7%a9%d7%9d-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","עורך-דין-פלילי-הודו-מדריך-לנאשם-פלילי","india-lawyers",true,false,"עורך דין הודו | עו""ד ישראלי בהודו"
7397,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/standard-minimum-rules-for-treatment-of-prisoners/","%d7%9b%d7%9c%d7%9c%d7%99-%d7%9e%d7%99%d7%a0%d7%99%d7%9e%d7%95%d7%9d-%d7%a1%d7%98%d7%a0%d7%93%d7%a8%d7%98%d7%99%d7%99%d7%9d-%d7%9c%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%91%d7%90%d7%a1%d7%99%d7%a8%d7%99","כללי-מינימום-סטנדרטיים-לטיפול-באסירי","standard-minimum-rules-for-treatment-of-prisoners",true,false,"כללי מינימום סטנדרטיים לטיפול באסירים לפי אמנת ז'נבה | עו""ד פלילי"
7386,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%90%D7%A7%D7%98%D7%95%D7%90%D7%A8-%D7%9E%D7%94%D7%95-%D7%9E%D7%93%D7%A2-%D7%94%D7%90%D7%A7%D7%98%D7%95%D7%90%D7%A8%D7%99%D7%94/","%d7%90%d7%a7%d7%98%d7%95%d7%90%d7%a8-%d7%9e%d7%94%d7%95-%d7%9e%d7%93%d7%a2-%d7%90%d7%a7%d7%98%d7%95%d7%90%d7%a8%d7%99","אקטואר-מהו-מדע-אקטוארי","",false,true,"אקטואר מהו? מדע אקטוארי"
7384,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%AA%D7%A7%D7%99%D7%A4%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%9E%D7%97%D7%9E%D7%AA-%D7%94%D7%A1%D7%A4%D7%A7-%D7%A9%D7%95%D7%A4/","%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%aa%d7%a7%d7%99%d7%a4%d7%aa-%d7%91%d7%aa-%d7%96%d7%95%d7%92-%d7%9e%d7%97%d7%9e%d7%aa-%d7%94%d7%a1%d7%a4%d7%a7-%d7%a9%d7%95%d7%a4","זיכוי-נאשם-בתקיפת-בת-זוג-מחמת-הספק-שופ","",false,true,"זיכוי נאשם בתקיפת בת זוג מחמת הספק | שופט איל כהן ת""פ36253-05-20"
7249,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/tel-aviv-city-best-lawyers/","%d7%94%d7%90%d7%9d-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%99%d7%a8-%d7%aa%d7%9c-%d7%90%d7%91%d7%99%d7%91-%d7%a0%d7%97%d7%a9%d7%91%d7%99%d7%9d-%d7%9c%d7%9e%d7%95%d7%91%d7%97","האם-עורכי-דין-בעיר-תל-אביב-נחשבים-למובח","tel-aviv-city-best-lawyers",true,false,"מדוע עורכי דין בעיר תל אביב נחשבים למובחרים ביותר?"
7346,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%99%D7%99%D7%A2%D7%95%D7%A5-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%99-%D7%9C%D7%A2%D7%A6%D7%95%D7%A8-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D/","%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%99%d7%99%d7%a2%d7%95%d7%a5-%d7%a8%d7%90%d7%a9%d7%95%d7%a0%d7%99-%d7%9c%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%9d","עוד-פלילי-ייעוץ-ראשוני-לנאשם-בפלילים","",false,false,"עו""ד פלילי: ייעוץ ראשוני לנאשם בפלילים"
7334,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%AA%D7%99%D7%A7-916847/5-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%90%D7%A9%D7%93%D7%95%D7%93/","%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%a9%d7%99%d7%aa%d7%95%d7%a4%d7%99%d7%aa-%d7%91%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%94%d7%a1%d7%aa%d7%9e%d7%9a-%d7%a2%d7%9c","חלוקת-דירה-שיתופית-בגירושין-בהסתמך-על","",,false,"חלוקת דירה שיתופית בגירושין- בהסתמך על מחיר שמאות או במחיר התמחרות שוק"
7323,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision28925-09-17/","%d7%94%d7%90%d7%9d-%d7%9c%d7%99%d7%a7%d7%95%d7%99%d7%99-%d7%91%d7%a0%d7%99%d7%94-%d7%a0%d7%96%d7%99%d7%9c%d7%95%d7%aa-%d7%9e%d7%99%d7%9d-%d7%95%d7%a8%d7%98%d7%99%d7%91%d7%95%d7%aa-%d7%91%d7%93%d7%99","האם-ליקויי-בניה-נזילות-מים-ורטיבות-בדי","decision28925-09-17",true,false,"האם ליקויי בניה נזילות מים ורטיבות בדירה שנרכשה מקבלן מצדיקים את ביטול הסכם הרכישה"
7319,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision1838-03-21/","%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%91%d7%92%d7%99%d7%9f-%d7%94%d7%98%d7%9c%d7%aa-%d7%a2%d7%99%d7%a6%d7%95%d7%9e%d7%99%d7%9d-%d7%9e%d7%a0%d7%94%d7%9c%d7%99%d7%9d-%d7%91%d7%a1%d7%9a-329700-%d7%a9","ערעור-בגין-הטלת-עיצומים-מנהלים-בסך-329700-ש","decision1838-03-21",true,false,"ערעור בגין הטלת עיצומים מנהלים בסך 329,700 ש""ח בשל הפרות הנטענות של חוק הגנת הצרכן, מצג שווא בדבר חוב שלא קיים והפרות חובות גילוי בנושאים שונים (עש""א 1838-03-21)"
7316,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision17331-01-17/","%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%92%d7%91%d7%95%d7%94%d7%94-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f","פיצוי-גבוהה-נזיקין","decision17331-01-17",true,false,"פיצוי 2,616,347 ש""ח לנהגת רכב שנפגעה מרכב כשעצרה את רכבה במפרץ חניה לאוטובוסים (ת""א 17331-01-17)"
7310,ENGLISH_OK,"http://jus-tice.co.il/decision66529-11-19/","family-law","family-law","decision66529-11-19",true,false,"השופטת עפרה גיא: פסק דין בעניין תביעות רכושיות של בני זוג שנפרדו (תלה""מ 66529-11-19)"
7305,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9E%D7%94%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A2%D7%95%D7%95%D7%9C%D7%AA-%D7%94%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/","%d7%9e%d7%94%d7%99-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a2%d7%95%d7%95%d7%9c%d7%aa-%d7%94%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa","מהי-רשלנות-עוולת-הרשלנות","",false,false,"מהי רשלנות | עוולת הרשלנות"
7303,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%94%D7%A6%D7%A2%D7%AA-%D7%97%D7%95%D7%A7-%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%9E%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%AA%D7%A9%D7%A2%D7%90-2011-%D7%A2%D7%9D-%D7%94%D7%A1%D7%91%D7%A8%D7%99%D7%9D/","%d7%94%d7%a6%d7%a2%d7%aa-%d7%97%d7%95%d7%a7-%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%9e%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%aa%d7%a9%d7%a2%d7%90-2011-%d7%a2%d7%9d-%d7%94%d7%a1%d7%91%d7%a8%d7%99%d7%9d","הצעת-חוק-דיני-ממונות-התשעא-2011-עם-הסברים","",false,true,"הצעת חוק דיני ממונות, התשע""א-2011 עם הסברים"
7301,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%94%D7%90%D7%9D-%D7%97%D7%9C-%D7%97%D7%A8%D7%9D-%D7%93%D7%A8%D7%91%D7%A0%D7%95-%D7%92%D7%A8%D7%A9%D7%95%D7%9D-%D7%9B%D7%90%D7%A9%D7%A8-%D7%A0%D7%9E%D7%A6/","%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%94%d7%90%d7%9d-%d7%97%d7%9c-%d7%97%d7%a8%d7%9d-%d7%93%d7%a8%d7%91%d7%a0%d7%95-%d7%92%d7%a8%d7%a9%d7%95%d7%9d-%d7%9b%d7%90%d7%a9%d7%a8-%d7%a0%d7%9e%d7%a6","גירושין-האם-חל-חרם-דרבנו-גרשום-כאשר-נמצ","",false,true,"גירושין: האם חל חרם דרבנו גרשום כאשר נמצא פסול בגט ואישה מסרבת לקבל גט שני"
7285,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision13759-08-21/","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a1%d7%92%d7%9f-%d7%94%d7%a0%d7%a9%d7%99%d7%90%d7%94-%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%99","ביהד-הארצי-לעבודה-סגן-הנשיאה-השופט-אי","decision13759-08-21",true,false,"ביה""ד הארצי לעבודה, סגן הנשיאה השופט אילן איטח: פס""ד בנושא פגיעה באירוע תאונתי בעבודה (בר""ע 13759-08-21)"
7279,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision3127-04-22/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a0%d7%a4%d7%aa%d7%9c%d7%99-%d7%a9%d7%99%d7%9c%d7%94-%d7%94%d7%a8%d7%97%d7%91%d7%aa-%d7%96%d7%9e%d7%a0%d7%99-%d7%a9%d7%94%d7%95%d7%aa-%d7%9c%d7%90%d7%93%d7%9d-%d7%9c","השופט-נפתלי-שילה-הרחבת-זמני-שהות-לאדם-ל","decision3127-04-22",true,false,"השופט נפתלי שילה: הרחבת זמני שהות לאדם ללא מעמד הורי (תרומת זרע) (רמ""ש 3127-04-22)"
7276,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision6077-20/","%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9b%d7%a1%d7%a4%d7%99-%d7%97%d7%99%d7%9c%d7%95%d7%98-%d7%9c%d7%90-%d7%99%d7%95%d7%9b%d7%a8%d7%95-%d7%9b%d7%94%d7%95%d7%a6%d7%90%d7%94-%d7%9e%d7%95%d7%aa%d7%a8%d7%aa","פלילי-כספי-חילוט-לא-יוכרו-כהוצאה-מותרת","decision6077-20",true,false,"פלילי: כספי חילוט לא יוכרו כהוצאה מותרת בניכוי מס הכנסה | פסק דין עליון ע""א  6077/20"
7266,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision23472-02-20/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a4%d7%9c%d7%99%d7%a7%d7%a1-%d7%92%d7%95%d7%a8%d7%95%d7%93%d7%a6%d7%a7%d7%99-%d7%a4%d7%a1%d7%93-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%aa%d7%91%d7%99","השופט-פליקס-גורודצקי-פסד-גירושין-בתבי","decision23472-02-20",true,false,"השופט פליקס גורודצקי: פס""ד גירושין בתביעות לפסיקת דין הצהרתי לחזקת שיתוף בנכסים, ביטול עסקת מתנה, עוולת לשון הרע ועוד (תלה""מ 23472-02-20)"
7264,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision47098-04-21/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%a8%d7%96-%d7%a9%d7%a0%d7%99-%d7%a4%d7%a1%d7%93-%d7%91%d7%9e%d7%a1%d7%a4%d7%a8-%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%95%d7%aa-%d7%9c%d7%96%d7%9b%d7%99%d7%99","השופט-ארז-שני-פסד-במספר-תובענות-לזכיי","decision47098-04-21",true,false,"השופט ארז שני: פס""ד במספר תובענות לזכייה בעיזבונן של שתי מנוחות – אם ובת (ת""ע 47098-04-21)"
7262,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%94%D7%A0%D7%93%D7%95%D7%9F-%D7%97%D7%A1%D7%99%D7%95%D7%9F-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9C%D7%A7%D7%95%D7%97-%D7%9C%D7%A2%D7%95%D7%9E%D7%AA-%D7%97%D7%95%D7%91%D7%AA/","%d7%94%d7%a0%d7%93%d7%95%d7%9f-%d7%97%d7%a1%d7%99%d7%95%d7%9f-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a7%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%9e%d7%aa-%d7%97%d7%95%d7%91%d7%aa","הנדון-חסיון-עורך-דין-לקוח-לעומת-חובת","",false,true,"הנדון: חסיון עורך דין – לקוח לעומת חובת עורך דין כלפי בית הדין בעלות חשש לרמייה והונאה של הלקוח את בית הדין וחשד למעורבותו של עורך הדין"
7260,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%93-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%A9%D7%A0%D7%97%D7%AA%D7%9D-%D7%95%D7%91%D7%95%D7%98%D7%9C-%D7%91%D7%A4%D7%A0%D7%99-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95/","%d7%a4%d7%a1%d7%93-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%a9%d7%a0%d7%97%d7%aa%d7%9d-%d7%95%d7%91%d7%95%d7%98%d7%9c-%d7%91%d7%a4%d7%a0%d7%99-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95","פסד-הסכם-ממון-שנחתם-ובוטל-בפני-נוטריו","",false,true,"פס""ד – הסכם ממון שנחתם ובוטל בפני נוטריון; העברת רישום דירה מבעלות בלעדית לבעלות משותפת – 1283069-6 – ביה""ד חיפה"
7258,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%A8%D7%91%D7%A0%D7%99-%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%91%D7%A2%D7%9C%D7%95%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%A9%D7%A0%D7%A7%D7%A0%D7%AA%D7%94-%D7%A2/","%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a8%d7%91%d7%a0%d7%99-%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%a9%d7%a0%d7%a7%d7%a0%d7%aa%d7%94-%d7%a2","גירושין-רבני-קביעת-בעלות-דירה-שנקנתה-ע","",false,true,"גירושין רבני קביעת בעלות דירה שנקנתה ע""י שעבוד נכס אחד הצדדים"
7256,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%A8%D7%91%D7%A0%D7%99-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%99%D7%A1%D7%95%D7%93%D7%95%D7%AA-%D7%97%D7%99%D7%95%D7%91-%D7%91%D7%93%D7%9E%D7%99-%D7%98%D7%99%D7%A4/","%d7%a8%d7%91%d7%a0%d7%99-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%99%d7%a1%d7%95%d7%93%d7%95%d7%aa-%d7%97%d7%99%d7%95%d7%91-%d7%91%d7%93%d7%9e%d7%99-%d7%98%d7%99%d7%a4","רבני-מזונות-ילדים-יסודות-חיוב-בדמי-טיפ","",false,true,"רבני מזונות ילדים יסודות חיוב בדמי טיפול"
7254,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/decision5987-10-16/","%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%94%d7%99%d7%9c%d7%94-%d7%92%d7%95%d7%a8%d7%91%d7%99%d7%a5-%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%94-%d7%a4%d7%a1%d7%93-%d7%a9%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%95","השופטת-הילה-גורביץ-עובדיה-פסד-שעניינו","decision5987-10-16",true,false,"השופטת הילה גורביץ עובדיה: פס""ד שעניינו בתביעת מזונות, זמני שהות שווים, אך בין ההורים פערי הכנסה משמעותיים (תלה""מ 5987-10-16)"
