"old_url","new_url"
"http://jus-tice.co.il/labor-law/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D-%D7%97%D7%95%D7%91%D7%AA-%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%94%D7%95%D7%93%D7%A2%D7%95/","https://jus-tice.co.il/regulations-compensation-1988/"
"http://jus-tice.co.il/labor-law/%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%9E%D7%95%D7%9C-%D7%94%D7%9E%D7%9C%D7%9C-%D7%91%D7%97%D7%91%D7%A8%D7%95%D7%AA-%D7%9E%D7%A9%D7%A4%D7%97%D7%AA%D7%99/","https://jus-tice.co.il/lawsuits-companies/"
"http://jus-tice.co.il/corona-virus/%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%A9%D7%91%D7%9B-%D7%A4%D7%A8%D7%98%D7%99%D7%95%D7%AA-%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%9B%D7%A4%D7%95%D7%99-%D7%91%D7%99%D7%99%D7%A9%D7%95%D7%9E%D7%95%D7%9F/","https://jus-tice.co.il/privacy/"
"http://jus-tice.co.il/psakdin/%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95-%D7%9E%D7%9C%D7%99%D7%A7%D7%95%D7%91%D7%A1%D7%A7%D7%99-%D7%A2%D7%99%D7%A7%D7%A8%D7%99-%D7%A0%D7%99%D7%9E%D7%95%D7%A7%D7%99-%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9/","https://jus-tice.co.il/investigation-criminal/"
"http://jus-tice.co.il/supreme-court/%D7%A2%D7%90-7023-19-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%A4%D7%9C%D7%95%D7%A0%D7%99/","https://jus-tice.co.il/7023-19/"
"https://jus-tice.co.il/articles/%d7%92%d7%99%d7%95%d7%a1-%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d/","https://jus-tice.co.il/article-2380/"
"https://jus-tice.co.il/articles/%d7%9e%d7%aa%d7%95%d7%95%d7%94-%d7%94%d7%a7%d7%a0%d7%99%d7%95%d7%a0%d7%99%d7%9d/","https://jus-tice.co.il/article-2288/"
"https://jus-tice.co.il/articles/%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%9c%d7%94%d7%aa%d7%9e%d7%95%d7%93%d7%93%d7%95%d7%aa-%d7%a2%d7%9d-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-19-covid/","https://jus-tice.co.il/19-covid/"
"https://jus-tice.co.il/articles/%d7%90%d7%96%d7%95%d7%a8-%d7%9e%d7%95%d7%92%d7%91%d7%9c-%d7%94%d7%a8%d7%95%d7%91%d7%a2%d7%99%d7%9d-%d7%91%d7%a2%d7%99%d7%a8-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%9d/","https://jus-tice.co.il/jerusalem/"
"https://jus-tice.co.il/articles/%d7%90%d7%a1%d7%98%d7%a8%d7%98%d7%92%d7%99%d7%99%d7%aa-%d7%99%d7%a6%d7%99%d7%90%d7%94-%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%97%d7%96%d7%a8%d7%94-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94/","https://jus-tice.co.il/article-2177/"
"https://jus-tice.co.il/articles/%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%94%d7%9e%d7%a9%d7%98%d7%a8%d7%94-%d7%9c%d7%a4%d7%a1%d7%97/","https://jus-tice.co.il/article-2160/"
"https://jus-tice.co.il/articles/%d7%9e%d7%a1%d7%9b%d7%94-%d7%aa%d7%95%d7%a6%d7%a8%d7%aa-%d7%91%d7%99%d7%aa-%d7%9c%d7%91%d7%99%d7%a9%d7%aa-%d7%9e%d7%a1%d7%9b%d7%95%d7%aa-%d7%a4%d7%94-%d7%90%d7%a3-%d7%91%d7%9e%d7%a8%d7%97%d7%91/","https://jus-tice.co.il/house/"
"http://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%9C%D7%99%D7%99%D7%A6%D7%95%D7%92-%D7%9E%D7%A2%D7%A1%D7%99%D7%A7%D7%99%D7%9D/%D7%98%D7%95%D7%A4%D7%A1-%D7%94%D7%A6%D7%94%D7%A8%D7%94-%D7%9C%D7%A4%D7%99-%D7%A1%D7%A2%D7%99%D7%A3-3%D7%901-%D7%9C%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%A9%D7%A2%D7%AA-%D7%97%D7%99%D7%A8%D7%95%D7%9D/","https://jus-tice.co.il/regulations/"
"https://jus-tice.co.il/articles/%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%90%d7%95%d7%a9%d7%a8%d7%95-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%9c%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%94%d7%a4%d7%a2%d7%99%d7%9c/","https://jus-tice.co.il/regulations-2015/"
"https://jus-tice.co.il/articles/%d7%97%d7%a9%d7%91%d7%95%d7%a0%d7%95%d7%aa-%d7%a9%d7%9c-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aa-%d7%a9%d7%94%d7%a9%d7%99%d7%a7%d7%99%d7%9d-%d7%a9%d7%9c%d7%94%d7%9d-%d7%97%d7%96%d7%a8%d7%95-%d7%9c%d7%90/","https://jus-tice.co.il/regulations-1951/"
"https://jus-tice.co.il/articles/%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%91%d7%92%d7%a6-%d7%a7%d7%95%d7%91%d7%a2-%d7%a6%d7%95-%d7%91%d7%99%d7%a0%d7%99%d7%99%d7%9d-%d7%9b%d7%a0%d7%92%d7%93-%d7%aa/","https://jus-tice.co.il/regulations-1884/"
"https://jus-tice.co.il/articles/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a9%d7%a2%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%94%d7%92%d7%91/","https://jus-tice.co.il/regulations-1879/"
"https://jus-tice.co.il/articles/%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%9e%d7%a1%d7%a4%d7%a8-%d7%94%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d-%d7%91%d7%9e%d7%a7%d7%95%d7%9d-%d7%a2%d7%91%d7%95%d7%93%d7%94/","https://jus-tice.co.il/regulations-new-2020/"
"https://jus-tice.co.il/articles/%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%91%d7%a4%d7%92%d7%99%d7%a9%d7%94-%d7%a2%d7%9d-%d7%a9%d7%95%d7%98%d7%a8-%d7%99%d7%a9-%d7%9c%d7%94%d7%a1%d7%91/","https://jus-tice.co.il/police-officer/"
"https://jus-tice.co.il/articles/%d7%91%d7%93%d7%99%d7%a7%d7%95%d7%aa-%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%9e%d7%aa%d7%9f-%d7%aa%d7%a9%d7%95%d7%91%d7%95%d7%aa-%d7%94%d7%9e%d7%a2%d7%91%d7%93%d7%95%d7%aa-%d7%9e%d7%aa%d7%a2%d7%9b/","https://jus-tice.co.il/article-2103/"
"https://jus-tice.co.il/articles/%d7%9e%d7%a2%d7%a0%d7%a7-%d7%94%d7%a1%d7%aa%d7%92%d7%9c%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%97%d7%93-%d7%9c%d7%91%d7%a0%d7%99-67-%d7%95%d7%9e%d7%a2%d7%9c%d7%94-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a0/","https://jus-tice.co.il/regulations-new-67-2020/"
"https://jus-tice.co.il/articles/%d7%94%d7%95%d7%a8%d7%90%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%97%d7%93%d7%95%d7%aa-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%90%d7%91%d7%98%d7%9c%d7%94-%d7%aa%d7%a7%d7%a0/","https://jus-tice.co.il/regulations-new-insurance/"
"https://jus-tice.co.il/articles/%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%9c%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa/","https://jus-tice.co.il/article-2031/"
"https://jus-tice.co.il/articles/25-03-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa/","https://jus-tice.co.il/regulations-new-25-03-2020/"
"https://jus-tice.co.il/articles/%d7%91%d7%92%d7%a5-2144-20-%d7%99%d7%95%d7%a8-%d7%94%d7%9b%d7%a0%d7%a1%d7%aa-%d7%91%d7%a4%d7%95%d7%a2%d7%9c-%d7%99%d7%95%d7%9c%d7%99-%d7%90%d7%93%d7%9c%d7%a9%d7%98%d7%99/","https://jus-tice.co.il/article-1980/"
"https://jus-tice.co.il/articles/%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94/","https://jus-tice.co.il/courts-law/"
"https://jus-tice.co.il/articles/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a9%d7%a2%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%a9%d7%99%d7%a7%d7%99%d7%9d-%d7%9c%d7%9c%d7%90-%d7%9b%d7%99%d7%a1%d7%95%d7%99-%d7%94%d7%aa%d7%a9%d7%b4%d7%a3-2020/","https://jus-tice.co.il/regulations-2020/"
"https://jus-tice.co.il/articles/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%90%d7%99%d7%a1%d7%95%d7%a3-%d7%9e%d7%99%d7%93%d7%a2-%d7%9e/","https://jus-tice.co.il/regulations-2020-1809/"
"https://jus-tice.co.il/articles/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%9e%d7%a1%d7%a4%d7%a8-%d7%94%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d-%d7%91%d7%9e%d7%a7%d7%95%d7%9d/","https://jus-tice.co.il/regulations-new/"
"https://jus-tice.co.il/articles/%d7%9b%d7%a8%d7%98%d7%99%d7%a1%d7%99-%d7%98%d7%99%d7%a1%d7%94-%d7%97%d7%91%d7%a8%d7%aa-%d7%aa%d7%a2%d7%95%d7%a4%d7%94-%d7%a4%d7%a9%d7%98%d7%94-%d7%90%d7%aa-%d7%94%d7%a8%d7%92%d7%9c-%d7%a1%d7%95%d7%9b/","https://jus-tice.co.il/company/"
"https://jus-tice.co.il/articles/%d7%94%d7%99%d7%95%d7%a2%d7%9e%d7%a9-%d7%90%d7%99%d7%a9%d7%a8-%d7%aa%d7%97%d7%9c%d7%99%d7%a3-%d7%92%d7%a0%d7%a8%d7%99-%d7%9c%d7%a7%d7%9c%d7%98%d7%a8%d7%94-%d7%aa%d7%a8%d7%95%d7%a4%d7%94-%d7%90%d7%a0/","https://jus-tice.co.il/article-1858/"
"https://jus-tice.co.il/articles/%d7%aa%d7%92%d7%95%d7%91%d7%aa-%d7%94%d7%99%d7%95%d7%a2%d7%9e%d7%a9-%d7%a9%d7%99%d7%9e%d7%95%d7%a9-%d7%a9%d7%91%d7%9b-%d7%91%d7%90%d7%9e%d7%a6%d7%a2%d7%99%d7%9d-%d7%98%d7%9b%d7%a0%d7%95%d7%9c/","https://jus-tice.co.il/article-1852/"
"http://jus-tice.co.il/psakdin/%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%A2%D7%A1%D7%A7%D7%AA-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%91%D7%A9%D7%A2%D7%95%D7%AA-%D7%A0%D7%95%D7%A1%D7%A4%D7%95/","https://jus-tice.co.il/article-1827/"
"https://jus-tice.co.il/articles/%d7%97%d7%95%d7%a7-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%94%d7%aa%d7%a9%d7%a1%d7%b4%d7%91-2002/","https://jus-tice.co.il/law-2002/"
"https://jus-tice.co.il/articles/%d7%91%d7%aa%d7%99-%d7%9e%d7%a9%d7%a4%d7%98-%d7%a0%d7%95%d7%94%d7%9c-%d7%97%d7%99%d7%a1%d7%99%d7%95%d7%9f-%d7%aa%d7%99%d7%a7%d7%99%d7%9d/","https://jus-tice.co.il/courts/"
"https://jus-tice.co.il/articles/%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9%d7%99%d7%95%d7%aa-%d7%94%d7%93%d7%93%d7%99%d7%95%d7%aa-%d7%a9%d7%9c-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%9c%d7%a9%d7%a2%d7%91%d7%a8/","https://jus-tice.co.il/lawsuits/"
"https://jus-tice.co.il/articles/%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%91%d7%9e%d7%95%d7%a1%d7%93-%d7%a9%d7%9c-%d7%90%d7%99%d7%96%d7%94-%d7%96%d7%a8%d7%9d-%d7%93%d7%aa%d7%99-%d7%99%d7%aa%d7%97%d7%a0/","https://jus-tice.co.il/article-1706/"
"https://jus-tice.co.il/articles/%d7%90%d7%99%d7%9e%d7%95%d7%a5-%d7%99%d7%9c%d7%93-%d7%9e%d7%90%d7%95%d7%a7%d7%a8%d7%90%d7%99%d7%a0%d7%94-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f-%d7%91%d7%92%d7%99%d7%9f/","https://jus-tice.co.il/lawsuit-torts/"
"https://jus-tice.co.il/articles/%d7%aa%d7%a9%d7%9c%d7%95%d7%9d-%d7%9e%d7%a1-%d7%a9%d7%9b%d7%a8-%d7%91%d7%92%d7%99%d7%9f-%d7%a9%d7%9b%d7%a8%d7%9d-%d7%a9%d7%9c-%d7%a2%d7%95%d7%91%d7%93%d7%99-%d7%94%d7%a2%d7%99%d7%a8%d7%99%d7%99%d7%94/","https://jus-tice.co.il/tax/"
"https://jus-tice.co.il/articles/%d7%a6%d7%95-%d7%94%d7%95%d7%a8%d7%95%d7%aa-%d7%9e%d7%9b%d7%95%d7%97-%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%90%d7%96%d7%a8%d7%97%d7%99%d7%aa-%d7%96%d7%a8%d7%94/","https://jus-tice.co.il/civil/"
"https://jus-tice.co.il/articles/%d7%a4%d7%a8%d7%a1%d7%9d-%d7%94%d7%a7%d7%9c%d7%98%d7%95%d7%aa-%d7%9e%d7%9e%d7%a1%d7%9e%d7%9a-%d7%94%d7%a8%d7%a4%d7%96-%d7%a4%d7%a1%d7%93-%d7%94%d7%a2%d7%a8%d7%a2%d7%95%d7%a8/","https://jus-tice.co.il/verdict-appeal/"
"https://jus-tice.co.il/articles/%d7%94%d7%a4%d7%a8%d7%aa-%d7%97%d7%95%d7%a7-%d7%94%d7%9b%d7%a0%d7%99%d7%a1%d7%94-%d7%9c%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%93%d7%a8%d7%9a-%d7%a0%d7%aa%d7%91%d7%92/","https://jus-tice.co.il/law-israel/"
"http://jus-tice.co.il/%D7%AA%D7%A2%D7%95%D7%93%D7%AA-%D7%9E%D7%97%D7%9C%D7%94-%D7%9C%D7%A2%D7%95%D7%91%D7%93-%D7%94%D7%A9%D7%95%D7%94%D7%94-%D7%91%D7%91%D7%99%D7%93%D7%95%D7%93-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94/","https://jus-tice.co.il/new/"
"https://jus-tice.co.il/articles/%d7%94%d7%aa%d7%a0%d7%92%d7%93%d7%95%d7%aa-%d7%9c%d7%a6%d7%95%d7%95%d7%90%d7%94-%d7%91%d7%a9%d7%9c-%d7%94%d7%a9%d7%a4%d7%a2%d7%94-%d7%91%d7%9c%d7%aa%d7%99-%d7%94%d7%95%d7%92%d7%a0%d7%aa/","https://jus-tice.co.il/verdict-will/"
"https://jus-tice.co.il/articles/%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%94-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%aa-%d7%a0%d7%92%d7%93-%d7%99%d7%a6%d7%97%d7%a7-%d7%94%d7%a8%d7%a6%d7%95%d7%92-%d7%95%d7%90%d7%97/","https://jus-tice.co.il/request-damages/"
"http://jus-tice.co.il/articles/%D7%A0%D7%99%D7%A9%D7%95%D7%90%D7%99%D7%9D-%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%99%D7%9D/","https://jus-tice.co.il/article-1121/"
"http://jus-tice.co.il/articles/%25d7%2598%25d7%2595%25d7%25a4%25d7%25a1-161-%25d7%2594%25d7%2595%25d7%2593%25d7%25a2%25d7%25aa-%25d7%259e%25d7%25a2%25d7%2591%25d7%2599%25d7%2593-%25d7%25a2%25d7%259c-%25d7%25a4%25d7%25a8%25d7%2599%25d7%25a9%25d7%25aa-%25d7%25a2%25d7%2595%25d7%2591%25d7%2593-%25d7%259e%25d7%259e%25d7%25a7%25d7%2595%25d7%259d-%25d7%25a2/","https://jus-tice.co.il/161/"
