post_id,post_type,wp_status,current_url,current_slug,current_title,author_id,published_date,modified_date,category_names,tag_names,excerpt
7699,articles,publish,http://jus-tice.co.il/53431-10-21/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%99%d7%95%d7%a6%d7%a8-%d7%a2%d7%a8%d7%95%d7%a5-%d7%94%d7%98%d7%9c%d7%92%d7%a8%d7%9d-%d7%aa%d7%95%d7%a6%d7%a8%d7%aa-%d7%9b%d7%97%d7%95%d7%9c,עונש פלילי יוצר ערוץ הטלגרם &#8220;תוצרת כחול לבן&#8221; בגין ריבוי עבירות של הטרדה מינית והתנכלות ופגיעה בפרטיות (ת&#8221;פ 53431-10-21),282,2022-09-07,2022-09-07,,,"בתאריך 1.5.22 הורשע הנאשם בהתאם להודאתו בעובדות כתב אישום מתוקן, הכולל שני נספחים, בעבירות של הטרדה מינית והתנכלות לפי סעיף 3(א)(5א) בצירוף סעיף 5(א) סיפא לחוק למניעת הטרדה מינית, התשנ&#8221;ח -1998 ("
7697,articles,publish,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%9E%D7%A9%D7%95%D7%AA%D7%A4%D7%AA-%D7%94%D7%A8%D7%97%D7%91%D7%AA-%D7%94%D7%A1%D7%93%D7%A8%D7%99-%D7%A9%D7%94%D7%95%D7%AA-%D7%9C%D7%90%D7%91-1244887-2/,%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%aa-%d7%94%d7%9e%d7%92%d7%9e%d7%94-%d7%94%d7%9b%d7%9c%d7%9c%d7%99%d7%aa-%d7%95%d7%a2%d7%9e%d7%93%d7%aa-%d7%94%d7%94%d7%9c,&#8220;משמורת משותפת&#8221; המגמה הכללית ועמדת ההלכה | פס&#8221;ד &#8211; משמורת משותפת הרחבת הסדרי שהות לאב &#8211; 1244887-2,282,2022-09-07,2022-09-07,,,"לפני בית הדין בקשת האב להרחבת הסדרי השהות. בית הדין קבע הסדרי שהות זמניים של הקטינה בהתחשב בגילה, כיום הקטינה היא בת 3.5 וניתן להרחיב את הסדרי השהות. עמדתנוהיא הדין שיש להרחיב את הסדרי השהות בהדרגה, כ"
7685,articles,publish,http://jus-tice.co.il/lawyer-near-me-criminal-law/,%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%94%d7%92%d7%a0%d7%94-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%aa-%d7%94%d7%98%d7%95%d7%91%d7%99%d7%9d-%d7%91%d7%99%d7%95%d7%aa%d7%a8-%d7%91,עורכי הדין להגנה פלילית הטובים ביותר בקרבתי &#8211; דירוגי עורכי דין,282,2022-09-01,2022-09-01,,,מדריך עורכי דין הגנה פלילית עיין בנתוני עורכי דין פליליים בקרבת מקום לפי דירוג ביקורות/ המלצות &nbsp; חפש עורך דין להגנה פלילית לפי מיקום תל אביב רמת גן חיפה ראשון לציון פתח תקווה אשדוד נתניה באר שבע 
7683,articles,publish,http://jus-tice.co.il/decision75385-12-20/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a2%d7%93%d7%99-%d7%94%d7%93%d7%a8-%d7%a4%d7%a1%d7%93-%d7%91%d7%a9%d7%aa%d7%99-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%9c%d7%a9%d7%95,השופט עדי הדר: פס&#8221;ד בשתי תביעות בגין לשון הרע נגד אותו נתבע (ת&#8221;א 75385-12-20; ת&#8221;א 75416-12-20),282,2022-09-01,2022-09-01,,,"&nbsp; לפני ביהמ&#8221;ש שתי תביעות בגין לשון הרע נגד אותו נתבע. &nbsp; תביעת לביא כתב התביעה התובעים, בעל חברה והחברה, הגישו ביום 12.20 כתב תביעה נגד הנתבע בת&#8221;א 75385-12-20 (להלן: &#8220;תביעת "
7679,articles,publish,http://jus-tice.co.il/%D7%A2%D7%9E%D7%AA20794-07-22%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%AA%D7%9E%D7%9D%D7%A2%D7%A6%D7%99%D7%A8/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%9c%d7%95%d7%9f-%d7%90%d7%99%d7%a0%d7%a4%d7%9c%d7%93-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%a9%d7%99%d7%a9-%d7%91%d7%94-%d7%94%d7%a6%d7%a2%d7%94-%d7%9c%d7%94%d7%a8,השופט אלון אינפלד: החלטה שיש בה הצעה להרחיב החריגים לכלל הפוסל עדויות שמיעה (עמ&#8221;ת 20794-07-22),282,2022-08-31,2022-08-31,,,"&nbsp;     לפני עררי הצדדים על החלטת בית משפט השלום בבאר שבע (כב&#8217; השופט יניב בן הרוש) (מ&#8221;ת 60937-06-22) מיום 10.07.22, בה הוחלט לשחרר הנאשם לחלופת מעצר, בתנאי &#8220;מעצר בית מלא&#8221; בב"
7677,articles,publish,http://jus-tice.co.il/%D7%AA%D7%A47140-09-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%9B%D7%A8%D7%9E%D7%99/,%d7%92%d7%96%d7%93-%d7%a4%d7%a1%d7%99%d7%9b%d7%95%d7%9c%d7%95%d7%92-%d7%99%d7%95%d7%91%d7%9c-%d7%9b%d7%a8%d7%9e%d7%99-3-%d7%a9%d7%a0%d7%95%d7%aa-%d7%9e%d7%90%d7%a1%d7%a8-%d7%a2%d7%95%d7%a0%d7%a9,גז&#8221;ד פסיכולוג יובל כרמי 3 שנות מאסר עונש בגין עבירות של יחסי מין ומעשה מגונה בין מטפל למטופל (ת&#8221;פ 7140-09-21),282,2022-08-31,2022-08-31,,,"&nbsp; ביום 2.8.22 נגזר דינו של הנאשם בגין ביצוע עבירות מין במטופלות שלו. &nbsp; גזר הדין בנוסחו המקורי נאסר בפרסום. הצדדים התבקשו להגיש עד ליום 14.8.22 הודעה משותפת, אף אם לא מוסכמת, בעניין התרת פרסו"
7674,articles,publish,http://jus-tice.co.il/decision39696-06-16/,%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%a9%d7%9c-4330162-%e2%82%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%91%d7%98%d7%99%d7%a4%d7%95%d7%9c,"פיצוי של 4,330,162 ₪ בגין רשלנות רפואית בטיפול ביילוד (היפוגליקמיה) ובהדרכת האם להנקתו ולהזנתו (ת&#8221;א 39696-06-16)",282,2022-08-29,2022-08-29,,,"&nbsp; מבוא &#8211; הצדדים ומהות התביעה תביעה שעילתה רשלנות רפואית בטיפול ביילוד ובהדרכת האם בכל הנוגע להנקתו ולהזנתו. &nbsp; התובע מס&#8217; 1 (להלן: &#8220;התינוק&#8221; או &#8220;הקטין&#8220;), נול"
7671,articles,publish,http://jus-tice.co.il/decision33954-04-20/,%d7%a4%d7%a1%d7%93-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a9%d7%94%d7%95%d7%92%d7%a9%d7%94-%d7%9b%d7%a0%d7%92%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"פס&#8221;ד תביעת רשלנות שהוגשה כנגד עורכי דין על סך של 1,796,494 ₪ (ת&#8221;א 33954-04-20)",282,2022-08-29,2022-08-29,,,"&nbsp; בית המשפט המחוזי ת&#8221;א, השופט אביים ברקאי: פס&#8221;ד שעניינו תביעת רשלנות שהוגשה כנגד עו&#8221;ד (ת&#8221;א 33954-04-20) עניינו של פסק דין זה הוא דחיית תביעת רשלנות שהוגשה כנגד עורכי דין ע"
7636,articles,publish,http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%91%D7%99%D7%97%D7%A1-%D7%9C%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%99%D7%95%D7%A6%D7%A8%D7%99%D7%9D-%D7%91%D7%9E%D7%A9%D7%97%D7%A7-%D7%A9%D7%9D-%D7%A7%D7%95%D7%93/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%99%d7%97%d7%a1-%d7%9c%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%99%d7%95%d7%a6%d7%a8%d7%99%d7%9d-%d7%91%d7%9e%d7%a9%d7%97%d7%a7-%d7%a9%d7%9d-%d7%a7%d7%95%d7%93,תביעה ביחס לזכויות יוצרים במשחק &#8220;שם קוד&#8221; (ת&#8221;א 58491-06-19)  פס&#8221;ד של השופט אביים ברקאי,282,2022-08-07,2022-08-07,,,"&nbsp; &nbsp; פתח דבר – עניינו של פסק הדין ומהות המחלוקת בין הצדדים מהות פסק הדין עניינו של פסק הדין הוא דרישה למתן סדרה של סעדים, צו למתן חשבונות, צו מניעה קבוע ועוד והכל ביחס למשחק קופסה הידוע בשם –"
7632,articles,publish,http://jus-tice.co.il/rules-for-being-a-successful-lawyer/,%d7%90%d7%99%d7%9a-%d7%9c%d7%94%d7%99%d7%95%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%98%d7%95%d7%91-10-%d7%94%d7%9b%d7%9c%d7%9c%d7%99%d7%9d-%d7%94%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%99,איך להיות עורך דין טוב: 10 הכללים המובילים להיות עורך דין מצליח,282,2022-08-05,2022-08-05,,,"עורכי דין ידועים כאנשים עסוקים, צוות ג&#8217;אסטיס &#8211; עורך דין מומלץ מציע לעורכי דין שרוצים להשתפר להשקיע חמש דקות מהיום שלכם כדי להשתפר במה שהם עושים. אנו מאמינים שהמקצוע שלנו משרת גם את הלקוחות"
7623,articles,publish,http://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%99%D7%A9-%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%94%D7%9B%D7%99%D7%A8-%D7%91%D7%A9%D7%9C%D7%99%D7%97%D7%99%D7%9D-%D7%A9%D7%9C-%D7%95%D7%95%D7%9C%D7%98-%D7%9B%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%95%D7%95%D7%9C%D7%98/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%a8%d7%99%d7%90%d7%9c%d7%94-%d7%92%d7%99%d7%9c%d7%a6%d7%a8-%d7%9b%d7%a5-%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%94-%d7%99%d7%99%d7%a6%d7%95%d7%92%d7%99%d7%aa,השופטת אריאלה גילצר כץ: תובענה ייצוגית נגד wolt וולט אנטרפריזס ישראל בע&#8221;מ (ת&#8221;צ 35327-08-20),282,2022-08-04,2022-08-04,,,האם יש מקום להכיר בשליחים של וולט כעובדי וולט במסגרת בקשה לאישור תובענה ייצוגית – זוהי הסוגיה העומדת להכרעתנו בתיק דנא.   העובדות כפי שעלו מכתבי הטענות ומחומר הראיות   המשיבה היא חברה ישראלית פרטית הנ
7621,articles,publish,http://jus-tice.co.il/decision48940-07-20/,%d7%a9%d7%95%d7%a4%d7%98-%d7%a8%d7%9f-%d7%90%d7%a8%d7%a0%d7%95%d7%9f-%d7%a4%d7%99%d7%a6%d7%95%d7%99-160000-%d7%a9%d7%97-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f,"שופט רן ארנון: פיצוי 160,000 ש&#8221;ח בתביעת נזיקין של אישה כנגד בעלה בעקבות שנים רבות של התעללות (תלה&#8221;מ 48940-07-20)",282,2022-08-03,2022-08-03,,,"&nbsp; לפניי תובענה נזיקית אותה הגישה התובעת כנגד בעלה לשעבר, לחייבו בפיצויים בגין נזקי גוף ונפש שנגרמו לה בעקבות התעללות פיזית, נפשית ומינית כלפיה, לאורך שנים ארוכות.  את סכום התביעה העמידה התובעת בג"
7616,articles,publish,http://jus-tice.co.il/medical-malpractice-common-errors-doctors-hospitals/,%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%a9%d7%92%d7%99%d7%90%d7%95%d7%aa-%d7%a0%d7%a4%d7%95%d7%a6%d7%95%d7%aa-%d7%a9%d7%9c-%d7%a8%d7%95%d7%a4%d7%90%d7%99%d7%9d,רשלנות רפואית: שגיאות נפוצות של רופאים ובתי חולים,282,2022-07-27,2022-07-27,,,"אילו סוגי טעויות בתחום הטיפול הרפואי עומדות מאחורי רוב תביעות הרשלנות הרפואית? מקרי רשלנות רפואית מתרחשים כאשר רופא, אחות או איש מקצוע רפואי אחר פוגעים בחולה על ידי מתן טיפול שלא בסטנדרט המקצועי של טי"
7618,articles,publish,http://jus-tice.co.il/klumpke-paralysis/,%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%91%d7%9c%d7%99%d7%93%d7%94-%d7%9e%d7%94-%d7%96%d7%94-%d7%a9%d7%99%d7%aa%d7%95%d7%a7-%d7%a7%d7%9c%d7%95%d7%9e%d7%a7%d7%94,רשלנות רפואית בלידה: מה זה שיתוק קלומקה?,282,2022-07-27,2022-07-27,,,"&nbsp; שיתוק קלומקה הוא מגוון של שיתוק חלקי של השורשים התחתונים של מקלעת הזרוע. מקלעת הזרוע היא רשת של עצבי עמוד השדרה שמקורה בחלק האחורי של הצוואר, נמשכת דרך בית השחי (בית השחי), ומולידת עצבים לגפה ה"
7611,articles,publish,http://jus-tice.co.il/history-of-medicine/,%d7%a2%d7%95%d7%93-%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%94-%d7%a9%d7%9c-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%94,עו&#8221;ד רפואי | היסטוריה של הרפואה,282,2022-07-26,2023-02-08,,,"עו&#8221;ד רופא היא איש מקצוע משפטי בעל רקע רפואי ומשפטי כאחד. שילוב ייחודי זה של מומחיות מציע יתרונות משמעותיים בתחום ליטיגציה בגין רשלנות רפואית. במקרים של רשלנות רפואית, עורך דין רופא יכול לספק נית"
7601,articles,publish,http://jus-tice.co.il/%D7%94%D7%98%D7%A8%D7%99%D7%A7%D7%99%D7%9D-%D7%94%D7%9E%D7%9C%D7%95%D7%9B%D7%9C%D7%9B%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%AA%D7%A8-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/,10-%d7%94%d7%98%d7%a8%d7%99%d7%a7%d7%99%d7%9d-%d7%94%d7%9e%d7%9c%d7%95%d7%9b%d7%9c%d7%9b%d7%99%d7%9d-%d7%91%d7%99%d7%95%d7%aa%d7%a8-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f,הטריקים המלוכלכים ביותר בגירושין | עו&#8221;ד גירושין,282,2022-07-22,2022-07-22,,,"גירושים הם אף פעם לא יפים, אבל לפעמים הם יכולים להיות ממש מכוערים. הקונפליקט הופך רגשי, וכל צד בדרך כלל עומד להפסיד משהו משמעותי בגירושים. עשרת תעלולי הגירושין המלוכלכים האלה משמשים הרבה אנשים בגירושי"
7583,articles,publish,http://jus-tice.co.il/articles/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%93%D7%95%D7%92%D7%9E%D7%90%D7%95%D7%AA/,%d7%9e%d7%a7%d7%a8%d7%99-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%93%d7%95%d7%92%d7%9e%d7%90%d7%95%d7%aa,מקרי רשלנות רפואית דוגמאות,282,2022-07-21,2022-07-21,,,"מקרי רשלנות רפואית דוגמאות אם רופא או אחות נכשלים במתן טיפול רפואי הולם באופן שבו לא היה פועל באותן נסיבות איש מקצוע רפואי אחראי, הדבר מכונה רשלנות רפואית. יש מגוון גדול של מקרי רשלנות רפואית, המבוססי"
7580,articles,publish,http://jus-tice.co.il/decision48240-04-17/,%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%9e%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%99%d7%95%d7%9e%d7%99%d7%9d-%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a4%d7%a1%d7%93-%d7%aa%d7%a7%d7%99%d7%a4%d7%aa-%d7%a1,זיכוי מעבירות איומים ערעור פס&#8221;ד תקיפת סתם כנגד בת זוג (ע&#8221;פ 48240-04-17),282,2022-07-18,2022-07-18,,,"השופטת יפעת שטרית: מבוא: בפנינו ערעור המופנה כנגד פסק דינו של בית משפט השלום בנצרת (כב&#8217; סגנית הנשיא, השופטת ע. במביליה- איינשטיין) בת&#8221;פ 693-02-12. הערעור מופנה כנגד הכרעת הדין מיום 6/7/16 "
7571,articles,publish,http://jus-tice.co.il/decision50014-01-19/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%99%d7%a2%d7%9c-%d7%99%d7%99%d7%98%d7%91-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%93%d7%91%d7%a8-%d7%9e%d7%99%d7%a0%d7%95%d7%99-%d7%9e%d7%95%d7%9e%d7%97%d7%94,השופטת יעל ייטב: החלטה בדבר מינוי מומחה מטעם בית המשפט בתיק רשלנות רפואית (ת&#8221;א 50014-01-19),282,2022-07-15,2022-07-15,,,"התובעת הגישה תביעה נגד הנתבעים בגין רשלנות רפואית. במסגרת ההליך הגישו הצדדים מספר חוות דעת של מומחים רפואיים מטעמם, בתחומים שונים. לאור הפערים בין חוות הדעת של המומחים מטעם הצדדים, ניתנה לצדדים האפשרו"
7569,articles,publish,http://jus-tice.co.il/decision71869-11-21/,%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%97%d7%99%d7%9c%d7%95%d7%98-%d7%a8%d7%9b%d7%91-%d7%99%d7%95%d7%a7%d7%a8%d7%94-%d7%91,פלילי: החלטה בערעור על חילוט רכב יוקרה בו נתפס נשק לא חוקי (עפ&#8221;ג 71869-11-21),282,2022-07-13,2022-07-13,,,"הנשיאה רויטל יפה-כ&#8221;ץ: כללי לאחר שהוגש כנגד המערער כתב אישום המייחס לו כי החזיק ברכבו אקדח ותחמושת, הגיעו הצדדים להסדר טיעון לפיו המערער יודה בעובדות כתב אישום מתוקן, ייגזר עליו עונש מאסר בפועל ש"
7533,articles,publish,http://jus-tice.co.il/articles/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A2%D7%A1-90031-%D7%91%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%A9%D7%9C-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%AA%D7%A7%D7%99/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a2%d7%a1-90031-%e2%82%aa-%d7%91%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%a9%d7%9c-%d7%94%d7%98%d7%a8%d7%93%d7%94-%d7%9e%d7%99%d7%a0%d7%99%d7%aa-%d7%aa%d7%a7%d7%99,"תביעה ע&#8221;ס 900,31 ₪ בעילות של הטרדה מינית , תקיפה מילולית והוצאת לשון הרע",282,2022-06-26,2022-06-26,,,
7527,articles,publish,http://jus-tice.co.il/articles/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A1-50-31-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%A2%D7%9C%D7%99%D7%95%D7%9F-%D7%91%D7%A9%D7%91/,%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%a1%d7%b3-50-31-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98-%d7%94%d7%a2%d7%9c%d7%99%d7%95%d7%9f-%d7%91%d7%a9%d7%91,ערעור פלילי מס׳ 50/31 בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים,282,2022-06-26,2022-06-26,,,
7517,articles,publish,http://jus-tice.co.il/decision22695-02-20/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-2022-%d7%96%d7%9b%d7%90%d7%95%d7%aa-%d7%9c%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%9e%d7%95%d7%a1%d7%9b%d7%9d-%d7%a9%d7%a0%d7%a7%d7%91%d7%a2-%d7%91%d7%94%d7%a1%d7%9b,פסק דין 2022 מאה שבעים ושמונה אלף שח פיצוי בגין הפרה-יסודית של הסכם מכר מקרקעין פרדס חנה כרכור (ת&#8221;א 22695-02-20),282,2022-06-23,2022-06-23,,,"&nbsp; פסק-דין זה עניינו הכרעה בשתי שאלות ממוקדות: האחת, האם זכאים התובעים לפיצוי המוסכם שנקבע במסגרת הסכם-המכר שנחתם בינם לבין הנתבעת מס&#8217; 1, או לחלופין לכל סכום אחר? והשנייה, האם יש לקזז את סכו"
7507,articles,publish,http://jus-tice.co.il/vietnam-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%95%d7%99%d7%90%d7%98%d7%a0%d7%9d,עורך דין פלילי | עורך דין וייטנאם,282,2022-06-23,2022-06-24,,,חשיבותם של עורכי דין פליליים סנגור פליליים ועורכי דין פליליים מגנים על אזרחים שמואשמים בפשעים ואינם יכולים להגן על עצמם. עורכי הדין הפליליים מבטיחים שכל הצדדים המשתתפים בהליך המשפטי פועלים בקפידה על פ
7502,articles,publish,http://jus-tice.co.il/decision37975-11-17/,%d7%94%d7%a4%d7%97%d7%aa%d7%94-%d7%91%d7%a2%d7%95%d7%a0%d7%a9-%d7%9b%d7%a1%d7%a2%d7%93-%d7%91%d7%9e%d7%a1%d7%92%d7%a8%d7%aa-%d7%94%d7%92%d7%a0%d7%94-%d7%9e%d7%9f-%d7%94%d7%a6%d7%93%d7%a7-%d7%a4%d7%92,הפחתה בעונש כסעד במסגרת הגנה מן הצדק- פגיעה בזכויות נאשם שנדקר במעצר (ת&#8221;פ 37975-11-17),282,2022-06-20,2022-06-20,,,"נאשמים 1-2 (להלן: &#8220;הנאשמים&#8221;) הורשעו לאחר ניהול הליך הוכחות בשלושה אישומים שונים. באישום הראשון הורשעו הנאשמים ב-62 עבירות של קבלת דבר במרמה בנסיבות מחמירות, 11 עבירות של זיוף בנסיבות מחמיר"
7499,articles,publish,http://jus-tice.co.il/decision31783-04-21/,%d7%94%d7%a8%d7%a9%d7%a2%d7%94-%d7%91%d7%91%d7%99%d7%a6%d7%95%d7%a2-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%91%d7%a9%d7%aa%d7%99-%d7%a0%d7%a9%d7%99%d7%9d-%d7%9c%d7%9c%d7%90-%d7%94,"הרשעה בביצוע עבירות מין בשתי נשים, ללא הסכמתן ותוך ניצול העובדה שהיו שתויות (שיכורות משתית אלכוהול) במצב המונע מהן לתת הסכמה חופשית (תפ&#8221;ח 31783-04-21)",282,2022-06-20,2022-06-20,,,"נגד הנאשם הוגש כתב אישום, המייחס לו ביצוע עבירות מין בשתי נשים, ללא הסכמתן ותוך ניצול העובדה שהיו במצב המונע מהן לתת הסכמה חופשית.עובדות כתב האישום &nbsp; 2. בחודשים שקדמו ליום 29.3.2021, התנהלה בין א"
7496,articles,publish,http://jus-tice.co.il/decision49576-05-20/,%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%99%d7%99%d7%a6%d7%95%d7%92%d7%99%d7%aa-%d7%a0%d7%92%d7%93-%d7%90%d7%99%d7%99%d7%a1-ace-%d7%94%d7%a1%d7%93%d7%a8-%d7%a4%d7%a9%d7%a8,אישור תביעה ייצוגית נגד אייס ACE הסדר פשרה שלפיו ייהנו לקוחות אייס מפיצוי כספי (ת&#8221;צ 49576-05-20),282,2022-06-20,2022-06-20,,,"&nbsp; &nbsp; לפני ביהמ&#8221;ש בקשה לאישור הסדר פשרה לפי סעיפים 18 ו- 19 לחוק תובענות ייצוגיות, התשס&#8221;ו – 2006 (להלן: &#8220;חוק תובענות ייצוגיות&#8221;) ולתקנה 12 לתקנות תובענות ייצוגיות, תש&#8"
7491,articles,publish,http://jus-tice.co.il/china-lawyers/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%a1%d7%99%d7%9f-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a1%d7%99%d7%9f,עורך דין סין | עו&#8221;ד ישראלי בסין | לווי משפטי משרד בסין,282,2022-06-19,2024-05-02,,,"כמדינת חוק אזרחי, מערכת המשפט של סין מבוססת בעיקרה על חוקים כתובים. משלימים חוקים אלה, בית המשפט העממי העליון והפרקליט העממי העליון מוציאים מעת לעת פרשנויות שיפוטיות. פרשנויות אלו משמשות הנחיות חיוניו"
7487,articles,publish,http://jus-tice.co.il/%D7%AA%D7%A4%D7%97%D7%A226551-01-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%99%D7%95%D7%A1%D7%A3%D7%A2%D7%A6%D7%99%D7%A8/,%d7%94%d7%9b%d7%a8%d7%a2%d7%aa-%d7%93%d7%99%d7%9f-%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%a9%d7%95%d7%a8%d7%94-%d7%a9%d7%9c-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%95%d7%9e%d7%a2%d7%a9,פלילי: הרשעת נאשם בשורה של עבירות מין ומעשים מגונים שביצע במספר קטינים (תפח&#8221;ע 26551-01-21),282,2022-06-16,2022-06-16,,,"נאסר בזאת פרסום כל פרט המזהה את המתלוננים או מי מבני משפחתם, לרבות פרסום שם, שם משפחה, כתובת מגורים, מקום לימודים ומקום עבודה. כפוף לאיסור לעיל ניתן לפרסם את עובדות המקרה. &nbsp; ביום 14.1.21 הוגש נגד"
