"row_id","source_system","post_id","post_type","wp_status","current_url","current_slug","current_title","title","proposed_title","proposed_english_slug","proposed_new_url","canonical_url","content_body_file","content_body_exists","content_body_available","word_count","h1","h2_list","meta_title","meta_description","rank_math_title","rank_math_description","author","reviewer","published_date","modified_date","date_published","date_modified","categories","tags","practice_area","primary_cluster","secondary_cluster","pillar_page","supporting_page","cluster_role","primary_keyword","secondary_keywords","search_intent","gsc_clicks_3m","gsc_impressions_3m","gsc_ctr_3m","gsc_position_3m","gsc_clicks_12m","gsc_impressions_12m","gsc_ctr_12m","gsc_position_12m","top_queries","traffic_risk","cannibalization_group","cannibalization_notes","recommended_action","action_reason","redirect_required","redirect_type","redirect_target","redirect_priority","internal_links_needed","internal_links_from","internal_links_to","official_sources_needed","schema_needed","eeat_missing","legal_compliance_notes","content_gap_notes","business_opportunity","lead_gen_opportunity","lawyer_profile_opportunity","city_page_opportunity","import_ready","owner_review_required","data_gaps","last_reviewed_by","last_reviewed_date","agent_notes"
"794","wp-rest+gsc-api+old-inventory","877","articles","publish","https://jus-tice.co.il/detention-days","%d7%9e%d7%a2%d7%a6%d7%a8-%d7%99%d7%9e%d7%99%d7%9d","???? ????","???? ????","","","","https://jus-tice.co.il/detention-days","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","511","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2019-03-24","2021-10-11","2019-03-24","2021-10-11","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","4","5357","0.07%","37.5","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"815","wp-rest+gsc-api+old-inventory","845","articles","publish","https://jus-tice.co.il/drug-possession","%d7%94%d7%97%d7%96%d7%a7%d7%aa-%d7%a1%d7%9e%d7%99%d7%9d","????? ????","????? ????","","","","https://jus-tice.co.il/drug-possession","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","581","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2019-03-24","2024-02-25","2019-03-24","2024-02-25","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","4","5861","0.07%","40.5","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"816","wp-rest+gsc-api+old-inventory","862","articles","publish","https://jus-tice.co.il/drug-related-crime","%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%a1%d7%9e%d7%99%d7%9d","?????? ????","?????? ????","","","","https://jus-tice.co.il/drug-related-crime","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","530","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2019-03-24","2024-02-25","2019-03-24","2024-02-25","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","3","23833","0.01%","34.9","","HIGH","","","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","High traffic URL - protect","UNKNOWN_NEEDS_APPROVAL","","","CRITICAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","DO_NOT_TOUCH","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"817","wp-rest+gsc-api+old-inventory","867","articles","publish","https://jus-tice.co.il/drug-trafficking","%d7%a1%d7%97%d7%a8-%d7%91%d7%a1%d7%9e%d7%99%d7%9d","??? ????? | ????? ??? ?????","??? ????? | ????? ??? ?????","","","","https://jus-tice.co.il/drug-trafficking","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","491","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2019-03-24","2024-02-25","2019-03-24","2024-02-25","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","6","8019","0.07%","25.3","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"830","wp-rest+gsc-api+old-inventory","882","articles","publish","https://jus-tice.co.il/expungement-of-criminal-records","%d7%9e%d7%97%d7%99%d7%a7%d7%aa-%d7%a8%d7%99%d7%a9%d7%95%d7%9d-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","????? ????? ?????","????? ????? ?????","","","","https://jus-tice.co.il/expungement-of-criminal-records","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","572","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2019-03-24","2022-03-06","2019-03-24","2022-03-06","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","2","5664","0.04%","63.2","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"831","wp-rest+gsc-api+old-inventory","5986","articles","publish","https://jus-tice.co.il/extension-of-detention-for-more-than-thirty-days","%d7%94%d7%90%d7%a8%d7%9b%d7%aa-%d7%9e%d7%a2%d7%a6%d7%a8-%d7%9e%d7%a2%d7%9c-%d7%a9%d7%9c%d7%95%d7%a9%d7%99%d7%9d-%d7%99%d7%9e%d7%99%d7%9d","????? ???? ??? ?????? ????","????? ???? ??? ?????? ????","","","","https://jus-tice.co.il/extension-of-detention-for-more-than-thirty-days","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","2544","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2021-08-14","2021-08-14","2021-08-14","2021-08-14","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","10","4414","0.23%","52.6","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"869","wp-rest+gsc-api+old-inventory","9517","articles","publish","https://jus-tice.co.il/history-of-criminal-justice","%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%94-%d7%a9%d7%9c-%d7%9e%d7%a9%d7%a4%d7%98-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","???????? ?? ???? ?????","???????? ?? ???? ?????","","","","https://jus-tice.co.il/history-of-criminal-justice","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","4017","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2023-05-21","2023-05-21","2023-05-21","2023-05-21","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","13","598","2.17%","26.0","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"879","wp-rest+gsc-api+old-inventory","2885","articles","publish","https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost","%d7%9b%d7%9e%d7%94-%d7%a2%d7%95%d7%9c%d7%94-%d7%99%d7%99%d7%a6%d7%95%d7%92-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%97%d7%99%d7%a8%d7%95%d7%9f-%d7%9e","??? ???? ????? ???? ??? ?????? | ?????? ????? 2024","??? ???? ????? ???? ??? ?????? | ?????? ????? 2024","","","","https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","2446","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2021-02-02","2023-12-06","2021-02-02","2023-12-06","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","217","22996","0.94%","36.3","","HIGH","","","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","High traffic URL - protect","UNKNOWN_NEEDS_APPROVAL","","","CRITICAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","DO_NOT_TOUCH","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"880","wp-rest+gsc-api+old-inventory","850","articles","publish","https://jus-tice.co.il/how-to-choose-criminal-defense-attorney","how-to-choose-criminal-defense-attorney","???? ?????? ???? ??? ?????","???? ?????? ???? ??? ?????","","","","https://jus-tice.co.il/how-to-choose-criminal-defense-attorney","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","1150","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2019-03-24","2024-04-04","2019-03-24","2024-04-04","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","1","999","0.10%","38.9","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"884","wp-rest+gsc-api+old-inventory","9583","articles","publish","https://jus-tice.co.il/human-trafficking","%d7%9e%d7%94-%d7%96%d7%94-%d7%a1%d7%97%d7%a8-%d7%91%d7%91%d7%a0%d7%99-%d7%90%d7%93%d7%9d","??&#8221;? ????? ??? ???? ???","??&#8221;? ????? ??? ???? ???","","","","https://jus-tice.co.il/human-trafficking","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","7921","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2023-05-31","2023-05-31","2023-05-31","2023-05-31","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","6","855","0.70%","23.8","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"912","wp-rest+gsc-api+old-inventory","948","articles","publish","https://jus-tice.co.il/israel-crime-statistics","%d7%9e%d7%a9%d7%98%d7%a8%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%94%d7%a9%d7%a0%d7%aa%d7%95%d7%9f-%d7%94%d7%a1%d7%98%d7%98%d7%99%d7%a1%d7%98%d7%99","????? ????? ?????? ????????","????? ????? ?????? ????????","","","","https://jus-tice.co.il/israel-crime-statistics","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","13478","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2019-06-19","2021-03-24","2019-06-19","2021-03-24","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","6","5193","0.12%","17.8","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"915","wp-rest+gsc-api+old-inventory","6802","articles","publish","https://jus-tice.co.il/israel-police","%d7%9e%d7%94%d7%99-%d7%9e%d7%a9%d7%98%d7%a8%d7%94-%d7%9e%d7%a9%d7%98%d7%a8%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c","??? ?????? ????? ?????","??? ?????? ????? ?????","","","","https://jus-tice.co.il/israel-police","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","932","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-02-28","2023-04-14","2022-02-28","2023-04-14","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","2","4378","0.05%","39.9","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"942","wp-rest+gsc-api+old-inventory","12464","articles","publish","https://jus-tice.co.il/lahav-433","%d7%9c%d7%94%d7%91-433-%d7%9e%d7%91%d7%a0%d7%94-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9b%d7%aa%d7%95%d7%91%d7%aa-%d7%95%d7%98%d7%9c%d7%a4%d7%95%d7%9f-%d7%9e%d7%a9%d7%98%d7%a8%d7%aa-%d7%99%d7%a9","??? 433: ???? ?????? ?????? ???????? | ????? ????? ??? 433","??? 433: ???? ?????? ?????? ???????? | ????? ????? ??? 433","","","","https://jus-tice.co.il/lahav-433","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","16693","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2025-05-12","2025-05-12","2025-05-12","2025-05-12","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","302","23380","1.29%","13.2","","HIGH","","","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","High traffic URL - protect","UNKNOWN_NEEDS_APPROVAL","","","CRITICAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","DO_NOT_TOUCH","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"951","wp-rest+gsc-api+old-inventory","7685","articles","publish","https://jus-tice.co.il/lawyer-near-me-criminal-law","%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%94%d7%92%d7%a0%d7%94-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%aa-%d7%94%d7%98%d7%95%d7%91%d7%99%d7%9d-%d7%91%d7%99%d7%95%d7%aa%d7%a8-%d7%91","????? ???? ????? ?????? ?????? ????? ?????? ? ?????? ????? ???","????? ???? ????? ?????? ?????? ????? ?????? ? ?????? ????? ???","","","","https://jus-tice.co.il/lawyer-near-me-criminal-law","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","2000","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-09-01","2022-09-01","2022-09-01","2022-09-01","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","13","12912","0.10%","64.1","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"957","wp-rest+gsc-api+old-inventory","NEEDS_WP_MATCH","UNKNOWN","NEEDS_WP_PULL","https://jus-tice.co.il/leading-criminal-law-firm","leading-criminal-law-firm","leading criminal law firm","leading criminal law firm","","","","https://jus-tice.co.il/leading-criminal-law-firm","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","UNKNOWN","NEEDS_ASSIGNMENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_WP_MATCH","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","16","10533","0.15%","52.8","","MEDIUM","","","NEEDS_WP_MATCH","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","NO","YES","NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"976","wp-rest+gsc-api+old-inventory","8793","articles","publish","https://jus-tice.co.il/list-of-types-of-fraud","%d7%a8%d7%a9%d7%99%d7%9e%d7%94-%d7%a9%d7%9c-%d7%a1%d7%95%d7%92%d7%99-%d7%94%d7%95%d7%a0%d7%90%d7%94","???? ??? ????? ????? |  ???? ?????","???? ??? ????? ????? |  ???? ?????","","","","https://jus-tice.co.il/list-of-types-of-fraud","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","1412","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2023-03-14","2023-06-04","2023-03-14","2023-06-04","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","31","5439","0.57%","32.3","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"983","wp-rest+gsc-api+old-inventory","5967","articles","publish","https://jus-tice.co.il/marijuana-possession-us-law","%d7%94%d7%97%d7%96%d7%a7%d7%aa-%d7%9e%d7%a8%d7%99%d7%97%d7%95%d7%90%d7%a0%d7%94-%d7%97%d7%95%d7%a7%d7%99%d7%9d-%d7%95%d7%a2%d7%95%d7%a0%d7%a9%d7%99%d7%9d-%d7%91%d7%90%d7%a8%d7%94%d7%91","????? ????????: ????? ??????? ????&#8221;?","????? ????????: ????? ??????? ????&#8221;?","","","","https://jus-tice.co.il/marijuana-possession-us-law","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","1164","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2021-08-12","2024-04-30","2021-08-12","2024-04-30","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","12","1850","0.65%","54.4","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"995","wp-rest+gsc-api+old-inventory","9653","articles","publish","https://jus-tice.co.il/miranda-warning","%d7%90%d7%96%d7%94%d7%a8%d7%aa-%d7%9e%d7%99%d7%a8%d7%a0%d7%93%d7%94-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%91%d7%90%d7%a8%d7%a6%d7%95%d7%aa-%d7%94%d7%91","????? ?????? | ????? ??? ????? ?????? ?????","????? ?????? | ????? ??? ????? ?????? ?????","","","","https://jus-tice.co.il/miranda-warning","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","8775","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2023-06-09","2023-06-09","2023-06-09","2023-06-09","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","18","2735","0.66%","22.3","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"1001","wp-rest+gsc-api+old-inventory","8629","articles","publish","https://jus-tice.co.il/most-famous-murder-acquittal-cases","%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%9e%d7%90%d7%a9%d7%9e%d7%aa-%d7%a8%d7%a6%d7%97-%d7%94%d7%aa%d7%99%d7%a7%d7%99%d7%9d-%d7%94%d7%9e%d7%a4%d7%95%d7%a8%d7%a1%d7%9e%d7%99%d7%9d-%d7%9e%d7%99-%d7%a2%d7%95","????? ????? ???: ?????? ????????? ?? ???? ???? ????? ????? ???? ?????? ??????","????? ????? ???: ?????? ????????? ?? ???? ???? ????? ????? ???? ?????? ??????","","","","https://jus-tice.co.il/most-famous-murder-acquittal-cases","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","286","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2023-02-23","2023-02-23","2023-02-23","2023-02-23","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","15","1143","1.31%","12.5","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"1002","wp-rest+gsc-api+old-inventory","9625","articles","publish","https://jus-tice.co.il/murder-in-united-states-law","%d7%a2%d7%91%d7%99%d7%a8%d7%aa-%d7%a8%d7%a6%d7%97-%d7%90%d7%a8%d7%a6%d7%95%d7%aa-%d7%94%d7%91%d7%a8%d7%99%d7%aa-%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%97%d7%95%d7%a7-%d7%90%d7%a8","????? ??? ????? ????? | ??&#8221;? ????? ??? ???&#8221;?","????? ??? ????? ????? | ??&#8221;? ????? ??? ???&#8221;?","","","","https://jus-tice.co.il/murder-in-united-states-law","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","2779","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2023-06-05","2023-06-05","2023-06-05","2023-06-05","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","89","12102","0.74%","35.2","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"1028","wp-rest+gsc-api+old-inventory","888","articles","publish","https://jus-tice.co.il/police-records-data-deletion","%d7%9e%d7%97%d7%99%d7%a7%d7%aa-%d7%a8%d7%99%d7%a9%d7%95%d7%9d-%d7%9e%d7%a9%d7%98%d7%a8%d7%aa%d7%99","????? ????? ?????? | ????? ????? ?? ????? ??????","????? ????? ?????? | ????? ????? ?? ????? ??????","","","","https://jus-tice.co.il/police-records-data-deletion","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","530","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2019-03-24","2020-10-17","2019-03-24","2020-10-17","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","8","33822","0.02%","31.8","","HIGH","","","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","High traffic URL - protect","UNKNOWN_NEEDS_APPROVAL","","","CRITICAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","DO_NOT_TOUCH","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"1063","wp-rest+gsc-api+old-inventory","11131","articles","publish","https://jus-tice.co.il/prosecutor","%d7%aa%d7%95%d7%91%d7%a2-%d7%91%d7%9e%d7%a9%d7%a4%d7%98-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","???? ????? ?????","???? ????? ?????","","","","https://jus-tice.co.il/prosecutor","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","4586","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2024-04-04","2024-04-04","2024-04-04","2024-04-04","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","11","3041","0.36%","29.0","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
