"source_url","target_url","redirect_type","reason","traffic_risk","gsc_clicks_12m","gsc_impressions_12m","backlink_check_needed","owner_approved","implementation_status"
"https://jus-tice.co.il/criminal-defense-attorney","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","10","62117","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/criminal-defense-attorney-roles-and-responsibilities","","301","NEEDS_OWNER_REVIEW","LOW","1","169","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/criminal-defenses","","301","NEEDS_OWNER_REVIEW","MEDIUM","14","2495","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/criminal-law","","301","NEEDS_WP_MATCH","MEDIUM","4","8400","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/criminal-negligence","","301","NEEDS_OWNER_REVIEW","MEDIUM","6","2185","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/cybersex-trafficking","","301","NEEDS_OWNER_REVIEW","MEDIUM","11","2745","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision10297-09-21","","301","NEEDS_OWNER_REVIEW","LOW","9","860","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision20043-03-23","","301","NEEDS_OWNER_REVIEW","LOW","12","894","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision22431-08-19","","301","NEEDS_OWNER_REVIEW","MEDIUM","45","2344","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision26671-07-21","","301","NEEDS_OWNER_REVIEW","MEDIUM","61","746","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision31783-04-21","","301","NEEDS_OWNER_REVIEW","MEDIUM","26","909","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision37975-11-17","","301","NEEDS_OWNER_REVIEW","LOW","14","1253","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision42377-09-22","","301","NEEDS_OWNER_REVIEW","MEDIUM","73","5632","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision48240-04-17","","301","NEEDS_OWNER_REVIEW","LOW","8","1497","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision6077-20","","301","NEEDS_OWNER_REVIEW","LOW","1","1559","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/decision71869-11-21","","301","NEEDS_OWNER_REVIEW","LOW","13","1541","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/detention-before-charge-or-trial","","301","NEEDS_OWNER_REVIEW","MEDIUM","1","7463","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/detention-days","","301","NEEDS_OWNER_REVIEW","MEDIUM","4","5357","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/drug-possession","","301","NEEDS_OWNER_REVIEW","MEDIUM","4","5861","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/drug-related-crime","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","3","23833","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/drug-trafficking","","301","NEEDS_OWNER_REVIEW","MEDIUM","6","8019","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/expungement-of-criminal-records","","301","NEEDS_OWNER_REVIEW","MEDIUM","2","5664","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/extension-of-detention-for-more-than-thirty-days","","301","NEEDS_OWNER_REVIEW","MEDIUM","10","4414","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/history-of-criminal-justice","","301","NEEDS_OWNER_REVIEW","LOW","13","598","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","217","22996","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/how-to-choose-criminal-defense-attorney","","301","NEEDS_OWNER_REVIEW","LOW","1","999","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/human-trafficking","","301","NEEDS_OWNER_REVIEW","LOW","6","855","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/israel-crime-statistics","","301","NEEDS_OWNER_REVIEW","MEDIUM","6","5193","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/israel-police","","301","NEEDS_OWNER_REVIEW","MEDIUM","2","4378","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/lahav-433","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","302","23380","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/lawyer-near-me-criminal-law","","301","NEEDS_OWNER_REVIEW","MEDIUM","13","12912","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/leading-criminal-law-firm","","301","NEEDS_WP_MATCH","MEDIUM","16","10533","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/list-of-types-of-fraud","","301","NEEDS_OWNER_REVIEW","MEDIUM","31","5439","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/marijuana-possession-us-law","","301","NEEDS_OWNER_REVIEW","LOW","12","1850","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/miranda-warning","","301","NEEDS_OWNER_REVIEW","MEDIUM","18","2735","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/most-famous-murder-acquittal-cases","","301","NEEDS_OWNER_REVIEW","LOW","15","1143","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/murder-in-united-states-law","","301","NEEDS_OWNER_REVIEW","MEDIUM","89","12102","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/police-records-data-deletion","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","8","33822","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/prosecutor","","301","NEEDS_OWNER_REVIEW","MEDIUM","11","3041","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%94%D7%92%D7%91%D7%9C%D7%94-%D7%A2%D7%9C-%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%9E%D7%99%D7%93%D7%A2-%D7%9E%D7%94%D7%9E%D7%A8%D7%A9%D7%9D-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%95%D7%A7%D7%99%D7%A6%D7%95%D7%A8-%D7%AA%D7%A7%D7%95%D7%A4%D7%AA-%D7%94%D7%A8%D7%99%D7%A9%D7%95%D7%9D","","301","NEEDS_OWNER_REVIEW","LOW","1","992","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA-%D7%97%D7%99%D7%A8%D7%95%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%9B%D7%A0%D7%99%D7%A1%D7%AA","","301","NEEDS_OWNER_REVIEW","LOW","0","25","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%91%D7%A7%D7%A9%D7%AA-%D7%94%D7%A1%D7%92%D7%A8%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A9%D7%9C-%D7%A7%D7%91%D7%9C%D7%AA-%D7%93","","301","NEEDS_OWNER_REVIEW","MEDIUM","6","3210","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%A0%D7%98%D7%9C-%D7%94%D7%94%D7%95%D7%9B%D7%97%D7%94-%D7%9C%D7%A7%D7%99%D7%95%D7%9E%D7%95-%D7%A9%D7%9C-%D7%A1%D7%99%D7%99%D7%92-%D7%9C%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%A4%D7%9C%D7%99%D7%9C","","301","NEEDS_OWNER_REVIEW","LOW","17","986","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95-%D7%9E%D7%9C%D7%99%D7%A7%D7%95%D7%91%D7%A1%D7%A7%D7%99-%D7%A2%D7%99%D7%A7%D7%A8%D7%99-%D7%A0%D7%99%D7%9E%D7%95%D7%A7%D7%99-%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9","","301","NEEDS_OWNER_REVIEW","LOW","3","435","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%95%D7%A8%D7%A9%D7%A2-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A9%D7%9C-%D7%92%D7%A8%D7%9D-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA","","301","NEEDS_OWNER_REVIEW","MEDIUM","8","4168","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%A2%D7%A4-8360-19-%D7%93%D7%A0%D7%99%D7%90%D7%9C-%D7%96%D7%99%D7%A1%D7%9E%D7%9F-%D7%A0%D7%92%D7%93-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%92%D7%99","","301","NEEDS_OWNER_REVIEW","MEDIUM","27","1156","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%A7%D7%A6%D7%99%D7%9F-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A1%D7%A2%D7%99%D7%A3-44-%D7%90-%D7%A9","","301","NEEDS_OWNER_REVIEW","MEDIUM","39","1268","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%91%D7%92%D7%99%D7%9F-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A9%D7%95%D7%95%D7%90-%D7%A6%D7%90-24231-06-21","","301","NEEDS_OWNER_REVIEW","MEDIUM","27","1336","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/psakdin/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%9B%D7%9C%D7%91-%D7%9E%D7%A1%D7%95%D7%9B%D7%9F-%D7%A9%D7%AA%D7%A7%D7%A3-%D7%9C%D7%9C%D7%90-%D7%A8%D7%A9%D7%99%D7%95%D7%9F-%D7%94%D7%A8","","301","NEEDS_OWNER_REVIEW","MEDIUM","16","2946","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/public-defender-annual-report-2019","","301","NEEDS_OWNER_REVIEW","MEDIUM","13","4341","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/publications_batap_olami_police-crime-data-transparency","","301","NEEDS_OWNER_REVIEW","LOW","1","989","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/punishment-for-offenses-of-causing-death-in-road-accidents","","301","NEEDS_OWNER_REVIEW","MEDIUM","19","5329","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/rape-us-law","","301","NEEDS_OWNER_REVIEW","MEDIUM","17","4687","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/report-crime","","301","NEEDS_OWNER_REVIEW","MEDIUM","28","3216","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/request-for-extension-of-detention-beyond-nine-months","","301","NEEDS_OWNER_REVIEW","LOW","18","1673","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/roman-zadorov-detention-until-the-end-of-proceedings","","301","NEEDS_OWNER_REVIEW","LOW","1","105","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/sex-trafficking","","301","NEEDS_OWNER_REVIEW","LOW","14","1765","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/sexual-battery-us-law","","301","NEEDS_OWNER_REVIEW","LOW","10","569","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/sexual-offenses","","301","NEEDS_OWNER_REVIEW","MEDIUM","11","11486","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/shoplifting","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","162","11082","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/should-i-admit-guilt-to-my-criminal-defense-attorney","","301","NEEDS_OWNER_REVIEW","LOW","7","1643","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/standard-minimum-rules-for-treatment-of-prisoners","","301","NEEDS_OWNER_REVIEW","LOW","18","1445","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/top-criminal-lawyer-tel-aviv","","301","NEEDS_OWNER_REVIEW","LOW","0","96","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/us-law-aggravating-factors-in-criminal-sentences","","301","NEEDS_OWNER_REVIEW","LOW","2","976","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/usa-arraignment-formal-reading-of-criminal-charging","","301","NEEDS_OWNER_REVIEW","MEDIUM","20","1001","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/vietnam-lawyer","","301","NEEDS_OWNER_REVIEW","LOW","2","178","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/what-is-money-laundering","","301","NEEDS_OWNER_REVIEW","MEDIUM","11","12434","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/what-to-consider-when-hiring-a-criminal-lawyer","","301","NEEDS_OWNER_REVIEW","LOW","1","140","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
