id,url,slug,title,status
7170,http://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%A9%D7%9C-%D7%90%D7%99%D7%A9%D7%94-%D7%9C%D7%91%D7%99%D7%A6%D7%95%D7%A2-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%92%D7%A2-%D7%9C/,%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%94-%d7%a9%d7%9c-%d7%90%d7%99%d7%a9%d7%94-%d7%9c%d7%91%d7%99%d7%a6%d7%95%d7%a2-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%92%d7%a2-%d7%9c,"פס&#8221;ד בתובענה של אישה לביצוע פס&#8221;ד בנוגע לדירה שבבעלות בן זוגה לשעבר (תלה&#8221;מ 35787-02-22)",publish
7168,http://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%A0%D7%99%D7%AA%D7%9F-%D7%9C%D7%94%D7%A6%D7%99%D7%92-%D7%97%D7%95%D7%95%D7%AA-%D7%93%D7%A2%D7%AA-%D7%A4%D7%A8%D7%98%D7%99%D7%AA-%D7%9C%D7%9E%D7%95%D7%9E%D7%97%D7%94-%D7%A9%D7%9E/,%d7%94%d7%90%d7%9d-%d7%a0%d7%99%d7%aa%d7%9f-%d7%9c%d7%94%d7%a6%d7%99%d7%92-%d7%97%d7%95%d7%95%d7%aa-%d7%93%d7%a2%d7%aa-%d7%a4%d7%a8%d7%98%d7%99%d7%aa-%d7%9c%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%a9%d7%9e,"האם ניתן להציג חוות דעת פרטית למומחה שמונה מטעם בית המשפט? (רמ&#8221;ש 6211-04-22)",publish
7166,http://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%93-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%A9%D7%94%D7%92%D7%99%D7%A9%D7%95-%D7%99%D7%95%D7%A8%D7%A9%D7%99-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%A0%D7%92/,%d7%a4%d7%a1%d7%93-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%9b%d7%aa%d7%95%d7%91%d7%94-%d7%a9%d7%94%d7%92%d7%99%d7%a9%d7%95-%d7%99%d7%95%d7%a8%d7%a9%d7%99-%d7%94%d7%90%d7%99%d7%a9%d7%94-%d7%a0%d7%92,"פס&#8221;ד &#8211; תביעת כתובה שהגישו יורשי האישה נגד עזבון בעלה מנישואים שניים כשברור שלא התפיס צררי &#8211; 1303958-1 &#8211; ביה&#8221;ד חיפה‎‎",publish
7164,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%94%D7%A4%D7%A1%D7%93-%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%90%D7%99%D7%A9%D7%94-%D7%A9%D7%99%D7%96%D7%9E%D7%94-%D7%90%D7%AA-%D7%94%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-1236570-2-%D7%91%D7%99%D7%94%D7%93-%D7%97%D7%99%D7%A4%D7%94/,%d7%a4%d7%a1%d7%93-%d7%94%d7%a4%d7%a1%d7%93-%d7%9b%d7%aa%d7%95%d7%91%d7%94-%d7%91%d7%90%d7%99%d7%a9%d7%94-%d7%a9%d7%99%d7%96%d7%9e%d7%94-%d7%90%d7%aa-%d7%94%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99,"פס&#8221;ד &#8211; הפסד כתובה באישה שיזמה את הגירושין &#8211; 1236570-2 &#8211; ביה&#8221;ד חיפה‎‎",publish
7162,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95-%D7%99%D7%A8%D7%95%D7%A9%D7%94-%D7%91%D7%92%D7%9C%D7%9C-%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%A9%D7%A0%D7%9E%D7%A6%D7%90%D7%94-%D7%9C%D7%90%D7%97%D7%A8-%D7%A9%D7%A0%D7%99%D7%9D-%D7%A8%D7%91%D7%95%D7%AA-491180-3-%D7%91%D7%99%D7%94%D7%93-%D7%97%D7%99%D7%A4%D7%94/,%d7%a4%d7%a1%d7%93-%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%a6%d7%95-%d7%99%d7%a8%d7%95%d7%a9%d7%94-%d7%91%d7%92%d7%9c%d7%9c-%d7%a6%d7%95,"פס&#8221;ד &#8211; דחיית בקשה לביטול צו ירושה בגלל צוואה ש&#8217;נמצאה&#8217; לאחר שנים רבות &#8211; 491180-3 &#8211; ביה&#8221;ד חיפה‎‎",publish
7160,http://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%94%D7%91%D7%A2%D7%9C-%D7%A8%D7%A9%D7%90%D7%99-%D7%9C%D7%A2%D7%9B%D7%91-%D7%90%D7%AA-%D7%94%D7%92%D7%98-%D7%91%D7%98%D7%A2%D7%A0%D7%94-%D7%A9%D7%A2%D7%A8%D7%9B%D7%90%D7%95%D7%AA-%D7%91%D7%90%D7%A8%D7%94%D7%91-%D7%94%D7%99%D7%98%D7%95-%D7%90%D7%AA-%D7%93%D7%99%D7%A0%D7%95-1345115-4-%D7%91%D7%99%D7%94%D7%93-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D/,%d7%94%d7%90%d7%9d-%d7%94%d7%91%d7%a2%d7%9c-%d7%a8%d7%a9%d7%90%d7%99-%d7%9c%d7%a2%d7%9b%d7%91-%d7%90%d7%aa-%d7%94%d7%92%d7%98-%d7%91%d7%98%d7%a2%d7%a0%d7%94-%d7%a9%d7%a2%d7%a8%d7%9b%d7%90%d7%95%d7%aa,"האם הבעל רשאי לעכב את הגט בטענה שערכאות בארה&#8221;ב היטו את דינו &#8211; 1345115-4 &#8211; ביה&#8221;ד ירושלים",publish
7158,http://jus-tice.co.il/%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%AA%D7%A0%D7%94-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9B%D7%9E%D7%91%D7%A1%D7%A1-%D7%A7%D7%A0%D7%99%D7%99%D7%9F-%D7%95%D7%9E%D7%95%D7%9B%D7%99%D7%97-%D7%9B%D7%95%D7%95%D7%A0%D7%AA-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%90%D7%A3-%D7%9C%D7%9C%D7%90-%D7%A8%D7%99%D7%A9%D7%95%D7%9D-809633-3-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/,%d7%a4%d7%a1%d7%93-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%aa%d7%a0%d7%94-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%9b%d7%9e%d7%91%d7%a1%d7%a1-%d7%a7%d7%a0%d7%99%d7%99%d7%9f-%d7%95,"פס&#8221;ד &#8211; הסכם מתנה בין בני זוג כמבסס קניין ומוכיח כוונת שיתוף אף ללא רישום &#8211; 809633-3 &#8211; ביה&#8221;ד הגדול‎‎",publish
7156,http://jus-tice.co.il/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%93%D7%A8%D7%99%D7%A9%D7%94-%D7%9C%D7%A2%D7%99%D7%9B%D7%95%D7%91-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A9%D7%9D-%D7%94%D7%96%D7%9E%D7%AA-%D7%98%D7%A2%D7%A0%D7%95%D7%AA-%D7%A9%D7%9C%D7%90-%D7%94%D7%97%D7%9C-%D7%91%D7%99%D7%A8%D7%95%D7%A8%D7%9F-%D7%A9%D7%A4%D7%A1%D7%99%D7%A7%D7%AA-%D7%94%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%A9%D7%AA%D7%AA%D7%AA-%D7%A2%D7%9C%D7%99%D7%94%D7%9F-%D7%95%D7%A9%D7%94%D7%96%D7%9E%D7%AA%D7%9F-%D7%9E%D7%91%D7%95%D7%A7%D7%A9%D7%AA-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%94%D7%9C%D7%99%D7%9A-%D7%90%D7%97%D7%A8-1353339-1-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/,%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%93%d7%a8%d7%99%d7%a9%d7%94-%d7%9c%d7%a2%d7%99%d7%9b%d7%95%d7%91-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9c%d7%a9%d7%9d-%d7%94%d7%96%d7%9e%d7%aa-%d7%98%d7%a2,"דחיית דרישה לעיכוב גירושין לשם הזמת טענות שלא החל בירורן שפסיקת הגירושין אינה מושתתת עליהן ושהזמתן מבוקשת לצורך הליך אחר &#8211; 1353339-1 &#8211; ביה&#8221;ד הגדול‎‎",publish
7153,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%91%D7%92%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%A1%D7%95%D7%AA-%D7%90%D7%99%D7%A9%D7%94-%D7%91%D7%91%D7%A2%D7%9C-%D7%A4%D7%99%D7%A8%D7%95%D7%93-%D7%9E%D7%9E%D7%95%D7%A9%D7%9A-%D7%95%D7%9E%D7%A9%D7%A0%D7%99%D7%9B%D7%A8-%D7%9B%D7%99-%D7%A4%D7%A0%D7%99-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-1343730-1-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/,%d7%a4%d7%a1%d7%93-%d7%97%d7%99%d7%95%d7%91-%d7%92%d7%98-%d7%91%d7%92%d7%99%d7%9f-%d7%9e%d7%90%d7%99%d7%a1%d7%95%d7%aa-%d7%90%d7%99%d7%a9%d7%94-%d7%91%d7%91%d7%a2%d7%9c-%d7%a4%d7%99%d7%a8%d7%95,"פס&#8221;ד &#8211; חיוב גט בגין מאיסות אישה בבעל פירוד ממושך ומשניכר כי פני הצדדים לגירושין &#8211; 1343730-1 &#8211; ביה&#8221;ד הגדול",publish
7145,http://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%A8%D7%A6%D7%97-%D7%90%D7%99%D7%A9%D7%94-%D7%91%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%AA%D7%A4%D7%97-4710-11-18/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%a8%d7%a6%d7%97-%d7%90%d7%99%d7%a9%d7%94-%d7%91%d7%a0%d7%aa%d7%a0%d7%99%d7%94-%d7%aa%d7%a4%d7%97-4710-11-18,"עונש פלילי נאשם ברצח אישה בנתניה (תפ&#8221;ח 4710-11-18)",publish
7140,http://jus-tice.co.il/psakdin/%D7%AA%D7%A669551-01-18%D7%92%D7%A8%D7%95%D7%A4%D7%A8-%D7%A0-%D7%90%D7%9C%D7%95%D7%A0%D7%99%D7%90%D7%9C-%D7%91%D7%A2%D7%9E/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%99%d7%99%d7%a6%d7%95%d7%92%d7%99%d7%aa-%d7%9e%d7%a7%d7%93%d7%95%d7%a0%d7%9c%d7%93%d7%a1-%d7%94%d7%98%d7%a2%d7%99%d7%99%d7%94-%d7%94%d7%aa%d7%95%d7%a1%d7%a4%d7%aa,"אישור תביעה ייצוגית מקדונלד&#8217;ס טענת הטעייה בהגדלת התוספת והשתייה",publish
7124,http://jus-tice.co.il/what-to-do-now-if-you-are-considering-a-divorce/,%d7%94%d7%9b%d7%a0%d7%95%d7%aa-%d7%9c%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9e%d7%94-%d7%9c%d7%a2%d7%a9%d7%95%d7%aa-%d7%a2%d7%9b%d7%a9%d7%99%d7%95-%d7%90%d7%9d-%d7%90%d7%aa%d7%94-%d7%a9%d7%95,"הכנות לגירושין: מה לעשות עכשיו אם אתה שוקל להתגרש",publish
7122,http://jus-tice.co.il/%D7%A8%D7%9E%D7%A929980-04-22%D7%A2-%D7%90-%D7%95-%D7%A0-%D7%A4-%D7%95/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%96,"פסק דין בערעור על החלטה בעניין מזונות זמניים ללא שנבדקו צרכי הילדים ונקבעו רמות שכר (רמ&#8221;ש 29980-04-22)",publish
7113,http://jus-tice.co.il/%D7%97%D7%9C%D7%95%D7%A7%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%94%D7%A8%D7%A9%D7%95%D7%9E%D7%94-%D7%A2%D7%9C-%D7%A9%D7%9D-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%9E%D7%A9%D7%99%D7%A7%D7%95%D7%9C%D7%99-%D7%9E%D7%A1-%D7%90%D7%A9%D7%A8-%D7%A0%D7%A8%D7%9B%D7%A9%D7%94-%D7%9E%D7%9B%D7%A1%D7%A4%D7%99%D7%9D-%D7%9E%D7%A9%D7%95%D7%AA%D7%A4%D7%99%D7%9D/,%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%94%d7%a8%d7%a9%d7%95%d7%9e%d7%94-%d7%a2%d7%9c-%d7%a9%d7%9d-%d7%94%d7%90%d7%99%d7%a9%d7%94-%d7%9e%d7%a9%d7%99%d7%a7%d7%95%d7%9c%d7%99-%d7%9e,"חלוקת דירה הרשומה על שם האישה משיקולי מס אשר נרכשה מכספים משותפים",publish
7111,http://jus-tice.co.il/articles/%D7%AA%D7%A4-26290-04-18-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%99%D7%95%D7%A1%D7%A4%D7%94-%D7%91%D7%A8%D7%A7/,%d7%aa%d7%a4-26290-04-18-%d7%9e%d7%93%d7%99%d7%a0%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%a0-%d7%99%d7%95%d7%a1%d7%a4%d7%94-%d7%91%d7%a8%d7%a7,"זיכוי נאשמת מעבירת השגת מידע ממרשם פלילי (ת&#8221;פ 26290-04-18)",publish
7109,http://jus-tice.co.il/articles/%D7%AA%D7%90-39115-08-19-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%90%D7%9C%D7%99%D7%9E%D7%9C%D7%9A-%D7%95%D7%90%D7%97/,%d7%aa%d7%90-39115-08-19-%d7%a4%d7%9c%d7%95%d7%a0%d7%99-%d7%a0-%d7%90%d7%9c%d7%99%d7%9e%d7%9c%d7%9a-%d7%95%d7%90%d7%97,"פיצוי בגין תאונת דרכים קורקינט (ת&#8221;א 39115-08-19)",publish
7106,http://jus-tice.co.il/articles/%D7%AA%D7%90-40044-06-18-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-%D7%9E%D7%A8%D7%9B%D7%96-%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%9B%D7%97%D7%95%D7%9C-%D7%9C%D7%91%D7%9F-%D7%91%D7%A2%D7%9E-%D7%95%D7%90/,%d7%aa%d7%90-40044-06-18-%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%9e%d7%a8%d7%9b%d7%96-%d7%a0%d7%aa%d7%a0%d7%99%d7%94-%d7%9b%d7%97%d7%95%d7%9c-%d7%9c%d7%91%d7%9f-%d7%91%d7%a2%d7%9e-%d7%95%d7%90,"פסק דין העוסק בתביעות כספיות בתחום החוזים בנושאי פרויקטים של בנייה בתחום הנדל&#8221;ן (ת&#8221;א 40044-06-18)",publish
7103,http://jus-tice.co.il/articles/%D7%AA%D7%9C%D7%94%D7%9E7679-12-21%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%A4%D7%9C%D7%95%D7%A0%D7%99%D7%AA/,%d7%aa%d7%9c%d7%94%d7%9e7679-12-21%d7%a4%d7%9c%d7%95%d7%a0%d7%99-%d7%a0-%d7%a4%d7%9c%d7%95%d7%a0%d7%99%d7%aa,"צו המורה לאם להשיב את הקטינים למקום מגוריהם הקודם (תלה&#8221;מ 7679-12-21)",publish
7101,http://jus-tice.co.il/%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%91%D7%9C%D7%A2%D7%93%D7%99%D7%AA-%D7%9C%D7%90%D7%9D-%D7%95%D7%A9%D7%99%D7%AA%D7%95%D7%A4%D7%99%D7%95%D7%AA-%D7%99%D7%97%D7%A1%D7%99%D7%AA-%D7%91%D7%9E%D7%A1%D7%92%D7%A8%D7%AA-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%AA%D7%9C%D7%94%D7%9E-37049-07-18/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%91%d7%9c%d7%a2%d7%93%d7%99%d7%aa-%d7%9c%d7%90%d7%9d-%d7%95%d7%a9%d7%99%d7%aa%d7%95%d7%a4%d7%99%d7%95%d7%aa-%d7%99%d7%97,"פסק דין משמורת בלעדית לאם ושיתופיות יחסית במסגרת איזון משאבים (תלה&#8221;מ 37049-07-18)",publish
7093,http://jus-tice.co.il/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%AA%D7%A7%D7%99%D7%A4%D7%94-%D7%98%D7%A2%D7%A0%D7%AA-%D7%94%D7%92%D7%A0%D7%94-%D7%A2%D7%A6%D7%9E%D7%99%D7%AA-%D7%AA%D7%A4-5455-11-20/,%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%aa%d7%a7%d7%99%d7%a4%d7%94-%d7%94%d7%92%d7%95%d7%a8%d7%9e%d7%aa-%d7%97%d7%91%d7%9c%d7%94-%d7%a9%d7%9c-%d7%9e%d7%9e%d7%a9-%d7%91%d7%98,"זיכוי נאשם בתקיפה הגורמת חבלה של ממש בטענה כי פעל מתוך הגנה עצמית (ת&#8221;פ 5455-11-20)",publish
7090,http://jus-tice.co.il/psakdin/%D7%AA%D7%9048152-03-22%D7%A9%D7%9C%D7%99%D7%A1%D7%9C-%D7%A0-%D7%A1%D7%98%D7%99%D7%A7%D7%A1%D7%A4%D7%99%D7%99-%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%A0%D7%99%D7%A7%D7%99%D7%99%D7%A9%D7%A0%D7%A1-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97/,%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a1%d7%a2%d7%93%d7%99%d7%9d-%d7%96%d7%9e%d7%a0%d7%99%d7%99%d7%9d-%d7%95%d7%9e%d7%aa%d7%9f-%d7%a1%d7%a2%d7%93-%d7%97%d7%9c%d7%95%d7%a4,"דחיית בקשה לסעדים זמניים ומתן סעד חלופי | פס&#8221;ד סטיקספיי קומיוניקיישנס בע&#8221;מ",publish
7079,http://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9F-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%A8%D7%9E%D7%AA-%D7%9E%D7%A1%D7%9A/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99-%d7%a4%d7%99%d7%98%d7%95%d7%a8%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%94%d7%a8%d7%9e%d7%aa-%d7%9e%d7%a1%d7%9a,"פסק דין פיצויי פיטורין תביעה להרמת מסך התקבלה",publish
7077,http://jus-tice.co.il/%D7%AA%D7%90-48125-05-18-%D7%92%D7%91%D7%90%D7%99-%D7%95%D7%90%D7%97-%D7%A0-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%97%D7%92%D7%92-%D7%99%D7%99%D7%96%D7%95%D7%9D-%D7%A0%D7%93%D7%9C%D7%9F/,%d7%9e%d7%92%d7%93%d7%9c%d7%99-%d7%94%d7%a6%d7%a2%d7%99%d7%a8%d7%99%d7%9d-%d7%a7%d7%91%d7%95%d7%a6%d7%aa-%d7%a8%d7%9b%d7%99%d7%a9%d7%94-%d7%aa%d7%97%d7%95%d7%9c%d7%aa-%d7%93%d7%99%d7%a0%d7%99-%d7%97,"מגדלי הצעירים- קבוצת רכישה תחולת דיני חוק המכר דירות | גבאי ואח&#8217; נ&#8217; קבוצת חג&#8217;ג&#8217;",publish
7073,http://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%99%D7%A9-%D7%9C%D7%97%D7%99%D7%99%D7%91-%D7%90%D7%AA-%D7%94%D7%91%D7%A2%D7%9C-%D7%9C%D7%A9%D7%9C%D7%9D-%D7%9C%D7%AA%D7%95%D7%91%D7%A2%D7%AA-%D7%A4%D7%99%D7%A6%D7%95%D7%99/,%d7%94%d7%90%d7%9d-%d7%99%d7%a9-%d7%9c%d7%97%d7%99%d7%99%d7%91-%d7%90%d7%aa-%d7%94%d7%91%d7%a2%d7%9c-%d7%9c%d7%a9%d7%9c%d7%9d-%d7%9c%d7%aa%d7%95%d7%91%d7%a2%d7%aa-%d7%a4%d7%99%d7%a6%d7%95%d7%99,"האם יש לחייב את הבעל לשלם לאשה לשעבר פיצוי בגין הפרשי שכר בין הצדדים? (תלה&#8221;מ 7837-01-19)",publish
7070,http://jus-tice.co.il/%D7%A1%D7%A2%D7%A963705-06-19-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%92%d7%99%d7%9f-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99-%d7%a4%d7%99%d7%98%d7%95%d7%a8%d7%99%d7%9d-%d7%95%d7%91%d7%a0%d7%95%d7%a1%d7%a3-%d7%a4%d7%99%d7%a6%d7%95,"תביעה בגין פיצויי פיטורים ובנוסף פיצויי הלנת פיצויי פיטורים שהתקבלה במלואה",publish
7067,http://jus-tice.co.il/%D7%AA%D7%903634-10-16%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%90%D7%92%D7%93-%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94-%D7%91%D7%A2%D7%9E/,%d7%a4%d7%99%d7%a6%d7%95%d7%99-448-%d7%90%d7%9c%d7%a3-%d7%a9%d7%97-%d7%9c%d7%a2%d7%95%d7%91%d7%93-%d7%a9%d7%94%d7%97%d7%9c%d7%99%d7%a7-%d7%a2%d7%9c-%d7%a8%d7%a6%d7%a4%d7%94-%d7%a8%d7%98%d7%95%d7%91,"פיצוי 448 אלף שח לעובד שהחליק על רצפה רטובה",publish
7065,http://jus-tice.co.il/%D7%A1%D7%A2%D7%A934999-11-21-%D7%A1%D7%A2%D7%99%D7%A3-46-%D7%90-%D7%9C%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94/,%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%92%d7%99%d7%9c%d7%95%d7%99-%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%91%d7%94%d7%aa%d7%90%d7%9d-%d7%9c%d7%94%d7%95%d7%a8%d7%90%d7%95%d7%aa-%d7%a1%d7%a2%d7%99%d7%a3-46,"בקשה לגילוי מסמכים בהתאם להוראות סעיף 46 (א) לתקנות בית הדין לעבודה",publish
7063,http://jus-tice.co.il/psakdin/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A1%D7%93%D7%A8-%D7%97%D7%95%D7%91-%D7%95%D7%91%D7%A7%D7%A9%D7%95%D7%AA-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%9C%D7%A4%D7%AA/,%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%94%d7%a1%d7%93%d7%a8-%d7%97%d7%95%d7%91-%d7%95%d7%91%d7%a7%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%aa%d7%9f-%d7%a6%d7%95-%d7%9c%d7%a4%d7%aa,"בקשה לאישור הסדר חוב ובקשות למתן צו לפתיחת הליכים ואישור תכנית לשיקום כלכלי (חדל&#8221;ת 11879-05-22)",publish
7059,http://jus-tice.co.il/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%9E%D7%97%D7%9E%D7%AA-%D7%94%D7%AA%D7%A7%D7%99%D7%99%D7%9E%D7%95%D7%AA%D7%94-%D7%A9%D7%9C-%D7%94%D7%92%D7%A0%D7%AA-%D7%96%D7%95%D7%98%D7%99-%D7%93%D7%91%D7%A8%D7%99%D7%9D-%D7%AA%D7%A4-4122-08-21/,%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%9e%d7%9b%d7%aa%d7%91-%d7%94%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%a0%d7%95%d7%9b%d7%97-%d7%aa%d7%97%d7%95%d7%9c%d7%aa%d7%94-%d7%a9%d7%9c,"פלילי: זיכוי מכתב-האישום נוכח תחולתה של הגנת &#8220;זוטי דברים&#8221; (ת&#8221;פ 4122-08-21)",publish
