row_id,source_system,post_id,post_type,wp_status,current_url,current_slug,current_title,proposed_title,proposed_english_slug,proposed_new_url,canonical_url,content_body_file,content_body_exists,word_count,h1,meta_title,meta_description,rank_math_title,rank_math_description,author,reviewer,published_date,modified_date,categories,tags,practice_area,primary_cluster,secondary_cluster,pillar_page,supporting_page,cluster_role,primary_keyword,secondary_keywords,search_intent,gsc_clicks_3m,gsc_impressions_3m,gsc_ctr_3m,gsc_position_3m,gsc_clicks_12m,gsc_impressions_12m,gsc_ctr_12m,gsc_position_12m,top_queries,traffic_risk,cannibalization_group,cannibalization_notes,recommended_action,action_reason,redirect_required,redirect_type,redirect_target,redirect_priority,internal_links_needed,official_sources_needed,schema_needed,eeat_missing,legal_compliance_notes,content_gap_notes,business_opportunity,lead_gen_opportunity,lawyer_profile_opportunity,city_page_opportunity,import_ready,owner_review_required,data_gaps,backlink_check_needed,last_reviewed_by,last_reviewed_date,agent_notes
1249,wp-rest-api+gsc-api+old-inventory,2297,articles,publish,https://jus-tice.co.il/tort/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%90%D7%95%D7%A4%D7%A0%D7%95%D7%A2,%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%aa%d7%90%d7%95%d7%a0%d7%aa-%d7%90%d7%95%d7%a4%d7%a0%d7%95%d7%a2,ת&#8221;א 5801-07-17 פלוני נגד הפול חברה לביטוח בע&#8221;מ,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/tort/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%90%D7%95%D7%A4%D7%A0%D7%95%D7%A2,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2020-05-04,2021-04-27,,,NEEDS_WP_REST_PULL,personal-injury,UNKNOWN,NEEDS_MAPPING_personal-injury,,,UNKNOWN,UNKNOWN,UNKNOWN,0,29,0.00%,18.0,8,445,1.80%,30.7,UNKNOWN,LOW,,,NEEDS_CLUSTER_CLASSIFICATION,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via personal-injury,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1250,wp-rest-api+gsc-api+old-inventory,2913,articles,publish,https://jus-tice.co.il/tort/%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%A0%D7%95%D7%A1%D7%97-%D7%97%D7%93%D7%A9,%d7%a4%d7%a7%d7%95%d7%93%d7%aa-%d7%94%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f-%d7%a0%d7%95%d7%a1%d7%97-%d7%97%d7%93%d7%a9,פקודת הנזיקין [נוסח חדש],,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,https://jus-tice.co.il/tort/%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%A0%D7%95%D7%A1%D7%97-%D7%97%D7%93%D7%A9,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2021-02-21,2022-05-19,,,NEEDS_WP_REST_PULL,family-law,UNKNOWN,NEEDS_MAPPING_family-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,51,0.00%,17.5,0,452,0.00%,36.7,?????? ??? ??????? ??????? (0c/1i/p96.0) | ??? ???? ??????? ????? ????? ??? (0c/1i/p83.0) | ??? ???? ???? ????? ??????? (0c/1i/p63.0),LOW,אחריות בעל מקרקעין בנזיקין | בית משפט לענייני משפחה טבריה פקס,2 competing queries,NEEDS_MERGE_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via family-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1251,wp-rest-api+gsc-api+old-inventory,1751,articles,publish,https://jus-tice.co.il/traffic-lawyer,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%aa%d7%a2%d7%91%d7%95%d7%a8%d7%94,עורך דין תעבורה,,traffic-law-needs-slug-review,https://jus-tice.co.il/traffic-law-needs-slug-review/,https://jus-tice.co.il/traffic-lawyer,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,1402,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2020-03-16,2023-02-22,,,NEEDS_WP_REST_PULL,traffic-law,UNKNOWN,NEEDS_MAPPING_traffic-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,0,20062,0.00%,67.9,UNKNOWN,HIGH,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,High traffic - protect before any change,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,CRITICAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via traffic-law,lawyer-contact-form,YES,YES,DO_NOT_TOUCH,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1252,wp-rest-api+gsc-api+old-inventory,11868,articles,publish,https://jus-tice.co.il/trusted-divorce-attorney-guide,%d7%94%d7%9c%d7%99%d7%9b%d7%99-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%9e,הליכי גירושין: בחירת עורך דין לענייני משפחה מומלץ בעל נסיון ומוניטין | מומחיות בעולם דיני המשפחה,,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,https://jus-tice.co.il/trusted-divorce-attorney-guide,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,4172,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,283,NEEDS_ASSIGNMENT,2025-01-23,2025-01-23,,,NEEDS_WP_REST_PULL,family-law,UNKNOWN,NEEDS_MAPPING_family-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,2,6245,0.03%,70.9,UNKNOWN,MEDIUM,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via family-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1253,wp-rest-api+gsc-api+old-inventory,3550,articles,publish,https://jus-tice.co.il/types-of-lawyers-small-business,6-%d7%a1%d7%95%d7%92%d7%99%d7%9d-%d7%a9%d7%95%d7%a0%d7%99%d7%9d-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9c%d7%91%d7%a2%d7%9c%d7%99-%d7%a2%d7%a1%d7%a7%d7%99%d7%9d-%d7%a7,6 סוגים שונים של עורכי דין מומלצים לבעלי עסקים קטנים,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/types-of-lawyers-small-business,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,1015,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2021-05-31,2024-02-25,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,38,21397,0.18%,30.6,UNKNOWN,HIGH,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,High traffic - protect before any change,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,CRITICAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,DO_NOT_TOUCH,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1254,wp-rest-api+gsc-api+old-inventory,9724,articles,publish,https://jus-tice.co.il/uk-lawyer,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%94-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%9c%d7%95%d7%a0%d7%93%d7%95,עורך דין אנגליה | עו&#8221;ד ישראלי ליווי וייצוג משפטי באנגליה,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/uk-lawyer,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,19738,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-08-04,2023-12-25,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,86,4438,1.94%,29.5,UNKNOWN,MEDIUM,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1255,wp-rest-api+gsc-api+old-inventory,10258,articles,publish,https://jus-tice.co.il/ukraine-lawyers,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%90%d7%95%d7%a7%d7%a8%d7%90%d7%99%d7%a0%d7%94-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%90%d7%95%d7%a7%d7%a8%d7%90,עורך דין באוקראינה | עו&#8221;ד ישראלי באוקראינה,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/ukraine-lawyers,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,4502,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-11-22,2023-11-22,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,73,2045,3.57%,17.0,UNKNOWN,MEDIUM,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1256,wp-rest-api+gsc-api+old-inventory,11271,articles,publish,https://jus-tice.co.il/unbundled-legal-services,%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99%d7%9d-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%99%d7%9d-%d7%9e%d7%91%d7%95%d7%a7%d7%a8%d7%99%d7%9d,שירותים משפטיים מבוקרים,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/unbundled-legal-services,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,1406,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2024-07-07,2024-07-07,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,13,0.00%,11.7,0,49,0.00%,21.9,????? ????? ????? (0c/1i/p51.0) | ????? (0c/1i/p24.0),LOW,,,NEEDS_CLUSTER_CLASSIFICATION,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1257,wp-rest-api+gsc-api+old-inventory,11205,articles,publish,https://jus-tice.co.il/unequal-pension-split-verdict-against-husband,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%9b%d7%a1%d7%a4%d7%99-%d7%a4%d7%a0%d7%a1%d7%99%d7%94-%d7%9c%d7%90-%d7%a9%d7%95%d7%95%d7%99%d7%95%d7%a0%d7%99%d7%aa-2024-%d7%90,פסק דין לטובת האישה חלוקת כספי פנסיה לא שוויונית גירושין 2024 | בית דין רבני,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/unequal-pension-split-verdict-against-husband,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,18316,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2024-05-18,2024-05-18,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,28,2409,1.16%,32.0,UNKNOWN,MEDIUM,,,NEEDS_CLUSTER_CLASSIFICATION,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1258,wp-rest-api+gsc-api+old-inventory,9521,articles,publish,https://jus-tice.co.il/united-arab-emirates-lawyers,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%90%d7%99%d7%97%d7%95%d7%93-%d7%94%d7%90%d7%9e%d7%99%d7%a8%d7%95%d7%99%d7%95%d7%aa-%d7%94%d7%a2%d7%a8%d7%91%d7%99%d7%95%d7%aa,"עורך דין בדובאי איחוד האמירויות הערביות | עו&#8221;ד ישראלי בדובאי, אבו דאבי",,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/united-arab-emirates-lawyers,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,12651,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-05-22,2023-08-28,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,63,4359,1.45%,36.6,UNKNOWN,MEDIUM,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1259,wp-rest-api+gsc-api+old-inventory,2791,articles,publish,https://jus-tice.co.il/united-arab-emirates-market-overview,%d7%90%d7%99%d7%97%d7%95%d7%93-%d7%94%d7%90%d7%9e%d7%99%d7%a8%d7%95%d7%99%d7%95%d7%aa-%d7%94%d7%a2%d7%a8%d7%91%d7%99%d7%95%d7%aa-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a1%d7%97%d7%a8%d7%99,איחוד האמירויות הערביות &#8211; מדריך מסחרי,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/united-arab-emirates-market-overview,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,719,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2020-10-27,2020-10-28,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,2,35,5.71%,18.0,2,191,1.05%,25.6,?? ?? uae (0c/9i/p12.3) | ?? ?? ????? ????????? (0c/2i/p45.5) | ??? ???????? ?? (0c/1i/p86.0),LOW,,,NEEDS_CLUSTER_CLASSIFICATION,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1260,wp-rest-api+gsc-api+old-inventory,3452,articles,publish,https://jus-tice.co.il/us-law-aggravating-factors-in-criminal-sentences,%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%91%d7%90%d7%a8%d7%94%d7%91-%d7%92%d7%95%d7%a8%d7%9e%d7%99%d7%9d-%d7%9e%d7%97%d7%9e%d7%99%d7%a8%d7%99%d7%9d-%d7%91%d7%a2%d7%95,על הדין הפלילי: גורמים מחמירים בעונשים פליליים ארה&#8221;ב,,criminal-law-needs-slug-review,https://jus-tice.co.il/criminal-law-needs-slug-review/,https://jus-tice.co.il/us-law-aggravating-factors-in-criminal-sentences,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,889,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2021-05-27,2021-08-13,,,NEEDS_WP_REST_PULL,criminal-law,UNKNOWN,NEEDS_MAPPING_criminal-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,2,976,0.20%,49.0,UNKNOWN,LOW,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via criminal-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1261,wp-rest-api+gsc-api+old-inventory,11803,articles,publish,https://jus-tice.co.il/us-lawyer-license-requirements,%d7%9e%d7%94%d7%9f-%d7%94%d7%93%d7%a8%d7%99%d7%a9%d7%95%d7%aa-%d7%9c%d7%94%d7%95%d7%a6%d7%90%d7%aa-%d7%a8%d7%99%d7%a9%d7%99%d7%95%d7%9f-%d7%a2%d7%95%d7%93-%d7%90%d7%9e%d7%a8%d7%99%d7%a7%d7%90,מהן הדרישות להוצאת רישיון עו&#8221;ד אמריקאי | עורך דין בארה&#8221;ב,,traffic-law-needs-slug-review,https://jus-tice.co.il/traffic-law-needs-slug-review/,https://jus-tice.co.il/us-lawyer-license-requirements,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,4575,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-01-11,2025-01-11,,,NEEDS_WP_REST_PULL,traffic-law,UNKNOWN,NEEDS_MAPPING_traffic-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,95,4589,2.07%,27.8,UNKNOWN,MEDIUM,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via traffic-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1262,wp-rest-api+gsc-api+old-inventory,12491,articles,publish,https://jus-tice.co.il/us-securities-and-exchange-commission,%d7%a8%d7%a9%d7%95%d7%aa-%d7%a0%d7%99%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%a2%d7%a8%d7%9a-%d7%a9%d7%9c-%d7%90%d7%a8%d7%a6%d7%95%d7%aa-%d7%94%d7%91%d7%a8%d7%99%d7%aa-sec-%d7%a2%d7%95%d7%93,(SEC) רשות ניירות הערך של ארצות הברית  | עו&#8221;ד ישראלי,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/us-securities-and-exchange-commission,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,18341,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-05-14,2025-05-26,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,52,5418,0.96%,23.7,UNKNOWN,MEDIUM,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
1263,wp-rest-api+gsc-api+old-inventory,3450,articles,publish,https://jus-tice.co.il/usa-arraignment-formal-reading-of-criminal-charging,%d7%9e%d7%a2%d7%a6%d7%a8-%d7%91%d7%90%d7%a8%d7%94%d7%91-%d7%a9%d7%9c%d7%91-%d7%94%d7%94%d7%a7%d7%a8%d7%90%d7%94-%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%90%d7%a8%d7%94%d7%91,מעצר בארה&#8221;ב שלב ההקראה  &#8211; עו&#8221;ד פלילי ארה&#8221;ב,,criminal-law-needs-slug-review,https://jus-tice.co.il/criminal-law-needs-slug-review/,https://jus-tice.co.il/usa-arraignment-formal-reading-of-criminal-charging,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,1890,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2021-05-27,2021-05-27,,,NEEDS_WP_REST_PULL,criminal-law,UNKNOWN,NEEDS_MAPPING_criminal-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,20,1001,2.00%,25.5,UNKNOWN,MEDIUM,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via criminal-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
