"id","date","modified","slug","status","link","title","caption","alt_text","media_type","mime_type","source_url"
"2093","2020-03-28T11:03:38","2020-03-28T11:03:38","%d7%aa%d7%a7%d7%a9%d7%97-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%9e%d7%a2%d7%a0%d7%a7-%d7%94%d7%a1%d7%aa%d7%92%d7%9c%d7%95%d7%aa-%d7%9e","inherit","https://jus-tice.co.il/articles/%d7%9e%d7%a2%d7%a0%d7%a7-%d7%94%d7%a1%d7%aa%d7%92%d7%9c%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%97%d7%93-%d7%9c%d7%91%d7%a0%d7%99-67-%d7%95%d7%9e%d7%a2%d7%9c%d7%94-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a0/%d7%aa%d7%a7%d7%a9%d7%97-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%9e%d7%a2%d7%a0%d7%a7-%d7%94%d7%a1%d7%aa%d7%92%d7%9c%d7%95%d7%aa-%d7%9e/","@{rendered=תקשח (נגיף הקורונה החדש) (מענק הסתגלות מיוחד לבני 67 ומעלה) התשף 2020}","@{rendered=<p>תקשח (נגיף הקורונה החדש) (מענק הסתגלות מיוחד לבני 67 ומעלה) התשף 2020</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/תקשח-נגיף-הקורונה-החדש-מענק-הסתגלות-מיוחד-לבני-67-ומעלה-התשף-2020.pdf"
"2089","2020-03-27T17:07:07","2020-03-27T17:07:07","%d7%aa%d7%a7%d7%a9%d7%97-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%94%d7%95%d7%a8%d7%90%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%97%d7%93%d7%95%d7%aa","inherit","https://jus-tice.co.il/articles/%d7%94%d7%95%d7%a8%d7%90%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%97%d7%93%d7%95%d7%aa-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%90%d7%91%d7%98%d7%9c%d7%94-%d7%aa%d7%a7%d7%a0/%d7%aa%d7%a7%d7%a9%d7%97-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%94%d7%95%d7%a8%d7%90%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%97%d7%93%d7%95%d7%aa/","@{rendered=תקשח (נגיף הקורונה החדש) (הוראות מיוחדות לעניין ביטוח אבטלה)}","@{rendered=<p>תקשח (נגיף הקורונה החדש) (הוראות מיוחדות לעניין ביטוח אבטלה)</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/תקשח-נגיף-הקורונה-החדש-הוראות-מיוחדות-לעניין-ביטוח-אבטלה.pdf"
"2039","2020-03-25T23:01:55","2020-03-25T23:01:55","20021440-v26","inherit","https://jus-tice.co.il/articles/%d7%91%d7%92%d7%a5-2144-20-25-03-%d7%9e%d7%97%d7%99%d7%99%d7%91-%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%99%d7%95%d7%a8-%d7%a7%d7%91%d7%95%d7%a2-%d7%9c%d7%9b%d7%a0%d7%a1%d7%aa/20021440-v26/","@{rendered=20021440.V26}","@{rendered=<p>20021440.V26</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/20021440.V26.pdf"
"2032","2020-03-25T19:04:26","2020-03-25T19:04:26","general-isolation-6-english-pdf","inherit","https://jus-tice.co.il/articles/%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%9c%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa/general-isolation-6-english-pdf/","@{rendered=general isolation -6 ENGLISH.pdf}","@{rendered=<p>general isolation -6 ENGLISH.pdf</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/general-isolation-6-ENGLISH.pdf.pdf"
"2013","2020-03-25T12:44:09","2020-03-25T12:56:32","%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94","inherit","https://jus-tice.co.il/articles/25-03-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94/","@{rendered=תקנות הקורונה}","@{rendered=}","תקנות קורונה","image","image/jpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/תקנות-הקורונה.jpg"
"2012","2020-03-25T12:44:04","2020-03-25T12:44:04","2%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94","inherit","https://jus-tice.co.il/articles/25-03-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa/2%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94/","@{rendered=2תקנות הקורונה}","@{rendered=}","","image","image/jpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/2תקנות-הקורונה.jpg"
"2003","2020-03-24T22:30:16","2020-03-24T22:30:16","hagbalot","inherit","https://jus-tice.co.il/articles/25-03-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9-%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa/hagbalot/","@{rendered=hagbalot}","@{rendered=<p>hagbalot</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/hagbalot.pdf"
"1996","2020-03-24T20:09:24","2020-03-24T20:09:24","160984120","inherit","https://jus-tice.co.il/articles/%d7%94%d7%a1%d7%a2%d7%95%d7%aa-%d7%a9%d7%9c-%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d-%d7%97%d7%99%d7%95%d7%a0%d7%99%d7%99%d7%9d-%d7%a2%d7%93%d7%9b%d7%95%d7%9f-24-03-2020/attachment/160984120/","@{rendered=160984120}","@{rendered=<p>160984120</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/160984120.pdf"
"1986","2020-03-23T21:46:57","2020-03-23T21:46:57","20021440-v14","inherit","https://jus-tice.co.il/articles/%d7%91%d7%92%d7%a5-2144-20-%d7%99%d7%95%d7%a8-%d7%94%d7%9b%d7%a0%d7%a1%d7%aa-%d7%91%d7%a4%d7%95%d7%a2%d7%9c-%d7%99%d7%95%d7%9c%d7%99-%d7%90%d7%93%d7%9c%d7%a9%d7%98%d7%99/20021440-v14/","@{rendered=20021440.V14}","@{rendered=<p>20021440.V14</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/20021440.V14.pdf"
"1968","2020-03-22T23:05:18","2020-03-22T23:05:18","%d7%94%d7%95%d7%93%d7%a2%d7%aa-%d7%a0%d7%a9%d7%99%d7%90%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94","inherit","https://jus-tice.co.il/articles/%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94/%d7%94%d7%95%d7%93%d7%a2%d7%aa-%d7%a0%d7%a9%d7%99%d7%90%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94/","@{rendered=הודעת נשיאת בית הדין הארצי לעבודה}","@{rendered=<p>הודעת נשיאת בית הדין הארצי לעבודה</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/הודעת-נשיאת-בית-הדין-הארצי-לעבודה.pdf"
"1964","2020-03-22T21:40:31","2020-03-22T21:40:31","%d7%a7%d7%95%d7%91%d7%a5-%d7%94%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-8409","inherit","https://jus-tice.co.il/articles/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a9%d7%a2%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%a9%d7%99%d7%a7%d7%99%d7%9d-%d7%9c%d7%9c%d7%90-%d7%9b%d7%99%d7%a1%d7%95%d7%99-%d7%94%d7%aa%d7%a9%d7%b4%d7%a3-2020/%d7%a7%d7%95%d7%91%d7%a5-%d7%94%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-8409/","@{rendered=קובץ התקנות-8409}","@{rendered=<p>קובץ התקנות-8409</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/קובץ-התקנות-8409.pdf"
"1961","2020-03-22T21:04:40","2020-03-22T21:04:40","%d7%91%d7%92%d7%a5-214520","inherit","https://jus-tice.co.il/articles/%d7%97%d7%a9%d7%91%d7%95%d7%a0%d7%95%d7%aa-%d7%a9%d7%9c-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aa-%d7%a9%d7%94%d7%a9%d7%99%d7%a7%d7%99%d7%9d-%d7%a9%d7%9c%d7%94%d7%9d-%d7%97%d7%96%d7%a8%d7%95-%d7%9c%d7%90/%d7%91%d7%92%d7%a5-214520/","@{rendered=בגץ 214520.}","@{rendered=<p>בגץ 214520.</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/בגץ-214520..pdf"
"1944","2020-03-22T01:05:03","2020-03-22T01:05:03","4_6033055889705928071","inherit","https://jus-tice.co.il/articles/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%9e%d7%a1%d7%a4%d7%a8-%d7%94%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d-%d7%91%d7%9e%d7%a7%d7%95%d7%9d/4_6033055889705928071/","@{rendered=4_6033055889705928071}","@{rendered=<p>4_6033055889705928071</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/4_6033055889705928071.pdf"
"1928","2020-03-21T17:11:17","2020-03-21T17:11:17","kor01","inherit","https://jus-tice.co.il/articles/%d7%a6%d7%95-%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%94%d7%a2%d7%9d-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9/kor01/","@{rendered=Kor01}","@{rendered=<p>Kor01</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/Kor01.pdf"
"1924","2020-03-21T15:05:18","2020-03-21T15:05:18","_______________vce_icon","inherit","https://jus-tice.co.il/_______________vce_icon/","@{rendered=_______________VcE_icon}","@{rendered=}","","image","image/x-icon","https://jus-tice.co.il/wp-content/uploads/2020/03/VcE_icon.ico"
"1923","2020-03-21T15:00:40","2020-03-21T15:00:40","%d7%9c%d7%95%d7%92%d7%95-%d7%92%d7%90%d7%a1%d7%98%d7%99%d7%a122","inherit","https://jus-tice.co.il/%d7%9c%d7%95%d7%92%d7%95-%d7%92%d7%90%d7%a1%d7%98%d7%99%d7%a122/","@{rendered=לוגו ג&#8217;אסטיס22}","@{rendered=}","","image","image/png","https://jus-tice.co.il/wp-content/uploads/2020/03/לוגו-גאסטיס22.png"
"1922","2020-03-21T14:41:31","2020-03-21T14:41:31","icons8-the-flash-sign-64","inherit","https://jus-tice.co.il/icons8-the-flash-sign-64/","@{rendered=icons8-the-flash-sign-64}","@{rendered=}","","image","image/png","https://jus-tice.co.il/wp-content/uploads/2020/03/icons8-the-flash-sign-64.png"
"1921","2020-03-21T08:45:31","2020-03-21T08:45:31","%d7%90%d7%95%d7%a8%d7%99-%d7%97%d7%96%d7%95%d7%9f-%d7%9e%d7%a0%d7%94%d7%9c-%d7%90%d7%92%d7%a3-%d7%90%d7%91%d7%98%d7%9c%d7%94-%d7%91%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%9c%d7%90%d7%95%d7%9e%d7%99","inherit","http://jus-tice.co.il/coronavirus-employers-guide/attachment/%d7%90%d7%95%d7%a8%d7%99-%d7%97%d7%96%d7%95%d7%9f-%d7%9e%d7%a0%d7%94%d7%9c-%d7%90%d7%92%d7%a3-%d7%90%d7%91%d7%98%d7%9c%d7%94-%d7%91%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%9c%d7%90%d7%95%d7%9e%d7%99/","@{rendered=אורי חזון &#8211; מנהל אגף אבטלה בביטוח לאומי}","@{rendered=}","","image","image/png","https://jus-tice.co.il/wp-content/uploads/2020/03/אורי-חזון-מנהל-אגף-אבטלה-בביטוח-לאומי.png"
"1920","2020-03-21T08:42:19","2020-03-21T08:42:19","%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%92%d7%a9%d7%aa-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%93%d7%9e%d7%99-%d7%90%d7%91%d7%98%d7%9c%d7%94","inherit","http://jus-tice.co.il/coronavirus-employers-guide/attachment/%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%92%d7%a9%d7%aa-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%93%d7%9e%d7%99-%d7%90%d7%91%d7%98%d7%9c%d7%94/","@{rendered=קורונה-הגשת-תביעה-לדמי-אבטלה}","@{rendered=<p>https://jus-tice.co.il/wp-content/uploads/2020/03/קורונה-הגשת-תביעה-לדמי-אבטלה.mp4</p>
}","","file","video/mp4","https://jus-tice.co.il/wp-content/uploads/2020/03/קורונה-הגשת-תביעה-לדמי-אבטלה.mp4"
"1885","2020-03-19T21:24:33","2020-03-19T21:24:33","1584646745390_2109-20","inherit","https://jus-tice.co.il/articles/%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%91%d7%92%d7%a6-%d7%a7%d7%95%d7%91%d7%a2-%d7%a6%d7%95-%d7%91%d7%99%d7%a0%d7%99%d7%99%d7%9d-%d7%9b%d7%a0%d7%92%d7%93-%d7%aa/1584646745390_2109-20/","@{rendered=1584646745390_2109-20}","@{rendered=<p>1584646745390_2109-20</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/1584646745390_2109-20.pdf"
"1862","2020-03-19T15:00:37","2020-03-19T15:00:37","%d7%99%d7%9c%d7%a7%d7%95%d7%98-%d7%94%d7%a4%d7%a8%d7%a1%d7%95%d7%9e%d7%99%d7%9d-8760","inherit","https://jus-tice.co.il/articles/%d7%94%d7%97%d7%9c%d7%aa-%d7%a4%d7%a8%d7%a7-%d7%93-%d7%9c%d7%97%d7%95%d7%a7-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%a9%d7%a2%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d/%d7%99%d7%9c%d7%a7%d7%95%d7%98-%d7%94%d7%a4%d7%a8%d7%a1%d7%95%d7%9e%d7%99%d7%9d-8760/","@{rendered=ילקוט הפרסומים-8760}","@{rendered=<p>ילקוט הפרסומים-8760</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/ילקוט-הפרסומים-8760.pdf"
"1854","2020-03-19T09:53:51","2020-03-19T09:53:51","%d7%a9%d7%99%d7%9e%d7%95%d7%a9-%d7%91%d7%90%d7%9e%d7%a6%d7%a2%d7%99%d7%9d-%d7%98%d7%9b%d7%a0%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%99%d7%9d-%d7%91%d7%9e%d7%a1%d7%92%d7%a8%d7%aa-%d7%94%d7%9e%d7%90%d7%91","inherit","https://jus-tice.co.il/articles/%d7%aa%d7%92%d7%95%d7%91%d7%aa-%d7%94%d7%99%d7%95%d7%a2%d7%9e%d7%a9-%d7%a9%d7%99%d7%9e%d7%95%d7%a9-%d7%a9%d7%91%d7%9b-%d7%91%d7%90%d7%9e%d7%a6%d7%a2%d7%99%d7%9d-%d7%98%d7%9b%d7%a0%d7%95%d7%9c/%d7%a9%d7%99%d7%9e%d7%95%d7%a9-%d7%91%d7%90%d7%9e%d7%a6%d7%a2%d7%99%d7%9d-%d7%98%d7%9b%d7%a0%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%99%d7%9d-%d7%91%d7%9e%d7%a1%d7%92%d7%a8%d7%aa-%d7%94%d7%9e%d7%90%d7%91/","@{rendered=שימוש באמצעים טכנולוגיים במסגרת המאבק בהתפשטות נגיף הקורונה &#8211; המכון הישראלי לדמוקרטיה19.3}","@{rendered=<p>שימוש באמצעים טכנולוגיים במסגרת המאבק בהתפשטות נגיף הקורונה &#8211; המכון הישראלי לדמוקרטיה19.3</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/שימוש-באמצעים-טכנולוגיים-במסגרת-המאבק-בהתפשטות-נגיף-הקורונה-המכון-הישראלי-לדמוקרטיה19.3.pdf"
"1830","2020-03-18T14:58:21","2020-03-18T14:58:21","%d7%99%d7%9c%d7%a7%d7%95%d7%98-%d7%94%d7%a4%d7%a8%d7%a1%d7%95%d7%9e%d7%99%d7%9d-8753","inherit","http://jus-tice.co.il/psakdin/נגיף-הקורונה-העסקת-עובדים-בשעות-נוספו/attachment/%d7%99%d7%9c%d7%a7%d7%95%d7%98-%d7%94%d7%a4%d7%a8%d7%a1%d7%95%d7%9e%d7%99%d7%9d-8753/","@{rendered=ילקוט הפרסומים-8753}","@{rendered=<p>ילקוט הפרסומים-8753</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/ילקוט-הפרסומים-8753.pdf"
"1822","2020-03-18T14:25:10","2020-03-18T14:25:10","%d7%99%d7%9c%d7%a7%d7%95%d7%98-%d7%94%d7%a4%d7%a8%d7%a1%d7%95%d7%9e%d7%99%d7%9d-8755","inherit","https://jus-tice.co.il/articles/%d7%94%d7%95%d7%93%d7%a2%d7%94-%d7%a2%d7%9c-%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%9e%d7%a7%d7%95%d7%9d-%d7%9c%d7%91%d7%99%d7%93%d7%95%d7%93-18-03-2020/%d7%99%d7%9c%d7%a7%d7%95%d7%98-%d7%94%d7%a4%d7%a8%d7%a1%d7%95%d7%9e%d7%99%d7%9d-8755/","@{rendered=ילקוט הפרסומים-8755}","@{rendered=<p>ילקוט הפרסומים-8755</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/ילקוט-הפרסומים-8755.pdf"
"1812","2020-03-17T21:05:05","2020-03-17T21:05:45","%d7%a7%d7%95%d7%91%d7%a5-%d7%94%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-8393","inherit","https://jus-tice.co.il/articles/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%94%d7%9b%d7%9c%d7%9c%d7%99-%d7%90%d7%99%d7%a1%d7%95%d7%a3-%d7%9e%d7%99%d7%93%d7%a2-%d7%9e/%d7%a7%d7%95%d7%91%d7%a5-%d7%94%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-8393/","@{rendered=קובץ התקנות-8393}","@{rendered=<p>תקנות שעת חירום (הסמכת שירות הביטחון הכללי לסייע במאמץ הלאומי לצמצום התפשטות נגיף הקורונה החדש), התש”ף-2020</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/קובץ-התקנות-8393.pdf"
"1766","2020-03-17T01:05:52","2021-06-17T21:01:17","jus-tice-logo","inherit","http://jus-tice.co.il/criminal-defense-attorney/attachment/jus-tice-logo/","@{rendered=jus-tice-logo}","@{rendered=}","jus-tice.co.il","image","image/png","https://jus-tice.co.il/wp-content/uploads/2020/03/jus-tice-logo.png"
"1722","2020-03-12T17:04:47","2020-03-12T17:04:47","57594-05-18-2","inherit","https://jus-tice.co.il/57594-05-18-2/","@{rendered=57594-05-18}","@{rendered=<p>https://jus-tice.co.il/wp-content/uploads/2020/03/57594-05-18.mp3 &#8220;57594-05-18&#8221;.</p>
}","","file","audio/mpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/57594-05-18.mp3"
"1717","2020-03-12T16:51:38","2020-03-12T16:51:38","57594-05-18","inherit","https://jus-tice.co.il/articles/%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%90%d7%99%d7%a9%d7%94-%d7%95%d7%a7%d7%98%d7%99%d7%a0%d7%95%d7%aa/57594-05-18/","@{rendered=57594-05-18}","@{rendered=<p>57594-05-18</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2020/03/57594-05-18.pdf"
"1678","2020-03-09T01:01:41","2020-03-09T01:01:43","%d7%aa%d7%9e%d7%b4%d7%a9-13220-06-18","inherit","https://jus-tice.co.il/articles/%d7%a6%d7%95-%d7%94%d7%95%d7%a8%d7%95%d7%aa-%d7%9e%d7%9b%d7%95%d7%97-%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%90%d7%96%d7%a8%d7%97%d7%99%d7%aa-%d7%96%d7%a8%d7%94/%d7%aa%d7%9e%d7%b4%d7%a9-13220-06-18/","@{rendered=תמ״ש 13220-06-18}","@{rendered=<p>https://jus-tice.co.il/wp-content/uploads/2020/03/תמ״ש-13220-06-18.mp3 &#8220;תמ״ש 13220-06-18&#8221;.</p>
}","","file","audio/mpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/תמ״ש-13220-06-18.mp3"
"1673","2020-03-08T11:05:09","2020-03-08T11:05:09","%d7%aa%d7%a8%d7%a9%d7%99%d7%9d-%d7%a6%d7%95-%d7%94%d7%95%d7%a8%d7%95%d7%aa-%d7%a4%d7%a1%d7%99%d7%a7%d7%aa%d7%99-2","inherit","https://jus-tice.co.il/articles/%d7%a6%d7%95-%d7%94%d7%95%d7%a8%d7%95%d7%aa-%d7%9e%d7%9b%d7%95%d7%97-%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%90%d7%96%d7%a8%d7%97%d7%99%d7%aa-%d7%96%d7%a8%d7%94/%d7%aa%d7%a8%d7%a9%d7%99%d7%9d-%d7%a6%d7%95-%d7%94%d7%95%d7%a8%d7%95%d7%aa-%d7%a4%d7%a1%d7%99%d7%a7%d7%aa%d7%99-2/","@{rendered=תרשים צו הורות פסיקתי}","@{rendered=}","","image","image/jpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/תרשים-צו-הורות-פסיקתי-1.jpg"
"1668","2020-03-08T10:47:24","2020-03-08T10:47:24","%d7%aa%d7%a8%d7%a9%d7%99%d7%9d-%d7%a6%d7%95-%d7%94%d7%95%d7%a8%d7%95%d7%aa-%d7%a4%d7%a1%d7%99%d7%a7%d7%aa%d7%99","inherit","https://jus-tice.co.il/articles/%d7%a6%d7%95-%d7%94%d7%95%d7%a8%d7%95%d7%aa-%d7%9e%d7%9b%d7%95%d7%97-%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%96%d7%99%d7%a7%d7%94-%d7%9c%d7%90%d7%96%d7%a8%d7%97%d7%99%d7%aa-%d7%96%d7%a8%d7%94/%d7%aa%d7%a8%d7%a9%d7%99%d7%9d-%d7%a6%d7%95-%d7%94%d7%95%d7%a8%d7%95%d7%aa-%d7%a4%d7%a1%d7%99%d7%a7%d7%aa%d7%99/","@{rendered=תרשים צו הורות פסיקתי}","@{rendered=}","","image","image/jpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/תרשים-צו-הורות-פסיקתי.jpg"
"1663","2020-03-05T22:46:45","2020-03-05T22:46:47","%d7%a4%d7%a8%d7%a1%d7%95%d7%9d-%d7%a7%d7%9c%d7%98%d7%95%d7%aa-%d7%94%d7%a8%d7%a4%d7%96","inherit","https://jus-tice.co.il/articles/%d7%a4%d7%a8%d7%a1%d7%9d-%d7%94%d7%a7%d7%9c%d7%98%d7%95%d7%aa-%d7%9e%d7%9e%d7%a1%d7%9e%d7%9a-%d7%94%d7%a8%d7%a4%d7%96-%d7%a4%d7%a1%d7%93-%d7%94%d7%a2%d7%a8%d7%a2%d7%95%d7%a8/%d7%a4%d7%a8%d7%a1%d7%95%d7%9d-%d7%a7%d7%9c%d7%98%d7%95%d7%aa-%d7%94%d7%a8%d7%a4%d7%96/","@{rendered=פרסום קלטות הרפז}","@{rendered=<p>https://jus-tice.co.il/wp-content/uploads/2020/03/פרסום-קלטות-הרפז.mp3 &#8220;פרסום קלטות הרפז&#8221;.</p>
}","","file","audio/mpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/פרסום-קלטות-הרפז.mp3"
"1652","2020-03-05T14:18:39","2020-03-05T14:20:37","ron-kobi-judgment","inherit","https://jus-tice.co.il/ron-kobi-judgment/","@{rendered=ron-kobi-judgment}","@{rendered=<p>https://jus-tice.co.il/wp-content/uploads/2020/03/ron-kobi-judgment.mp3 &#8220;ron-kobi-judgment&#8221;.</p>
}","","file","audio/mpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/ron-kobi-judgment.mp3"
"1637","2020-03-03T12:52:08","2020-03-03T12:53:47","%d7%a6-%d7%90-15999-08-19","inherit","https://jus-tice.co.il/%d7%a6-%d7%90-15999-08-19/","@{rendered=צ-א 15999-08-19}","@{rendered=<p>https://jus-tice.co.il/wp-content/uploads/2020/03/צ-א-15999-08-19.mp3 &#8220;צ-א 15999-08-19&#8221;.</p>
}","","file","audio/mpeg","https://jus-tice.co.il/wp-content/uploads/2020/03/צ-א-15999-08-19.mp3"
