"row_id","post_id","post_type","status","current_url","current_slug","proposed_english_slug","proposed_new_url","title","title_source","h1","seo_title","meta_description","content_body_available","content_body_file","word_count","date_published","date_modified","author","categories","tags","practice_area","city","related_lawyer","related_lawyer_profile_url","primary_cluster","secondary_cluster","classification_basis","pillar_page","supporting_page","search_intent","primary_keyword","secondary_keywords","gsc_clicks_export","gsc_impressions_export","gsc_ctr_export","gsc_position_export","top_queries","traffic_risk","content_quality_score","duplicate_title_risk","duplicate_topic_risk","cannibalization_group","recommended_action","redirect_required","redirect_target","redirect_type","canonical_action","internal_links_needed","official_sources_needed","category_action","menu_action","sitemap_action","homepage_action","owner_approval_required","import_ready","data_gaps","data_sources","notes","reviewed_by","reviewed_at"
"1374","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2022/09/14_lsr_211481.pdf","14_lsr_211481.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: 14_lsr_211481.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","3","0.00%","4.0","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1375","UNKNOWN","UNKNOWN","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx","?????-???-??????-?????-???-????-??????-????-??????-?????-??...-?????-?????-?????-???-??-???-????-????-?-2021.docx","pretrial-detention","https://jus-tice.co.il/pretrial-detention/","????? ??? ?????? ????? ??? ???? ?????? ???? ?????? ????? ??... ????? ????? ????? ??? ?? ??? ???? ???? ? 2021.docx","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","criminal-law","UNKNOWN","HEURISTIC_SCORE_2","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","2","598","0.33%","22.8","???? ?????? (0c/2i/p53.5)","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CONTENT_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1376","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2022/10/Regulations-21.pdf","Regulations-21.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: Regulations-21.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","2","0.00%","6.5","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1377","UNKNOWN","UNKNOWN","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2022/10/companyregistrationform2-2.doc","companyregistrationform2-2.doc","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","companyregistrationform2 2.doc","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","17","0.00%","30.9","???? ???? ?????? ???? ???? (0c/1i/p63.0)","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1378","UNKNOWN","UNKNOWN","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2022/10/shareholder-statement.docx","shareholder-statement.docx","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","shareholder statement.docx","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","1","0.00%","9.0","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1379","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/01/Zchuyot_01.pdf","Zchuyot_01.pdf","medical-malpractice-needs-slug-review","https://jus-tice.co.il/medical-malpractice-needs-slug-review/","PDF: Zchuyot_01.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","medical-malpractice","UNKNOWN","HEURISTIC_SCORE_1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","448","0.00%","65.1","??? ?????? ????? (0c/21i/p65.1) | ??? ?????? ????? ????? ?????? (0c/2i/p64.0) | ???? ????? ??? ?????? ????? ???? ????? (0c/1i/p50.0) | ???? ??? ?????? ????? (0c/1i/p59.0) | ?????? ?????? ??? ?????? ????? (0c/1i/p99.0)","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CONTENT_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1380","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/02/%D7%91%D7%A7%D7%A9%D7%AA-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%93%D7%A7%D7%99%D7%A8%D7%94-%D7%97%D7%95%D7%9C%D7%95%D7%9F-.pdf","????-????-?????-?????-.pdf","pretrial-detention","https://jus-tice.co.il/pretrial-detention/","PDF: ????-????-?????-?????-.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","criminal-law","UNKNOWN","HEURISTIC_SCORE_1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","13","92","14.13%","9.7","?? (0c/1i/p1.0) | ?? ?? ?????? (0c/1i/p39.0)","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","YES","??","NEEDS_MERGE_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1381","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/02/%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%95%D7%9C%D7%95%D7%9F-.pdf","???-?????-?????-.pdf","criminal-law-needs-slug-review","https://jus-tice.co.il/criminal-law-needs-slug-review/","PDF: ???-?????-?????-.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","criminal-law","UNKNOWN","HEURISTIC_SCORE_1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","6","94","6.38%","12.4","?????? (0c/2i/p31.0) | ?? (0c/1i/p2.0)","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","YES","??","NEEDS_MERGE_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1382","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A1%D7%A4%D7%A8-%D7%94%D7%97%D7%95%D7%A7%D7%99%D7%9D-2998.pdf","???-??????-2998.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: ???-??????-2998.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","25","805","3.11%","30.0","??? ??????? pdf (0c/3i/p37.3) | ????? ??? ??????? (0c/2i/p13.5) | ????? 22 ???? ??????? (0c/1i/p28.0)","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1383","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A4%D7%A8%D7%98%D7%99-%D7%A7%D7%A9%D7%A8-%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F.pdf","????-???-?????-?????-???????.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: ????-???-?????-?????-???????.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","12","681","1.76%","11.3","?'?? ??????? (0c/1i/p23.0)","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1384","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F-%D7%9E%D7%A9%D7%A8%D7%93%D7%99-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94.pdf","???????-?????-?????-???-?????.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: ???????-?????-?????-???-?????.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","5","210","2.38%","11.7","????? ????? ??????? (0c/2i/p39.0) | ????? ??? ??????? (0c/1i/p100.0)","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1385","UNKNOWN","UNKNOWN","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%AA%D7%9E%D7%A6%D7%99%D7%AA-%D7%A9%D7%94%D7%95%D7%A7%D7%A8%D7%90%D7%94-%D7%91%D7%90%D7%95%D7%9C%D7%9D-%D7%94%D7%9B%D7%93-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91502-07.doc","?????-???????-?????-???-??????502-07.doc","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","????? ??????? ????? ??? ??????502 07.doc","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","42","0.00%","48.8","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1386","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/001-156-aggliko.pdf","001-156-aggliko.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: 001-156-aggliko.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","2","0.00%","1.0","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1387","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300273.pdf","15_lsr_300273.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: 15_lsr_300273.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","505","0.00%","36.2","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1388","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300308.pdf","15_lsr_300308.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: 15_lsr_300308.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","2","0.00%","78.5","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"1389","UNKNOWN","media_pdf","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300371.pdf","15_lsr_300371.pdf","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","PDF: 15_lsr_300371.pdf","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","NO_NOT_IN_ACCESSIBLE_CSV","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","187","0.00%","17.2","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
