query,page,clicks,impressions,ctr,position
חוק שירות ביטחון,https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,0,5,0,26.2
חוקים בדיני עבודה,https://jus-tice.co.il/israeli-labor-law/,0,1,0,90
חוקר פרטי פגיעה מינית,https://jus-tice.co.il/psakdin/%D7%94%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,0,1,0,85
חיים רוזוב,https://jus-tice.co.il/wp-content/uploads/2020/11/%D7%A8%D7%95%D7%96%D7%95%D7%91-%D7%A0-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf,0,2,0,6.5
"חיפוש עו""ד",https://jus-tice.co.il/,0,5,0,8.8
חיפוש עורך דין לפי מספר רישיון,https://jus-tice.co.il/,0,4,0,13
חיפוש עורך דין לפי שם,https://jus-tice.co.il/,0,282,0,8.24822695035461
חיפוש עורך דין לפי שם לשכת עורכי הדין,https://jus-tice.co.il/,0,1,0,9
חיפוש עורכי דין לפי מספר רישיון,https://jus-tice.co.il/,0,2,0,24
חיפוש עורכי דין לפי עיר,https://jus-tice.co.il/,0,1,0,8
טבלת קנסות עבירות תנועה,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,27,0,63.333333333333336
טופס 3199 מקוון,https://jus-tice.co.il/,0,1,0,47
טופס 7017 א,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,72
טופס הסכם גירושין להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,40,0,44.6
טופס הסכמה למסירת מידע,https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_traffic-offenses-consent-form.pdf,0,1,0,53
טיסה ללא הריסה,https://jus-tice.co.il/small_claims/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-%D7%98%D7%99%D7%A1%D7%94-%D7%97%D7%91%D7%A8%D7%AA-%D7%AA%D7%A2%D7%95%D7%A4%D7%94-%D7%A4%D7%A9%D7%98%D7%94-%D7%90%D7%AA-%D7%94%D7%A8%D7%92%D7%9C-%D7%A1%D7%95%D7%9B/,0,3,0,32.66666666666667
טיפת חלב יא באדר חולון,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,1,0,33
טיפת חלב יג אשדוד,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,2,0,59.5
טיפת חלב כללית נס ציונה,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,1,0,71
טעויות בטיפול רפואי,https://jus-tice.co.il/medical-malpractice-common-errors-doctors-hospitals/,0,8,0,30.625
טעות במתן תרופות,https://jus-tice.co.il/medical-malpractice-common-errors-doctors-hospitals/,0,3,0,66.33333333333333
יונת קפלן גרושה,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,2,0,59
יועץ משפטי מקורות,https://jus-tice.co.il/,0,1,0,56
ייעוץ חינם עורך דין דיני עבודה,https://jus-tice.co.il/,0,2,0,30.5
ייעוץ לעורכי דין,https://jus-tice.co.il/,0,6,0,31.333333333333332
ייעוץ משפטי,https://jus-tice.co.il/,0,12,0,58.833333333333336
ייעוץ משפטי אונליין,https://jus-tice.co.il/,0,1,0,33
ייעוץ משפטי בישראל,https://jus-tice.co.il/,0,3,0,27.333333333333332
ייעוץ משפטי לחברות,https://jus-tice.co.il/,0,3,0,81.66666666666667
ייעוץ משפטי פלילי בתל אביב,https://jus-tice.co.il/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%9B%D7%99-%D7%98%D7%95%D7%91-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91/,0,3,0,32
ייעוץ עורך דין,https://jus-tice.co.il/,0,3,0,32.66666666666667
ייעוץ עם עורך דין,https://jus-tice.co.il/,0,3,0,29.333333333333332
ייעוץ+משפטי,https://jus-tice.co.il/,0,3,0,41.666666666666664
ייעוץ+משפטי+בלתי+תלוי,https://jus-tice.co.il/,0,1,0,65
ייעוץ+משפטי+בקטגוריות+שונות,https://jus-tice.co.il/,0,4,0,23
ייעוץ+משפטי+ללא+ייצוג,https://jus-tice.co.il/,0,1,0,38
ייעוץ+משפטי+פרטי,https://jus-tice.co.il/,0,2,0,29
ייצוג משפטי,https://jus-tice.co.il/,0,6,0,33
ייצוג משפטי אנגליה,https://jus-tice.co.il/legalzoom/,0,1,0,87
ייצוג משפטי בלגיה,https://jus-tice.co.il/unbundled-legal-services/,0,1,0,51
ייצוג משפטי הודו,https://jus-tice.co.il/,0,1,0,50
ייצוג משפטי זכיינות,https://jus-tice.co.il/,0,1,0,93
ייצוג משפטי מצרים,https://jus-tice.co.il/,0,1,0,60
ייצוג משפטי קפריסין,https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F-%D7%9E%D7%A9%D7%A8%D7%93%D7%99-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94.pdf,0,2,0,39
ייצוג+משפטי,https://jus-tice.co.il/,0,1,0,38
יניב טרוס,https://jus-tice.co.il/wp-content/uploads/2020/03/%D7%99%D7%9C%D7%A7%D7%95%D7%98-%D7%94%D7%A4%D7%A8%D7%A1%D7%95%D7%9E%D7%99%D7%9D-8755.pdf,0,2,0,96
יעוץ משפטי,https://jus-tice.co.il/,0,1,0,53
יעוץ+משפטי+זול,https://jus-tice.co.il/,0,3,0,40.666666666666664
יעל בלכר,https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%A9%D7%A4%D7%98-%D7%9E%D7%A0%D7%94%D7%9C%D7%99/,0,3,0,27
יקי גולד,https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,0,13,0,3.3846153846153846
ירוחם חלפים,https://jus-tice.co.il/wp-content/uploads/2020/03/%D7%99%D7%9C%D7%A7%D7%95%D7%98-%D7%94%D7%A4%D7%A8%D7%A1%D7%95%D7%9E%D7%99%D7%9D-8755.pdf,0,1,0,35
ישראל אור קדמי ירוק אופנוע חוקי,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,5
ישראל רוזוב,https://jus-tice.co.il/wp-content/uploads/2020/11/%D7%A8%D7%95%D7%96%D7%95%D7%91-%D7%A0-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf,0,1,0,10
כיצד ינהג נוהג ברכב היוצא מדרך עפר,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,70
כיצד ינהג נוהג ברכב המתקרב לתמרור,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,38
כיצד יש להסיע ברכב ילד שטרם מלאה לו שנה,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,66
כיצד יש להסיע ברכב ילד שטרם מלאו לו שלוש שנים,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,77
כיצד יש לנהוג אחרי שעברת את התמרור המוצב משמאל,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,25
כיצד יש לנהוג ממקום הצבת התמרור ועד אחרי המסילה,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,35
כיצד יש לנהוג ממקום הצבת התמרור ועד אחרי המסילה?,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,29
כיצד עליך לנהוג בהתקרבך למחסום,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,19
כיצד עליך לנהוג בהתקרבך לסימון על פני הדרך,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,24
כללי נציבות שירות המדינה,https://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%9C%D7%A0%D7%A6%D7%99%D7%91-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%99%D7%A9-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9D-%D7%A2/,0,4,0,29
כמה לוחיות זיהוי יותקנו ברכב נוסעים פרטי,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,82
כמה סך הכל,https://jus-tice.co.il/psakdin/%D7%A9%D7%99%D7%A2%D7%95%D7%A8%D7%99-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%95%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%91%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D/,0,1,0,1
כמה עולה לאמץ ילד בישראל,https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,0,1,0,32
כן,https://jus-tice.co.il/psakdin/%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0%D7%AA/,0,1,0,6
כספת בבנק דיסקונט,https://jus-tice.co.il/wp-content/uploads/2022/06/%D7%9E%D7%98%D7%91%D7%A2%D7%95%D7%AA-%D7%93%D7%99%D7%92%D7%99%D7%98%D7%9C%D7%99%D7%99%D7%9D-9.pdf,0,1,0,94
כשיש תמרור האוסר פנייה שמאלה בצומת,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,56
כשיש תמרור האוסר פנייה שמאלה בצומת:,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,47
כתב ערובה משטרת ישראל,https://jus-tice.co.il/psakdin/,0,2,0,83
כתב תביעה למזונות ומדור,https://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%90%D7%99%D7%A9%D7%94-%D7%95%D7%A7%D7%98%D7%99%D7%A0%D7%95%D7%AA/,0,29,0,35.758620689655174
לבדיקתך אודה,https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%AA-%D7%A0%D7%92%D7%93-%D7%99%D7%A6%D7%97%D7%A7-%D7%94%D7%A8%D7%A6%D7%95%D7%92-%D7%95%D7%90%D7%97/,0,1,0,78
לורה מרנו ג'סי,https://jus-tice.co.il/damages-claim-husband-ketubah-obligation/,0,3,0,35.666666666666664
ליווי משפטי,https://jus-tice.co.il/,0,19,0,32.526315789473685
למה משמש שול הדרך בדרך מהירה,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,3,0,51.333333333333336
למי מותר לנסוע בכיוון ההפוך לכיוון התנועה בכביש חד-סטרי,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,43
למי מותרת החנייה בתחנת אוטובוס מלבד לאוטובוס עצמו,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,78
לצרציה,https://jus-tice.co.il/wp-content/uploads/2023/02/%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%95%D7%9C%D7%95%D7%9F-.pdf,0,1,0,33
לשכת עורכי הדין איתור עורך דין,https://jus-tice.co.il/,0,1,0,20
םמך,https://jus-tice.co.il/wp-content/uploads/2022/02/PG-0039.pdf,0,1,0,38
מאגר משפטי חינם,https://jus-tice.co.il/,0,1,0,60
מאגר עורכי דין,https://jus-tice.co.il/,0,19,0,9.473684210526315
מאגר עורכי דין סיוע משפטי,https://jus-tice.co.il/,0,2,0,13.5
מאגר עורכי הדין,https://jus-tice.co.il/,0,1,0,10
מאיה רוזמן מצב משפחתי,https://jus-tice.co.il/1331339-1/,0,1,0,76
מבחן מירב הזיקות,https://jus-tice.co.il/psakdin/%D7%94%D7%9C%D7%99%D7%9B%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%91%D7%97%D7%9F-%D7%94%D7%96%D7%99%D7%A7%D7%95%D7%AA-%D7%98%D7%A2%D7%A0%D7%94-%D7%9B%D7%99-%D7%91%D7%99%D7%9E/,0,2,0,11.5
מבחן מרב,https://jus-tice.co.il/psakdin/%D7%94%D7%9C%D7%99%D7%9B%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%91%D7%97%D7%9F-%D7%94%D7%96%D7%99%D7%A7%D7%95%D7%AA-%D7%98%D7%A2%D7%A0%D7%94-%D7%9B%D7%99-%D7%91%D7%99%D7%9E/,0,3,0,32.33333333333333
מבנה מערכת המשפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,23
מבנה מערכת המשפט בישראל,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,24
מה ההבדל בין רשם לשופט,https://jus-tice.co.il/court-judge/,0,7,0,1
מה המהירות המרבית המותרת בחוק לאוטובוס זעיר פרטי בדרך מהירה,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,35
"מה זה ""אימוץ בין ארצי"" בבקשת תעודת פלילי",https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,0,5,0,20.8
"מה זה ""אימוץ בין ארצי"" בבקשת תעודת פלילי",https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,0,1,0,60
מה זה uae,https://jus-tice.co.il/united-arab-emirates-market-overview/,0,4,0,9.75
מה זה רשם בית משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,2,0,75
מה פירוש המשפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,3,0,10.333333333333334
מהו משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,24
מהי רשלנות רפואית,https://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,0,4,0,26.25
מהי תקנה 357 לתקנות התעבורה?,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,24.5
מומחה מחשבים לייעוץ משפטי,https://jus-tice.co.il/,0,1,0,82
מומחה+משפטי,https://jus-tice.co.il/,0,1,0,62
מוסך סאמר עכו,https://jus-tice.co.il/wp-content/uploads/2020/03/%D7%99%D7%9C%D7%A7%D7%95%D7%98-%D7%94%D7%A4%D7%A8%D7%A1%D7%95%D7%9E%D7%99%D7%9D-8755.pdf,0,1,0,47
מועד הגשת סיכומי תשובה,https://jus-tice.co.il/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%AA-%D7%94%D7%90%D7%99%D7%A9-%D7%9C%D7%93%D7%95%D7%9F-%D7%91/,0,2,0,18
מוקד הסיוע המשפטי,https://jus-tice.co.il/,0,1,0,44
מורשים לעסוק ברפואה,https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,0,1,0,18
מחשבון משפטי חינם,https://jus-tice.co.il/,0,1,0,77
מכבי כיבוד מרשמים מבית חולים מעייני הישועה,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,1,0,44
מכונה ניידת זחלית,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,48
מנתח פלסטי להזרקות,https://jus-tice.co.il/%D7%9E%D7%A0%D7%AA%D7%97-%D7%A4%D7%9C%D7%A1%D7%98%D7%99-%D7%A4%D7%A0%D7%99%D7%9D/,0,2,0,82
מספר רישוי רופאים,https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,0,2,0,21
מצא עורך דין,https://jus-tice.co.il/,0,6,0,7.5
מציאת עורך דין,https://jus-tice.co.il/,0,8,0,8.75
משפחה מאמצת,https://jus-tice.co.il/psakdin/%D7%90%D7%99%D7%9E%D7%95%D7%A5-%D7%99%D7%9C%D7%93-%D7%9E%D7%90%D7%95%D7%A7%D7%A8%D7%90%D7%99%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F/,0,1,0,75
משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,3,0,46.666666666666664
משפט ימי,https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%A9%D7%A4%D7%98-%D7%99%D7%9E%D7%99/,0,14,0,25.285714285714285
משפט פלילי,https://jus-tice.co.il/%D7%AA%D7%97%D7%95%D7%9E%D7%99-%D7%94%D7%AA%D7%9E%D7%97%D7%95%D7%AA/%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,0,19,0,44.05263157894737
משרד הדתות פניות הציבור,https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,0,1,0,52
משרד המשפטים סיוע משפטי,https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,0,1,0,35
משרד עורך דין,https://jus-tice.co.il/,0,2,0,38
משרד עורכי דין,https://jus-tice.co.il/,0,19,0,51.94736842105263
משרדי עורכי דין,https://jus-tice.co.il/,0,1,0,58
מתי נוכל להתנגד לצוואה,https://jus-tice.co.il/psakdin/%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0%D7%AA/,0,1,0,22
מתי נכנס שכר בעבודת מדינה,https://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%9C%D7%A0%D7%A6%D7%99%D7%91-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%99%D7%A9-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9D-%D7%A2/,0,3,0,15
מתי פסק דין הופך לחלוט,https://jus-tice.co.il/psakdin/%D7%94%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,0,1,0,81
מתן סעד בהליך גירושין לאישה שזנתה,https://jus-tice.co.il/1520884-1/,0,1,0,23
"נדל""ן בליסבון",https://jus-tice.co.il/portugal-overview-real-estate/,0,5,0,51.6
"נדל""ן בפורטו",https://jus-tice.co.il/portugal-overview-real-estate/,0,2,0,78
נוסח הסכם גירושין,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,33,0,46.57575757575758
נט המ,https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%94%D7%9E%D7%A6%D7%90%D7%AA-%D7%9B%D7%AA%D7%91%D7%99-%D7%91%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A0%D7%98-%D7%94%D7%9E%D7%A9%D7%A4%D7%98.pdf,0,1,0,59
נט המשפט התקנה,https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%94%D7%9E%D7%A6%D7%90%D7%AA-%D7%9B%D7%AA%D7%91%D7%99-%D7%91%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A0%D7%98-%D7%94%D7%9E%D7%A9%D7%A4%D7%98.pdf,0,2,0,79
נט המשפט כניסת עורכי דין,https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%94%D7%9E%D7%A6%D7%90%D7%AA-%D7%9B%D7%AA%D7%91%D7%99-%D7%91%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A0%D7%98-%D7%94%D7%9E%D7%A9%D7%A4%D7%98.pdf,0,1,0,44
נציבות נפגעי עבירה,https://jus-tice.co.il/psakdin/%D7%94%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,0,1,0,49
סוגי בתי משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,6,0,12.666666666666666
סיבות לביטול רישיון עסק,https://jus-tice.co.il/psakdin/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95-%D7%A1%D7%92%D7%99%D7%A8%D7%94-%D7%9C%D7%A2%D7%A1%D7%A7-%D7%9C%D7%A4%D7%99-%D7%A1%D7%A2%D7%99%D7%A3-22%D7%91-%D7%9C%D7%97%D7%95%D7%A7-%D7%A8%D7%99%D7%A9/,0,3,0,22
