row_id,post_id,post_type,status,current_url,current_slug,proposed_english_slug,proposed_new_url,title,title_source,h1,seo_title,meta_description,content_body_available,content_body_file,word_count,date_published,date_modified,author,categories,tags,practice_area,city,related_lawyer,related_lawyer_profile_url,primary_cluster,secondary_cluster,classification_basis,pillar_page,supporting_page,search_intent,primary_keyword,secondary_keywords,gsc_clicks_export,gsc_impressions_export,gsc_ctr_export,gsc_position_export,top_queries,traffic_risk,content_quality_score,duplicate_title_risk,duplicate_topic_risk,cannibalization_group,recommended_action,redirect_required,redirect_target,redirect_type,canonical_action,internal_links_needed,official_sources_needed,category_action,menu_action,sitemap_action,homepage_action,owner_approval_required,import_ready,data_gaps,data_sources,notes,reviewed_by,reviewed_at
1251,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/traffic-lawyer,traffic-lawyer,traffic-law-needs-slug-review,https://jus-tice.co.il/traffic-law-needs-slug-review/,traffic lawyer,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,traffic-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,20330,0.00%,67.9,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1252,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/trusted-divorce-attorney-guide,trusted-divorce-attorney-guide,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,trusted divorce attorney guide,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,6447,0.03%,70.9,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1253,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/types-of-lawyers-small-business,types-of-lawyers-small-business,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,types of lawyers small business,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,38,21508,0.18%,30.6,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1254,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/uk-lawyer,uk-lawyer,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,uk lawyer,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,88,4501,1.96%,29.5,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1255,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/ukraine-lawyers,ukraine-lawyers,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,ukraine lawyers,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,74,2068,3.58%,17.0,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1256,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/unbundled-legal-services,unbundled-legal-services,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,unbundled legal services,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,49,0.00%,21.9,ייצוג משפטי בלגיה (0c/1i/p51.0) | מוסטן (0c/1i/p24.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1257,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/unequal-pension-split-verdict-against-husband,unequal-pension-split-verdict-against-husband,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,unequal pension split verdict against husband,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,28,2428,1.15%,31.9,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1258,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/united-arab-emirates-lawyers,united-arab-emirates-lawyers,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,united arab emirates lawyers,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,63,4401,1.43%,36.6,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1259,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/united-arab-emirates-market-overview,united-arab-emirates-market-overview,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,united arab emirates market overview,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,191,1.05%,25.6,מה זה uae (0c/9i/p12.3) | מה זה איחוד האמירויות (0c/2i/p45.5) | כמה אמירויות יש (0c/1i/p86.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1260,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/us-law-aggravating-factors-in-criminal-sentences,us-law-aggravating-factors-in-criminal-sentences,criminal-law-needs-slug-review,https://jus-tice.co.il/criminal-law-needs-slug-review/,us law aggravating factors in criminal sentences,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,criminal-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,981,0.20%,48.9,UNKNOWN,LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1261,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/us-lawyer-license-requirements,us-lawyer-license-requirements,traffic-law-needs-slug-review,https://jus-tice.co.il/traffic-law-needs-slug-review/,us lawyer license requirements,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,traffic-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,97,4635,2.09%,27.9,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1262,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/us-securities-and-exchange-commission,us-securities-and-exchange-commission,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,us securities and exchange commission,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,52,5418,0.96%,23.7,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1263,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/usa-arraignment-formal-reading-of-criminal-charging,usa-arraignment-formal-reading-of-criminal-charging,criminal-law-needs-slug-review,https://jus-tice.co.il/criminal-law-needs-slug-review/,usa arraignment formal reading of criminal charging,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,criminal-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,20,1017,1.97%,25.6,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1264,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/usa-lawyers,usa-lawyers,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,usa lawyers,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,126,11747,1.07%,17.3,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1265,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/vietnam-lawyer,vietnam-lawyer,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,vietnam lawyer,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,178,1.12%,54.4,UNKNOWN,LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1266,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/virtual-law-firm,virtual-law-firm,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,virtual law firm,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,20,2308,0.87%,64.6,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1267,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/vonovia,vonovia,real-estate-needs-slug-review,https://jus-tice.co.il/real-estate-needs-slug-review/,vonovia,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,real-estate,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7,2131,0.33%,48.1,"יועץ נדל""ן בגרמניה (0c/20i/p19.3) | השקעה בבתים בגרמניה (0c/5i/p44.0) | קניית בית בגרמניה (0c/5i/p42.4) | בתים למכירה בגרמניה (0c/3i/p54.7) | קניית בית באירופה (0c/3i/p89.3)",MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
1268,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/wachtell-lipton-rosen-katz,wachtell-lipton-rosen-katz,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,wachtell lipton rosen katz,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,30,2554,1.17%,33.2,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
