cluster_id,query,page,page_display,route_family,clicks,impressions,ctr,position,current_or_cache_signal,public_action_approved
broad_divorce_lawyer,הסכם גירושין ללא עורך דין להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,5,0.00%,62.2,protect_attachment_or_legacy_asset,no
documents_and_procedure,הסכם גירושין ללא עורך דין להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,5,0.00%,62.2,protect_attachment_or_legacy_asset,no
settlement_mediation_agreement,הסכם גירושין ללא עורך דין להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,5,0.00%,62.2,protect_attachment_or_legacy_asset,no
broad_divorce_lawyer,"עו""ד גירושין תותח",https://jus-tice.co.il/must-have-traits-of-a-good-family-lawyer/,/must-have-traits-of-a-good-family-lawyer/,other_existing_page,0,5,0.00%,50.6,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין משפחה וגירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,5,0.00%,52,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורכי דין לגירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,5,0.00%,44.8,existing_page_or_legacy_signal,no
urgent_local_help,כתב תביעה לגירושין דוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,4,0.00%,30.5,protect_attachment_or_legacy_asset,no
broad_divorce_lawyer,משרד עורכי דין לגירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,4,0.00%,45.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד הסכם גירושים",https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,4,0.00%,83.3,existing_page_or_legacy_signal,no
settlement_mediation_agreement,"עו""ד הסכם גירושים",https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,4,0.00%,83.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושים,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,4,0.00%,46.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין המלצות,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,4,0.00%,23.3,existing_page_or_legacy_signal,no
urgent_local_help,עורך דין גירושין המלצות,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,4,0.00%,23.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין תותח לגירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,4,0.00%,40.8,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורכי דין לדיני גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,4,0.00%,43.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורכי דין לענייני גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,4,0.00%,32.3,existing_page_or_legacy_signal,no
documents_and_procedure,גירושין בהסכמה טופס,https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%90%D7%99%D7%A9%D7%94-%D7%A9%D7%A7%D7%99%D7%99%D7%9E%D7%94-%D7%99%D7%97%D7%A1%D7%99-%D7%90%D7%99%D7%A9%D7%95%D7%AA-%D7%A2%D7%9D-%D7%92%D7%91%D7%A8%D7%99%D7%9D-%D7%96%D7%A8%D7%99%D7%9D-%D7%91%D7%A0%D7%95%D7%9B%D7%97%D7%95%D7%AA-%D7%91%D7%A2%D7%9C%D7%94-1242579-2-%D7%91%D7%99%D7%94%D7%93-%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA/,/פסד-תביעת-גירושין-וכתובה-באישה-שקיימה-יחסי-אישות-עם-גברים-זרים-בנוכחות-בעלה-1242579-2-ביהד-רחובות/,other_existing_page,0,3,0.00%,50,existing_page_or_legacy_signal,no
settlement_mediation_agreement,גירושין בהסכמה טופס,https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%90%D7%99%D7%A9%D7%94-%D7%A9%D7%A7%D7%99%D7%99%D7%9E%D7%94-%D7%99%D7%97%D7%A1%D7%99-%D7%90%D7%99%D7%A9%D7%95%D7%AA-%D7%A2%D7%9D-%D7%92%D7%91%D7%A8%D7%99%D7%9D-%D7%96%D7%A8%D7%99%D7%9D-%D7%91%D7%A0%D7%95%D7%9B%D7%97%D7%95%D7%AA-%D7%91%D7%A2%D7%9C%D7%94-1242579-2-%D7%91%D7%99%D7%94%D7%93-%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA/,/פסד-תביעת-גירושין-וכתובה-באישה-שקיימה-יחסי-אישות-עם-גברים-זרים-בנוכחות-בעלה-1242579-2-ביהד-רחובות/,other_existing_page,0,3,0.00%,50,existing_page_or_legacy_signal,no
settlement_mediation_agreement,הסכם גירושים לדוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,3,0.00%,73,protect_attachment_or_legacy_asset,no
documents_and_procedure,חיוב בגט,https://jus-tice.co.il/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%95%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%9E%D7%A7%D7%A8%D7%94-%D7%A9%D7%A9%D7%A0%D7%99-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-%D7%90%D7%99%D7%A0%D7%9D-%D7%A8%D7%95%D7%A6%D7%99%D7%9D-%D7%96%D7%94/,/articles/חיוב-גט-וכתובה-במקרה-ששני-הצדדים-אינם-רוצים-זה/,legacy_article,0,3,0.00%,21.7,existing_page_or_legacy_signal,no
broad_divorce_lawyer,משרד עורכי דין גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,3,0.00%,43.3,existing_page_or_legacy_signal,no
documents_and_procedure,מתן סעד בהליך גירושין לאישה שזנתה,https://jus-tice.co.il/articles/%D7%94%D7%9C%D7%99%D7%9B%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%99%D7%95%D7%A6%D7%A8%D7%99%D7%9D-%D7%93%D7%99%D7%A0%D7%99%D7%9D-%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%99%D7%9D-%D7%91%D7%99/,/articles/הליכי-גירושין-יוצרים-דינים-מיוחדים-בי/,legacy_article,0,3,0.00%,19,existing_page_or_legacy_signal,no
settlement_mediation_agreement,נוסח הסכם גירושין בהסכמה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,3,0.00%,55.7,protect_attachment_or_legacy_asset,no
broad_divorce_lawyer,עוד גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,3,0.00%,64.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עוד לענייני גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,3,0.00%,49.7,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין בפתח תקווה,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,3,0.00%,48.7,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין לגבר,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,3,0.00%,80,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין פתח תקווה,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,3,0.00%,51.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין ומגשר גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,3,0.00%,41.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין מומחה לגירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,3,0.00%,45.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורכי דין גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,3,0.00%,39.7,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורכי דין גירושין מומלצים,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,3,0.00%,23.7,existing_page_or_legacy_signal,no
documents_and_procedure,פתיחת תיק גירושין מחיר,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,3,0.00%,57.7,protect_cost_route,no
cost_consultation_price,פתיחת תיק גירושין מחיר,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,3,0.00%,57.7,protect_cost_route,no
settlement_mediation_agreement,תביעה לביטול הסכם גירושין,https://jus-tice.co.il/cancel-a-divorce-settlement-agreement/,/cancel-a-divorce-settlement-agreement/,other_existing_page,0,3,0.00%,28.3,existing_page_or_legacy_signal,no
urgent_local_help,תביעה לביטול הסכם גירושין,https://jus-tice.co.il/cancel-a-divorce-settlement-agreement/,/cancel-a-divorce-settlement-agreement/,other_existing_page,0,3,0.00%,28.3,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין מומלץ,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,42.5,existing_page_or_legacy_signal,no
documents_and_procedure,איך עובד תהליך גירושין,https://jus-tice.co.il/strategic-divorce-cost-planning/,/strategic-divorce-cost-planning/,other_existing_page,0,2,0.00%,53,existing_page_or_legacy_signal,no
settlement_mediation_agreement,גישור גירושין עלויות,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,2,0.00%,42,protect_cost_route,no
settlement_mediation_agreement,הסכם גירושין בהסכמה לדוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,2,0.00%,60.5,protect_attachment_or_legacy_asset,no
settlement_mediation_agreement,הסכם גירושין בחיפה מחיר,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,2,0.00%,35,protect_cost_route,no
cost_consultation_price,הסכם גירושין בחיפה מחיר,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,2,0.00%,35,protect_cost_route,no
documents_and_procedure,הסכם גירושין ללא ילדים להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,2,0.00%,65.5,protect_attachment_or_legacy_asset,no
settlement_mediation_agreement,הסכם גירושין ללא ילדים להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,2,0.00%,65.5,protect_attachment_or_legacy_asset,no
settlement_mediation_agreement,הסכם גירושין מחיר,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,2,0.00%,72.5,existing_page_or_legacy_signal,no
cost_consultation_price,הסכם גירושין מחיר,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,2,0.00%,72.5,existing_page_or_legacy_signal,no
settlement_mediation_agreement,כמה עולה לעשות הסכם גירושין,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,2,0.00%,18.5,protect_cost_route,no
cost_consultation_price,כמה עולה לעשות הסכם גירושין,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,2,0.00%,18.5,protect_cost_route,no
documents_and_procedure,סידור גט,https://jus-tice.co.il/1394399-1/,/1394399-1/,other_existing_page,0,2,0.00%,37.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד בענייני גירושין",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,75.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד גירושים מומלץ",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,38.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד גירושין",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,59.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד גירושין הכי טובים",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,35,existing_page_or_legacy_signal,no
