gsc_url,gsc_path,clicks_12m,impressions_12m,clicks_3m,impressions_3m,top_queries,has_articles_prefix,traffic_risk
"https://jus-tice.co.il/articles/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%93%D7%95%D7%92%D7%9E%D7%90%D7%95%D7%AA/","/articles/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%93%D7%95%D7%92%D7%9E%D7%90%D7%95%D7%AA/",5,4531,0,323,"תביעת רשלנות רפואית דוגמא | חוות דעת רפואית דוגמא | כמה אפשר לקבל על רשלנות רפואית | כתב תביעה רשלנות רפואית | כתב תביעה רשלנות רפואית דוגמא","YES","MEDIUM"
"https://jus-tice.co.il/articles/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A0%D7%9C%D7%90%D7%95%D7%9E%D7%99/","/articles/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A0%D7%9C%D7%90%D7%95%D7%9E%D7%99/",5,4463,0,0,"icc מה זה | otp מדינה | אריה קטנגה | ביטול צו מעצר בינלאומי | בית משפט פלילי","YES","MEDIUM"
"https://jus-tice.co.il/articles/%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%93%D7%A8-%D7%97%D7%99%D7%95%D7%91-%D7%94%D7%90%D7%91-%D7%91%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%A7%D7%98%D7%A0%D7%99%D7%9D-%D7%9E%D7%A2%D7%9C-%D7%92%D7%99/","/articles/%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%93%D7%A8-%D7%97%D7%99%D7%95%D7%91-%D7%94%D7%90%D7%91-%D7%91%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%A7%D7%98%D7%A0%D7%99%D7%9D-%D7%9E%D7%A2%D7%9C-%D7%92%D7%99/",5,776,0,34,"הפחתת מזונות לאחר גיל 15 | חובת תשלום מזונות | חובת תשלום מזונות מעל גיל 18 | חיוב מזונות מדין צדקה | כתב הגנה הגדלת מזונות","YES","LOW"
"https://jus-tice.co.il/articles/%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%91%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%91%D7%AA%D7%99%D7%A7%D7%99%D7%9D-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D/","/articles/%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%91%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%91%D7%AA%D7%99%D7%A7%D7%99%D7%9D-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D/",5,884,0,0,"בית משפט פלילי | הגנה במשפט פלילי | הונאה באינטרנט מומחה מחשבים | זיכוי במשפט פלילי | זיכוי בתיק פלילי","YES","LOW"
"https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/","/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/",5,7473,1,550,"meuhedet app טיפת חלב | xxvxxs | אוגר נתונים ללא תשתית | אופטיקה הדור השלישי קניון g | איזה חולה קורונה אתה","NO","MEDIUM"
"https://jus-tice.co.il/custody-rights-for-fathers/","/custody-rights-for-fathers/",5,6887,0,0,"משמורת אב | משמורת מלאה לאב | 'מזונות ילדים משמורת אב' | 'משמורת ילדים לאחר גירושין' | 'משמורת ילדים לפני גירושין'","NO","MEDIUM"
"https://jus-tice.co.il/division-of-a-couples-apartment-and-its-implications-for-charging-the-ketubah/","/division-of-a-couples-apartment-and-its-implications-for-charging-the-ketubah/",5,489,0,0,"אבי בז'ה | אבי הבעל | בלי בגט יפו | בקשה למינוי אפוטרופוס על גוף רכוש זמני או קבוע | דברים כד 10-22","NO","LOW"
"https://jus-tice.co.il/infidelity-adultery-marital-betrayal-family-law/","/infidelity-adultery-marital-betrayal-family-law/",5,1365,0,0,"""עלה שלא נושר"" ""בוגד"" | ""עלה שלא נושר"" בגידה | ""עלה שלא נושר"" בוגד | 'חלוקת רכוש במקרה של בגידה' | בגידה בבן הזוג","NO","MEDIUM"
"https://jus-tice.co.il/intellectual-property-lawyer/","/intellectual-property-lawyer/",5,17034,0,0,"איך להתגונן מתביעת פטנט | אכיפת פטנט | אכיפת קניין רוחני | אסטרטגיית קניין רוחני | בוררות קניין רוחני","NO","MEDIUM"
"https://jus-tice.co.il/international-litigation/","/international-litigation/",5,6457,0,0,"דירוג ליטיגציה | דירוג ליטיגציה מסחרית | דירוג עורכי דין ליטיגציה | דרוש ליטיגציה | הגדרה של ליטיגציה","NO","MEDIUM"
"https://jus-tice.co.il/invest-in-portugal-for-citizenship/","/invest-in-portugal-for-citizenship/",5,1429,0,0,"אפשרויות מימון בפורטוגל | דרכון פורטוגלי שלב 7 | האם פורטוגל באיחוד האירופי | הזדמנויות בפורטוגל | הזדמנויות עסקיות פורטוגל","NO","MEDIUM"
"https://jus-tice.co.il/medical-institute-for-road-safety/","/medical-institute-for-road-safety/",5,24541,0,0,"אפילפסיה והמכון הרפואי לבטיחות בדרכים | בדיקה במכון הרפואי לבטיחות בדרכים | בדיקה פסיכולוגית במכון הרפואי לבטיחות בדרכים | בדיקה רפואית משרד הרישוי | בדיקות כשירות נהיגה לרכב ציבורי וכבד","NO","HIGH"
"https://jus-tice.co.il/perinatal-asphyxia/","/perinatal-asphyxia/",5,9070,0,815,"apgar מה זה | asphyxia מה זה | ph טבורי | אי אספקת חמצן למוח | אי ספיקת שליה","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%95%D7%91-%D7%90%D7%9D-%D7%91%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%95%D7%94%D7%97%D7%96%D7%A8-%D7%9B%D7%A1/","/psakdin/%D7%97%D7%99%D7%95%D7%91-%D7%90%D7%9D-%D7%91%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%95%D7%94%D7%97%D7%96%D7%A8-%D7%9B%D7%A1/",5,4926,0,0,"'האם ניתן לתבוע מזונות ילדים רטרואקטיבית' | 06 17 | 919/15 | אין לי כסף לשלם מזונות | ביטול מזונות במשמורת משותפת","NO","MEDIUM"
"https://jus-tice.co.il/psakdin/%D7%AA%D7%99%D7%A7%D7%95%D7%9F-101-%D7%9C%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%94%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94-%D7%A1%D7%99%D7%9B%D7%95%D7%9F-%D7%97%D7%99%D7%99-%D7%90%D7%93%D7%9D-%D7%94%D7%A4/","/psakdin/%D7%AA%D7%99%D7%A7%D7%95%D7%9F-101-%D7%9C%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%94%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94-%D7%A1%D7%99%D7%9B%D7%95%D7%9F-%D7%97%D7%99%D7%99-%D7%90%D7%93%D7%9D-%D7%94%D7%A4/",5,1867,0,0,"אדם בסיכון | אדם גנרי | אדם מסוכן | איך מתנהל משפט תעבורה | אתרי.זיג.זוג","NO","MEDIUM"
"https://jus-tice.co.il/recommended-jus-tice-team-lawyer/","/recommended-jus-tice-team-lawyer/",5,119,0,0,"jus tice | jus-tice.co.il | אסטיס | יוסי בטש","NO","LOW"
"https://jus-tice.co.il/robert-stephan-cohen/","/robert-stephan-cohen/",5,419,1,39,"סטפן כהן | אבי מוטולה בת זוג | אומה תורמן גובה | גיא מגורי כהן | השופטת הילה כהן","NO","LOW"
"https://jus-tice.co.il/rotenberg-law-top-ranked-family-divorce-mediation/","/rotenberg-law-top-ranked-family-divorce-mediation/",5,2758,0,0,"5 המובילים בדירוג | איך בוחרים עורך דין הסכם ממון | אישור הסכם ממון בבית משפט לענייני משפחה | בית ארז המובילים בדירוג | דב רוטנברג","NO","MEDIUM"
"https://jus-tice.co.il/strategic-divorce-cost-planning/","/strategic-divorce-cost-planning/",5,6223,2,333,"אגרת פתיחת תיק בבית משפט לענייני משפחה | אחזקת קטינים וזמני שהות | איך יודעים מתי צריך להתגרש | איך להתגרש בלי לפגוע בילדים | איך להתגרש בלי לפגוע בלילדים","NO","MEDIUM"
"https://jus-tice.co.il/supreme-court-of-israel/","/supreme-court-of-israel/",5,3904,0,0,"בית המשפט העליון | שידור ישיר בית המשפט העליון היום | ch napy gkhui | ch vnapy vgkhui | ch, napy gkhui","NO","MEDIUM"
"https://jus-tice.co.il/tax-guide-portugal/","/tax-guide-portugal/",5,797,0,0,"אמנת המס ישראל ופורטוגל | אמנת מס ישראל פורטוגל | החזר מס פורטוגל | השקעות בליסבון | השקעות בפורטוגל","NO","LOW"
"https://jus-tice.co.il/wp-content/uploads/2020/01/UK-Physical-Activity-Guidelines-2019-Hebrew.pdf","/wp-content/uploads/2020/01/UK-Physical-Activity-Guidelines-2019-Hebrew.pdf",5,264,0,67,"process אימון אישי בקבוצות קטנות | sedentary תרגום | גמינדר | דר' ראסלן ותד -הרצליה | פעילות גופנית pdf","NO","LOW"
"https://jus-tice.co.il/wp-content/uploads/2022/03/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94_%D7%A4%D7%A1%D7%A7%D7%99_%D7%93%D7%99%D7%9F_%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf","/wp-content/uploads/2022/03/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94_%D7%A4%D7%A1%D7%A7%D7%99_%D7%93%D7%99%D7%9F_%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf",5,154,1,10,"גנימאת | דין יששכרוב | פסקי דין פליליים | פרודנטל | פרשת האונס בשמרת","NO","LOW"
"https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F-%D7%9E%D7%A9%D7%A8%D7%93%D7%99-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94.pdf","/wp-content/uploads/2023/03/%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F-%D7%9E%D7%A9%D7%A8%D7%93%D7%99-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94.pdf",5,208,1,47,"andreas savva & partners llc | kaimakliotis & co llc | ייצוג משפטי קפריסין | עורכי דין קפריסין","NO","LOW"
"https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%99%D7%96%D7%95%D7%92-%D7%AA%D7%90-4528-01-16/","/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%99%D7%96%D7%95%D7%92-%D7%AA%D7%90-4528-01-16/",4,380,1,39,"4528 | איסר בירגר | אלטוביה | אלטוביה מגן | אלקטריק ליס תביעות","NO","LOW"
"https://jus-tice.co.il/%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%95%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%A2%D7%9C-%D7%91%D7%AA-%D7%A7%D7%98%D7%99%D7%A0%D7%94/","/%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%95%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%A2%D7%9C-%D7%91%D7%AA-%D7%A7%D7%98%D7%99%D7%A0%D7%94/",4,1257,0,0,"בנות מזינות | בנק מזרחי הפקדת שיקים | בעלי לא משלם מזונות | בקשה למחיקת רישום פלילי דוגמא | הוצאות חודשיות לזוג","NO","MEDIUM"
"https://jus-tice.co.il/%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%AA%D7%A0%D7%94-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9B%D7%9E%D7%91%D7%A1%D7%A1-%D7%A7%D7%A0%D7%99%D7%99%D7%9F-%D7%95%D7%9E%D7%95%D7%9B%D7%99%D7%97-%D7%9B%D7%95%D7%95%D7%A0%D7%AA-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%90%D7%A3-%D7%9C%D7%9C%D7%90-%D7%A8%D7%99%D7%A9%D7%95%D7%9D-809633-3-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/","/%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%AA%D7%A0%D7%94-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9B%D7%9E%D7%91%D7%A1%D7%A1-%D7%A7%D7%A0%D7%99%D7%99%D7%9F-%D7%95%D7%9E%D7%95%D7%9B%D7%99%D7%97-%D7%9B%D7%95%D7%95%D7%A0%D7%AA-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%90%D7%A3-%D7%9C%D7%9C%D7%90-%D7%A8%D7%99%D7%A9%D7%95%D7%9D-809633-3-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/",4,820,0,0,"אישור נוטריוני להצהרת מתנה בין בני משפחה | בית הדין הרבני פתח תקווה שעות פתיחה | הסכם מתנה | הסכם מתנה בין בני משפחה | הסכם מתנה דוגמא","NO","LOW"
"https://jus-tice.co.il/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%A7%D7%A9%D7%99%D7%A8%D7%AA-%D7%A7%D7%A9%D7%A8-%D7%9C%D7%91%D7%99%D7%A6%D7%95%D7%A2-%D7%A2%D7%95%D7%95%D7%9F-%D7%AA%D7%A4-14763-04-15-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0%D7%99-%D7%90%D7%91%D7%A8%D7%94%D7%9D-%D7%9E%D7%90%D7%99%D7%A8-%D7%98%D7%A8%D7%99%D7%92%D7%A8/","/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%A7%D7%A9%D7%99%D7%A8%D7%AA-%D7%A7%D7%A9%D7%A8-%D7%9C%D7%91%D7%99%D7%A6%D7%95%D7%A2-%D7%A2%D7%95%D7%95%D7%9F-%D7%AA%D7%A4-14763-04-15-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0%D7%99-%D7%90%D7%91%D7%A8%D7%94%D7%9D-%D7%9E%D7%90%D7%99%D7%A8-%D7%98%D7%A8%D7%99%D7%92%D7%A8/",4,946,0,0,"אביגדור אורלינסקי | אברהם מאיר שלוש | איך להכין מובייל מדיסקים | בנק הפועלים יפו 611 | השוטר מאיר סוויסה","NO","LOW"
"https://jus-tice.co.il/%D7%97%D7%93%D7%A9%D7%95%D7%AA-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F/","/%D7%97%D7%93%D7%A9%D7%95%D7%AA-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F/",4,1922,0,91,"חדשות פלילי | אינפלד אלון | חדשות 10 פלילים | חדשות הארץ פלילים | חדשות היום פלילי","NO","MEDIUM"
"https://jus-tice.co.il/%D7%98%D7%95%D7%A4%D7%A1-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A7%D7%91%D7%9C%D7%AA-%D7%9E%D7%99%D7%93%D7%A2-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9C%D7%A4%D7%99-%D7%9C%D7%97%D7%95%D7%A7-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94/","/%D7%98%D7%95%D7%A4%D7%A1-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A7%D7%91%D7%9C%D7%AA-%D7%9E%D7%99%D7%93%D7%A2-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9C%D7%A4%D7%99-%D7%9C%D7%97%D7%95%D7%A7-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94/",4,504,0,0,"אישור העדר עבירות מיניות מקוון | בקשה לקבלת אישור על היעדר הרשעה בעבירות מין | בקשה לקבלת מידע על ידי נפגע עבירה | הגנה עצמית טפסים | הצהרת נפגע עבירה","NO","LOW"
"https://jus-tice.co.il/%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A0%D7%A9%D7%A7-%D7%95%D7%AA%D7%97%D7%9E%D7%95%D7%A9%D7%AA-%D7%94%D7%AA%D7%9B%D7%AA%D7%91%D7%95%D7%AA-%D7%91%D7%9E%D7%A1%D7%A0%D7%92%D7%A8-%D7%9E%D7%91%D7%9C%D7%99-%D7%A9%D7%A0%D7%AA%D7%A4%D7%A1-%D7%A0%D7%A9%D7%A7/","/%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A0%D7%A9%D7%A7-%D7%95%D7%AA%D7%97%D7%9E%D7%95%D7%A9%D7%AA-%D7%94%D7%AA%D7%9B%D7%AA%D7%91%D7%95%D7%AA-%D7%91%D7%9E%D7%A1%D7%A0%D7%92%D7%A8-%D7%9E%D7%91%D7%9C%D7%99-%D7%A9%D7%A0%D7%AA%D7%A4%D7%A1-%D7%A0%D7%A9%D7%A7/",4,248,0,0,"jus 144 tice | היזק לרכוש במזיד | היזק לרכוש במזיד סעיף | משפט פלילי נשק | עורך דין עבירות נשק","NO","LOW"
"https://jus-tice.co.il/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%9B%D7%99-%D7%98%D7%95%D7%91-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91/","/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%9B%D7%99-%D7%98%D7%95%D7%91-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91/",4,12573,0,284,"עו""ד פלילי תל אביב | עורך דין פלילי תל אביב | המלצות עורך דין פלילי במרכז | הרשעה עורך דין | התייעצות עם עורך דין פלילי","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A1%D7%98%D7%98%D7%99%D7%A1%D7%98%D7%99%D7%A7%D7%94-%D7%A2%D7%9C-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/","/%D7%A1%D7%98%D7%98%D7%99%D7%A1%D7%98%D7%99%D7%A7%D7%94-%D7%A2%D7%9C-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/",4,1068,1,27,"סיבות לגירושין סטטיסטיקה | אחוז גירושים | אחוז גירושים בישראל | אחוז גירושין בישראל | אחוז גירושין בישראל סטטיסטיקה","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A1%D7%A2%D7%A963705-06-19-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D/","/%D7%A1%D7%A2%D7%A963705-06-19-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D/",4,1533,0,1,"אי תשלום פיצויי פיטורין | הלכת ירחמיאל | הלנת כספי פיצויים | הלנת פיצויי פיטורים | הלנת פיצויי פיטורין","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%A8%D7%A6%D7%97-%D7%90%D7%99%D7%A9%D7%94-%D7%91%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%AA%D7%A4%D7%97-4710-11-18/","/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%A8%D7%A6%D7%97-%D7%90%D7%99%D7%A9%D7%94-%D7%91%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%AA%D7%A4%D7%97-4710-11-18/",4,803,0,21,"4710*100000 | המתה בקלות דעת עונש מקסימלי | הריגה עונש מקסימלי | כמה שנים מקבלים על רצח | מה העונש על רצח","NO","LOW"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%95%D7%AA%D7%97/","/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%95%D7%AA%D7%97/",4,3548,0,0,"עורך דין פלילי | עורך דין פלילי תותח | איך בוחרים עורך דין פלילי | איך לבחור עורך דין פלילי | אינדקס עורכי דין בחינם","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A2%D7%A0%D7%94-%D7%A9%D7%9C-%D7%A9%D7%95%D7%9B%D7%A8-%D7%A2%D7%A1%D7%A7-%D7%9B%D7%99-%D7%94%D7%9E%D7%A9%D7%9B%D7%99%D7%A8-%D7%91%D7%99%D7%98%D7%9C-%D7%90%D7%AA-%D7%94%D7%A1%D7%9B%D7%9D-%D7%94%D7%A9%D7%9B%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%9C%D7%90-%D7%94%D7%A1%D7%9B%D7%9E%D7%AA%D7%95/","/%D7%A2%D7%A0%D7%94-%D7%A9%D7%9C-%D7%A9%D7%95%D7%9B%D7%A8-%D7%A2%D7%A1%D7%A7-%D7%9B%D7%99-%D7%94%D7%9E%D7%A9%D7%9B%D7%99%D7%A8-%D7%91%D7%99%D7%98%D7%9C-%D7%90%D7%AA-%D7%94%D7%A1%D7%9B%D7%9D-%D7%94%D7%A9%D7%9B%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%9C%D7%90-%D7%94%D7%A1%D7%9B%D7%9E%D7%AA%D7%95/",4,294,0,0,"אחמד שוכר | ביטול הסכם שכירות בהסכמה | ביטול חוזה בהסכמה | המשכיר | הסכם שכירות חנות","NO","LOW"
"https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%95%D7%AA-%D7%91%D7%92%D7%99%D7%9F-%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%A9%D7%91%D7%94-%D7%95%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9B%D7%A1%D7%A4%D7%99%D7%AA-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9E%D7%A9-12289-07-21/","/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%95%D7%AA-%D7%91%D7%92%D7%99%D7%9F-%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%A9%D7%91%D7%94-%D7%95%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9B%D7%A1%D7%A4%D7%99%D7%AA-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9E%D7%A9-12289-07-21/",4,2294,0,0,"גיא אלון תביעה | גיא אלון תביעות | דוגמא לבקשה לביטול פסק דין בהעדר התייצבות | דוגמא לכתב תביעה לשון הרע | הגשת תביעה בגין לשון הרע","NO","MEDIUM"
"https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%94%D7%A4%D7%A1%D7%93-%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%90%D7%99%D7%A9%D7%94-%D7%A9%D7%99%D7%96%D7%9E%D7%94-%D7%90%D7%AA-%D7%94%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-1236570-2-%D7%91%D7%99%D7%94%D7%93-%D7%97%D7%99%D7%A4%D7%94/","/%D7%A4%D7%A1%D7%93-%D7%94%D7%A4%D7%A1%D7%93-%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%90%D7%99%D7%A9%D7%94-%D7%A9%D7%99%D7%96%D7%9E%D7%94-%D7%90%D7%AA-%D7%94%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-1236570-2-%D7%91%D7%99%D7%94%D7%93-%D7%97%D7%99%D7%A4%D7%94/",4,232,0,11,"דרישת כתובה | עורך דין כתובה | פס הגיוני | תביעת כתובה בבית הדין הרבני | תביעת כתובה לאחר גירושי","NO","LOW"
